"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S","15N"
284,239.035375,239.034978106827,239.03498220396,2820105,NA,474083.1,20.18,-1,-0.0171403050713464,0.999946693600772,0,0.599968016160463,11,0.571428571428571,0.285714285714286,"O4","de-protonated",0,NA,"C14 H8 O4",14,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,239.038359,239.03796209264,239.037973384775,1431050.4,NA,453154,9.03,-1,-0.0472399217410128,0.999595159229893,0,0.599757095537936,11,0.692307692307692,0.0769230769230769,"N2 P1 O1","de-protonated",0,NA,"C13 H9 O1 N2 P1",13,9,1,2,1,NA,NA,NA,NA,NA,NA,NA
287,239.056541,239.056144006191,239.056111572059,8121874.5,NA,457862,62.7,-1,0.135675810399214,0.996665478003672,0,0.597999286802203,6,1.09090909090909,0.545454545454545,"O6","de-protonated",0,NA,"C11 H12 O6",11,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,239.067825,239.06742795254,239.067344961351,3471383.3,NA,492726.1,25.4,-1,0.347145647151707,0.978370937270861,0,0.587022562362516,6,1.2,0.5,"N2 O5","de-protonated",0,NA,"C10 H12 O5 N2",10,12,5,2,NA,NA,NA,NA,NA,NA,NA,NA
292,239.092933,239.09253583316,239.092497081443,9112098,NA,448980,70.64,-1,0.162078348224121,0.497622397737209,0.884369916155675,0.652321405104595,5,1.33333333333333,0.416666666666667,"O5","de-protonated",0,NA,"C12 H16 O5",12,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,239.129331,239.128933660102,239.128882590828,14435890,NA,440445.5,113.34,-1,0.213563803866793,0.991888561868834,0.981636095845917,0.987787575459667,4,1.53846153846154,0.307692307692308,"O4","de-protonated",0,NA,"C13 H20 O4",13,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,239.165723,239.165325487071,239.165268100212,2131266.5,NA,509087.2,14.65,-1,0.239946458646263,0.989607596452237,0,0.593764557871342,3,1.71428571428571,0.214285714285714,"O3","de-protonated",0,NA,"C14 H24 O3",14,24,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,241.035853,241.035446595301,241.035376127153,3934590.3,NA,470496.9,28.88,-1,0.292356038595591,0.984610850223593,0,0.590766510134156,6,1,0.7,"O7","de-protonated",0,NA,"C10 H10 O7",10,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,241.07225,241.071843422246,241.071761636537,10617230,NA,456601,82.07,-1,0.339258769672754,0.489666225903136,0.892974475612838,0.650989525787017,5,1.27272727272727,0.545454545454545,"O6","de-protonated",0,NA,"C11 H14 O6",11,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,241.108626,241.108219249292,241.108147145922,7632286.5,NA,447260.1,58.31,-1,0.299049913827181,0.983903839862213,0,0.590342303917328,4,1.5,0.416666666666667,"O5","de-protonated",0,NA,"C12 H18 O5",12,18,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,241.144984,241.144577076423,241.144532655306,2757038.8,NA,510298,19.51,-1,0.184209515896808,0.993861791531052,0,0.596317074918631,3,1.69230769230769,0.307692307692308,"O4","de-protonated",0,NA,"C13 H22 O4",13,22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,242.06749,242.067078690252,242.06701060873,2263370,NA,502696.4,15.58,-1,0.281250721172948,0.985749564315412,0,0.591449738589247,5,1.3,0.6,"N1 O6","de-protonated",0,NA,"C10 H13 O6 N1",10,13,6,1,NA,NA,NA,NA,NA,NA,NA,NA
314,242.176626,242.176214171351,242.176167136883,5952379,NA,459387.1,44.94,-1,0.194215921462709,0.993179155739913,0,0.595907493443948,2,1.92307692307692,0.230769230769231,"N1 O3","de-protonated",0,NA,"C13 H25 O3 N1",13,25,3,1,NA,NA,NA,NA,NA,NA,NA,NA
316,243.051519,243.051103011561,243.051026191631,4873474.5,NA,474943.9,36.35,-1,0.316065029543432,0.982037093334916,0,0.58922225600095,5,1.2,0.7,"O7","de-protonated",0,NA,"C10 H12 O7",10,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,243.087904,243.087487838564,243.087411701015,9192723,NA,453414.3,70.72,-1,0.31321057657175,0.49117860794881,0.892974475612838,0.651896955014422,4,1.45454545454545,0.545454545454545,"O6","de-protonated",0,NA,"C11 H16 O6",11,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,243.124261,243.1238446657,243.1237972104,7394595,NA,452725.5,56.41,-1,0.195189860621693,0.993110811690859,0,0.595866487014516,3,1.66666666666667,0.416666666666667,"O5","de-protonated",0,NA,"C12 H20 O5",12,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,243.160635,243.160218492755,243.160182719784,11816243,NA,424379.9,91.6,-1,0.147116894669492,0.498040269112567,0.875929598413485,0.649196000832934,2,1.84615384615385,0.307692307692308,"O4","de-protonated",0,NA,"C13 H24 O4",13,24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,243.197106,243.196689319349,243.196568229168,1230403.8,NA,524676.4,7.35,-1,0.497910729498439,0.956012903895843,0,0.573607742337506,1,2,0.214285714285714,"O3","de-protonated",0,NA,"C14 H28 O3",14,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,245.046041,245.045615528353,245.04554688801,1732996.9,NA,447455.8,11.35,-1,0.280112590972159,0.985863847298859,0,0.591518308379316,9,0.769230769230769,0.384615384615385,"O5","de-protonated",0,NA,"C13 H10 O5",13,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,245.049291,245.0488655129,245.048918191379,1913478.4,NA,445190.2,12.78,-1,-0.214971279473543,0.991649833124945,0,0.594989899874967,4,1.4,0.5,"S1 O5","de-protonated",0,NA,"C10 H14 O5 S1",10,14,5,NA,NA,1,NA,NA,NA,NA,NA,NA
330,245.067146,245.066720428006,245.066676256109,4583054.5,NA,418023.9,34.03,-1,0.180244405045002,0.994122427723736,0,0.596473456634241,4,1.4,0.7,"O7","de-protonated",0,NA,"C10 H14 O7",10,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,245.082333,245.081907355798,245.081932397394,1269141.3,NA,559818,7.59,-1,-0.102176426941303,0.998107464790129,0,0.598864478874078,8,1,0.285714285714286,"O4","de-protonated",0,NA,"C14 H14 O4",14,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,245.103526,245.103100255033,245.103061765493,12445855,NA,437573.1,95.83,-1,0.157034103646185,0.997711737378719,0.962484781727151,0.983620955118092,3,1.63636363636364,0.545454545454545,"O6","de-protonated",0,NA,"C11 H18 O6",11,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,245.139948,245.13952208186,245.139447274878,4395183.5,NA,458390,32.27,-1,0.30516093239648,0.983244873676104,0,0.589946924205662,2,1.83333333333333,0.416666666666667,"O5","de-protonated",0,NA,"C12 H22 O5",12,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,247.025306,247.024871117686,247.024811443103,3953159.5,NA,458387.9,28.78,-1,0.241573233920674,0.98946695038234,0,0.593680170229404,9,0.666666666666667,0.5,"O6","de-protonated",0,NA,"C12 H8 O6",12,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,247.061624,247.061188945007,247.061196952488,2962456,NA,442320.4,20.95,-1,-0.0324109182658301,0.999809412193988,0,0.599885647316393,8,0.923076923076923,0.384615384615385,"O5","de-protonated",0,NA,"C13 H12 O5",13,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,247.082786,247.08235084439,247.082326320587,3236385.8,NA,456401.1,23.12,-1,0.0992535697960851,0.998214096424295,0,0.598928457854577,3,1.6,0.7,"O7","de-protonated",0,NA,"C10 H16 O7",10,16,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,247.098054,247.097618771796,247.097582461872,2378280.8,NA,448177.9,16.34,-1,0.14694568838985,0.996089637561607,0,0.597653782536964,7,1.14285714285714,0.285714285714286,"O4","de-protonated",0,NA,"C14 H16 O4",14,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,247.119192,247.118756671293,247.118711829971,2932274.3,NA,444267.6,20.72,-1,0.181456601651513,0.994043341797384,0,0.59642600507843,2,1.81818181818182,0.545454545454545,"O6","de-protonated",0,NA,"C11 H20 O6",11,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,248.020506,248.020066385881,248.020060415296,1238733.9,NA,490120,7.34,-1,0.0240729914530723,0.9998948543964,0,0.59993691263784,9,0.636363636363636,0.545454545454545,"N1 O6","de-protonated",0,NA,"C11 H7 O6 N1",11,7,6,1,NA,NA,NA,NA,NA,NA,NA,NA
348,249.00457,249.004125707024,249.004075998197,2415504.8,NA,457885.6,16.63,-1,0.199630574925416,0.992794922390877,0,0.595676953434526,9,0.545454545454545,0.636363636363636,"O7","de-protonated",0,NA,"C11 H6 O7",11,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,249.040964,249.040519533984,249.040461507581,5510049.5,NA,446696.8,41.06,-1,0.232999899998574,0.990197699549512,0,0.594118619729707,8,0.833333333333333,0.5,"O6","de-protonated",0,NA,"C12 H10 O6",12,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,249.077368,249.076923360896,249.076847016966,4414898,NA,407688.2,32.41,-1,0.306507537044323,0.983097933935531,0,0.589858760361318,7,1.07692307692308,0.384615384615385,"O5","de-protonated",0,NA,"C13 H14 O5",13,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,249.113774,249.113329187799,249.11323252635,3220931,NA,438694.5,22.99,-1,0.388022140237124,0.973050663713732,0,0.583830398228239,6,1.28571428571429,0.285714285714286,"O4","de-protonated",0,NA,"C14 H18 O4",14,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,249.150097,249.149652015097,249.149618035734,4119507.5,NA,434527.1,30.08,-1,0.136381357083815,0.996630765846108,0,0.597978459507665,5,1.46666666666667,0.2,"O3","de-protonated",0,NA,"C15 H22 O3",15,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,250.036187,250.03573780207,250.035710479774,1465707,NA,465226.9,9.13,-1,0.109273573244834,0.997835718607324,0,0.598701431164395,8,0.818181818181818,0.545454545454545,"N1 O6","de-protonated",0,NA,"C11 H9 O6 N1",11,9,6,1,NA,NA,NA,NA,NA,NA,NA,NA
359,250.072637,250.072187628764,250.072095989158,1835131.9,NA,455342.1,12.04,-1,0.366452741204887,0.975928151347709,0,0.585556890808625,7,1.08333333333333,0.416666666666667,"N1 O5","de-protonated",0,NA,"C12 H13 O5 N1",12,13,5,1,NA,NA,NA,NA,NA,NA,NA,NA
360,250.145412,250.144962282746,250.144867007927,1200029.4,NA,474811.7,7.03,-1,0.380878566955544,0.974020931208761,0,0.584412558725256,5,1.5,0.214285714285714,"N1 O3","de-protonated",0,NA,"C14 H21 O3 N1",14,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA
363,251.020203,251.019749123441,251.019726062675,4919089,NA,428777.8,36.39,-1,0.0918683409697795,0.998469782793784,0,0.599081869676271,8,0.727272727272727,0.636363636363636,"O7","de-protonated",0,NA,"C11 H8 O7",11,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,251.056622,251.056167950282,251.056111572059,7397186,NA,426895.2,55.48,-1,0.224564231359151,0.990891443672942,0,0.594534866203765,7,1,0.5,"O6","de-protonated",0,NA,"C12 H12 O6",12,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,251.059958,251.05950393442,251.059482875429,2648899.3,NA,402119.8,18.31,-1,0.0838804853674328,0.998724153272862,0,0.599234491963717,2,1.77777777777778,0.666666666666667,"S1 O6","de-protonated",0,NA,"C9 H16 O6 S1",9,16,6,NA,NA,1,NA,NA,NA,NA,NA,NA
368,251.092983,251.092528777399,251.092497081443,6874962.5,NA,417097.8,51.39,-1,0.126232188579575,0.997112869834747,0,0.598267721900848,6,1.23076923076923,0.384615384615385,"O5","de-protonated",0,NA,"C13 H16 O5",13,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,251.114129,251.113674676858,251.113626449543,1580124.4,NA,506032.2,9.94,-1,0.192053754096707,0.993329675755598,0,0.595997805453359,1,2,0.7,"O7","de-protonated",0,NA,"C10 H20 O7",10,20,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,251.129403,251.128948604235,251.128882590828,4078435.5,NA,473728,29.5,-1,0.262866648086104,0.987540371969392,0,0.592524223181635,5,1.42857142857143,0.285714285714286,"O4","de-protonated",0,NA,"C14 H20 O4",14,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,252.979141,252.978677809421,252.978730629595,4646589,NA,453380.6,33.94,-1,-0.208792942133324,0.992121039586822,0,0.595272623752093,12,0.428571428571429,0.0714285714285714,"S2 O1","de-protonated",0,NA,"C14 H6 O1 S2",14,6,1,NA,NA,2,NA,NA,NA,NA,NA,NA
378,253.035862,253.035398539734,253.035376127153,5697239,NA,444292.9,42.17,-1,0.0885748919619986,0.998577455025107,0,0.599146473015064,7,0.909090909090909,0.636363636363636,"O7","de-protonated",0,NA,"C11 H10 O7",11,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,253.072306,253.071842366456,253.071761636537,8278760,NA,419912.1,62.38,-1,0.319000107535652,0.490852505337744,0.884369916155675,0.648259469664916,6,1.16666666666667,0.5,"O6","de-protonated",0,NA,"C12 H14 O6",12,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,253.108643,253.108179193688,253.108147145922,7439097,NA,420499.9,55.8,-1,0.126616888256911,0.997095271259403,0,0.598257162755642,5,1.38461538461538,0.384615384615385,"O5","de-protonated",0,NA,"C13 H18 O5",13,18,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,253.145013,253.144549020762,253.144532655306,9375498,NA,421254.9,70.96,-1,0.0646486642801874,0.499620965902253,0.867648864333947,0.646832125274931,4,1.57142857142857,0.285714285714286,"O4","de-protonated",0,NA,"C14 H22 O4",14,22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,254.046352,254.045883735231,254.045881240631,1394093.6,NA,477435.9,8.48,-1,0.00981948681613249,0.999982504449512,0,0.599989502669707,11,0.642857142857143,0.285714285714286,"N1 O4","de-protonated",0,NA,"C14 H9 O4 N1",14,9,4,1,NA,NA,NA,NA,NA,NA,NA,NA
388,254.067521,254.06705263458,254.06701060873,1684407.5,NA,390853,10.75,-1,0.165412463395759,0.995047634734336,0,0.597028580840601,6,1.18181818181818,0.545454545454545,"N1 O6","de-protonated",0,NA,"C11 H13 O6 N1",11,13,6,1,NA,NA,NA,NA,NA,NA,NA,NA
390,255.05151,255.05103695608,255.051026191631,7200387,NA,432535.5,53.93,-1,0.0422050790307121,0.999676843361503,0,0.599806106016902,6,1.09090909090909,0.636363636363636,"O7","de-protonated",0,NA,"C11 H12 O7",11,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,255.087942,255.087468782859,255.087411701015,11209364,NA,421605,85.31,-1,0.223773660497684,0.977367022182542,0.982674028588725,0.979489824745015,5,1.33333333333333,0.5,"O6","de-protonated",0,NA,"C12 H16 O6",12,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,255.124285,255.123811610062,255.123797210399,4596901,NA,410435,33.55,-1,0.0564418620871965,0.999422128892096,0,0.599653277335258,4,1.53846153846154,0.384615384615385,"O5","de-protonated",0,NA,"C13 H20 O5",13,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,255.160749,255.160275436689,255.160182719784,1630389.9,NA,405739.1,10.32,-1,0.363367450756553,0.976326967120739,0,0.585796180272444,3,1.71428571428571,0.285714285714286,"O4","de-protonated",0,NA,"C14 H24 O4",14,24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,255.233475,255.233001090904,255.232953738552,1596887.9,NA,391383.1,10.06,-1,0.185526009952201,0.993774016553233,0,0.59626440993194,1,2,0.125,"O2","de-protonated",0,NA,"C16 H32 O2",16,32,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,257.022498,257.022015584767,257.022048538247,1211294.5,NA,323394.1,7.03,-1,-0.128212659082301,0.99702170227409,0,0.598213021364454,6,1.1,0.6,"P1 O6","de-protonated",0,NA,"C10 H11 O6 P1",10,11,6,NA,1,NA,NA,NA,NA,NA,NA,NA
399,257.030852,257.030369545047,257.030290746725,3112482.5,NA,418376,21.92,-1,0.306572124101296,0.983090870573674,0,0.589854522344205,6,1,0.8,"O8","de-protonated",0,NA,"C10 H10 O8",10,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,257.049423,257.048940456749,257.048918191379,1571371.3,NA,489561.5,9.85,-1,0.086619190160256,0.998639537804669,0,0.599183722682801,5,1.27272727272727,0.454545454545455,"S1 O5","de-protonated",0,NA,"C11 H14 O5 S1",11,14,5,NA,NA,1,NA,NA,NA,NA,NA,NA
401,257.067188,257.066705372283,257.066676256109,9059892,NA,409410.1,68.48,-1,0.113263119689285,0.988975465549561,0.966924198452209,0.98015495871062,5,1.27272727272727,0.636363636363636,"O7","de-protonated",0,NA,"C11 H14 O7",11,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,257.10361,257.10312719911,257.103061765493,12658245,NA,423762.2,96.65,-1,0.254503450843018,0.990921651770728,0.98099243901071,0.986949966666721,4,1.5,0.5,"O6","de-protonated",0,NA,"C12 H18 O6",12,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,257.139915,257.139432026493,257.139447274877,9301590,NA,409630.5,70.37,-1,-0.0593000598517338,0.983722658615916,0.95812467250608,0.973483464171982,3,1.69230769230769,0.384615384615385,"O5","de-protonated",0,NA,"C13 H22 O5",13,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,257.176356,257.17587285323,257.175832784262,11419239,NA,415517.9,86.95,-1,0.155803783353583,0.996622389021872,0.997643892086679,0.997030990247794,2,1.85714285714286,0.285714285714286,"O4","de-protonated",0,NA,"C14 H26 O4",14,26,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,258.135285,258.13479729388,258.134696247071,1793322,NA,440222.8,11.49,-1,0.391449932160137,0.972579036320652,0,0.583547421792391,3,1.75,0.416666666666667,"N1 O5","de-protonated",0,NA,"C12 H21 O5 N1",12,21,5,1,NA,NA,NA,NA,NA,NA,NA,NA
