Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,June_P_1_S_12_so_R1,June_P_1_D_12_so_R2,June_P_1_D_12_so_R1,June_P_2_S_12_so_R1,June_P_2_M_12_so_R1,June_P_2_M_12_so_R2,June_P_2_D_12_so_R2,June_P_2_D_12_so_R1,June_P_3_D_12_so_R1,June_S_1_S_12_so_R1,June_S_1_M_12_so_R1,June_S_1_D_12_so_R1,June_S_2_S_12_so_R2,June_S_2_S_12_so_R1,June_S_2_M_12_so_R1,June_S_2_D_12_so_R1,June_S_3_S_12_so_R1,June_S_3_M_12_so_R1,June_S_3_D_12_so_R1,July_E_1_M_12_pw_R2,July_E_1_M_12_pw_R1,July_S_1_D_12_pw_R2,July_S_1_D_12_pw_R1,Aug_E_3_D_12_pw_R1,Aug_E_3_M_12_pw_R1,June_E_1_S_12_so_R1,Aug_E_3_S_12_pw_R2,Aug_E_3_S_12_pw_R1,July_S_1_M_11_pw_R2,July_S_1_M_11_pw_R1,Aug_S_1_D_12_pw_R2,Aug_S_1_D_12_pw_R1,June_S_2_3_S_12_pw_R1,Aug_S_1_M_12_pw_R1,July_S_3_M_11_pw_R1,July_S_1_S_12_pw_R2,July_S_1_S_12_pw_R1,June_S_1_D_12_pw_R1,July_S_3_D_11_pw_R1,June_E_1_D_12_so_R1,June_E_1_2_3_M_12_pw_R1,June_E_1_2_3_S_12_pw_R1,June_E_1_2_3_D_12_pw_R1,July_E_1_S_11_pw_R1,July_E_1_M_11_pw_R1,July_E_1_D_11_pw_R2,July_E_1_D_11_pw_R1,July_E_3_S_11_pw_R1,June_E_2_S_12_so_R2,June_E_2_S_12_so_R1,June_E_2_M_12_so_R2,June_E_2_M_12_so_R1,June_E_2_D_12_so_R1,June_E_3_S_12_so_R1,June_E_3_M_12_so_R1,June_E_3_D_12_so_R2,June_E_3_D_12_so_R1,July_P_1_S_12_so_R1,July_P_1_M_12_so_R1,July_P_1_D_12_so_R1,July_P_2_S_12_so_R2,July_P_2_S_12_so_R1,July_P_2_M_12_so_R1,July_P_2_D_12_so_R1,July_P_3_S_12_so_R1,July_P_3_M_12_so_R2,July_P_3_M_12_so_R1,July_S_1_S_12_so_R1,July_S_1_M_12_so_R1,July_S_1_D_12_so_R1,July_S_2_S_12_so_R1,July_S_2_M_12_so_R2,July_S_2_M_12_so_R1,July_S_2_D_12_so_R1,July_S_3_S_12_so_R1,July_S_3_M_12_so_R1,July_E_1_S_12_so_R1,July_E_1_M_12_so_R2,July_E_1_D_12_so_R2,July_E_1_D_12_so_R1,July_E_2_S_12_so_R1,July_E_2_D_12_so_R1,July_E_3_S_12_so_R1,July_E_3_M_12_so_R1,July_E_3_D_12_so_R1,Aug_P_1_S_12_so_R1,Aug_P_1_M_12_so_R1,Aug_P_1_D_12_so_R1,Aug_P_2_S_12_so_R1,Aug_P_2_M_12_so_R1,Aug_P_2_D_12_so_R2,Aug_P_2_D_12_so_R1,Aug_P_3_S_12_so_R1,Aug_P_3_M_12_so_R2,Aug_P_3_M_12_so_R1,Aug_S_1_S_12_so_R2,Aug_S_1_S_12_so_R1,Aug_S_1_M_12_so_R1,Aug_S_1_D_12_so_R1,Aug_S_2_M_12_so_R1,Aug_S_2_D_12_so_R2,Aug_S_2_D_12_so_R1,Aug_S_3_S_12_so_R1,Aug_E_1_S_12_so_R1,Aug_E_1_M_12_so_R1,Aug_E_1_D_12_so_R1,Aug_E_2_S_12_so_R1,Aug_E_2_M_12_so_R1,Aug_E_2_D_12_so_R1,Aug_E_3_S_12_so_R1,Aug_E_3_M_12_so_R2,Aug_E_3_M_12_so_R1
192.690342,0,0,0,0,0,0,0,0,,NA,193.697672,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.725605,0,0,0,0,0,0,0,0,,NA,193.732935,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.732266,0,0,0,0,0,0,0,0,,NA,193.739596,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.759099,0,0,0,0,0,0,0,0,,NA,193.766429,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.7647,0,0,0,0,0,0,0,0,,NA,193.77203,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.787767,0,0,0,0,0,0,0,0,,NA,193.795097,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.791407,0,0,0,0,0,0,0,0,,NA,193.798737,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.796064,0,0,0,0,0,0,0,0,,NA,193.803394,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.809631,0,0,0,0,0,0,0,0,,NA,193.816961,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.811247,0,0,0,0,0,0,0,0,,NA,193.818577,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.818045,0,0,0,0,0,0,0,0,,NA,193.825375,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.819644,0,0,0,0,0,0,0,0,,NA,193.826974,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.833681,0,0,0,0,0,0,0,0,,NA,193.841011,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.841556,0,0,0,0,0,0,0,0,,NA,193.848886,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.850549,0,0,0,0,0,0,0,0,,NA,193.857879,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.858859,0,0,0,0,0,0,0,0,,NA,193.866189,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.866892,0,0,0,0,0,0,0,0,,NA,193.874222,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.882523,0,0,0,0,0,0,0,0,,NA,193.889853,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.884811,0,0,0,0,0,0,0,0,,NA,193.892141,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.889294,0,0,0,0,0,0,0,0,,NA,193.896624,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.898468,0,0,0,0,0,0,0,0,,NA,193.905798,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.902261,0,0,0,0,0,0,0,0,,NA,193.909591,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.916212,0,0,0,0,0,0,0,0,,NA,193.923542,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.9211333,0,0,0,0,0,0,0,0,,NA,193.9284633,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.171719113,0,6.265255437,6.118408585,6.136574024,0,0,6.145680513,0,6.110377528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.101900802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.935341,0,0,0,0,0,0,0,0,,NA,193.942671,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.963309,0,0,0,0,0,0,0,0,,NA,193.970639,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.979003,0,0,0,0,0,0,0,0,,NA,193.986333,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.983326,0,0,0,0,0,0,0,0,,NA,193.990656,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.987854,0,0,0,0,0,0,0,0,,NA,193.995184,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.005972,0,0,0,0,0,0,0,0,,NA,194.013302,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.006938,0,0,0,0,0,0,0,0,,NA,194.014268,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0137471,0,0,0,0,0,0,0,0,,NA,194.0210771,0,NA,0,6.379325609,6.395096654,6.304905021,6.279528262,6.148200283,6.403573119,6.403146578,6.227858128,6.212886522,6.297716992,6.337715469,6.273782854,6.345469794,6.220538219,6.150726238,6.165875687,0,6.226588951,0,0,6.224411692,0,0,0,6.372667054,0,0,0,0,6.079743691,6.089250458,0,6.17344065,6.214402789,6.122948775,6.194979357,6.104797221,6.265530166,0,0,0,0,0,0,0,0,0,6.357783256,6.358306086,6.084230957,6.319436997,6.178697298,6.268801099,6.144766904,6.135050334,0,0,6.221597203,6.135084097,6.275266771,6.413770442,6.436785167,6.291469486,6.314531815,6.329615237,6.455769805,6.140304549,6.097163081,6.10849206,0,6.17534244,6.121189206,0,6.096293016,6.066780895,6.281087389,6.161822007,6.34999134,6.372311949,6.34028901,6.175999729,6.310231228,6.228178663,6.204590937,6.313710825,6.15076221,0,6.20314229,6.148942462,6.241809866,0,6.276160405,6.352768131,6.375631667,0,0,6.281237415,6.080877937,0,0,0,0,6.287121975,0,0,0,6.132621899,6.177217458,6.248044269,6.362920036,6.291344715
193.0234948,0,0,0,0,0,0,0,0,,NA,194.0308248,0,NA,0,0,0,6.110716546,0,0,0,0,0,0,6.092559631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.433465529,0,0,0,0,0,0,6.113626736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0314725,0,0,0,0,0,0,0,0,,NA,194.0388025,0,NA,0,0,0,6.259348211,6.1001082,6.082083867,0,0,0,0,0,0,0,0,0,0,6.123464685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0321021,0,0,0,0,0,0,0,0,,NA,194.0394321,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0345557,0,0,0,0,0,0,0,0,,NA,194.0418857,0,NA,0,7.001292576,0,0,0,0,7.121521731,0,0,6.964270664,0,0,7.059299277,0,0,0,0,0,0,0,0,0,0,0,0,6.69008173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36477167,0,0,0,7.251505065,0,0,0,0,0,0,0,6.936517814,6.912089728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944115094,0,0,0,6.931724875,0,0,0,6.807251833,0,6.861466185,0,0,0,0,0,0,0,7.10577579,0,0,0,0,0,0
193.0348811,0,0,0,0,0,0,0,0,,NA,194.0422111,0,NA,7.337959919,7.561392788,7.543703183,7.879217671,7.768197102,8.043862863,7.633619443,7.563331264,7.247149879,7.456780723,7.453923392,7.611565659,7.537083117,7.514513459,7.218225927,7.482891841,7.494730376,0,7.977412374,0,0,0,0,0,0,7.159238581,0,0,0,0,6.266693389,0,0,0,0,0,0,0,0,7.196795477,0,0,0,0,0,0,0,0,6.895903899,6.876947587,7.000448438,6.980039296,6.971129435,6.864890774,6.990754122,7.366077289,7.321133526,7.843082861,7.767231969,7.237253911,7.696101155,7.770679437,7.711853675,7.216794791,7.641730368,7.715468598,7.754367083,7.289835414,7.466951358,7.397771261,7.333945651,7.598896037,7.597323288,7.551834447,7.386013462,7.411849485,7.137804822,6.997949684,7.375169133,7.355055896,6.894410583,7.023918334,6.988849311,6.877038153,7.156732794,7.719151996,7.615844588,7.463717385,7.886027306,7.676242733,7.465240671,7.490809537,7.904454263,7.77984704,7.857691654,7.378595124,7.238279505,7.362916439,7.390018415,7.176838818,7.414214407,7.315449383,7.616016253,7.081051556,7.146410545,7.649814227,7.102515103,7.223388042,7.03103016,6.953376629,6.938837974,6.969099489
193.038193,0,0,0,0,0,0,0,0,,NA,194.045523,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0408275,12,6,1,2,0,0,0,0,CHNO,NA,194.0481575,0.469474393,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0423132,0,0,0,0,0,0,0,0,,NA,194.0496432,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0498174,0,0,0,0,0,0,0,0,,NA,194.0571474,0,NA,0,0,0,0,6.258836045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.187266951,0,0,0,0,0,6.615810014,6.480846075,6.392263762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.174851782,0,0,0,6.27518932,0,0,0,0,0,0,0,0,6.19862116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.050139,0,0,0,0,0,0,0,0,,NA,194.057469,0,NA,6.644372948,6.64126048,6.551846574,6.540117532,6.510645597,6.449295463,6.5904313,6.483146361,6.678492066,6.701281887,6.690549045,6.829146884,6.769050448,6.660469407,6.84636062,6.877074726,6.674394368,0,6.937566635,6.378173336,6.373154018,6.545246051,6.404683654,6.618165131,6.196829789,7.102385299,6.790107257,6.785561124,6.09163791,6.133031829,6.3136651,6.286388603,6.071306886,6.406903729,6.303900383,6.404536157,6.307424919,6.099507821,6.295764741,7.249366464,0,0,6.078051916,0,0,0,0,0,7.106890204,7.060393652,6.903602207,6.840275512,7.302745411,7.052449876,7.198100449,7.08420223,7.014862589,6.546721933,6.733872666,6.69610863,6.751660023,6.783559901,6.510035622,6.446818498,6.561803502,6.638690833,6.654999573,6.471572078,6.654472984,6.702845976,6.589064201,6.780854482,6.780988473,6.666342589,6.454029832,6.627683216,6.914276923,7.180110586,6.914472818,6.878298617,7.000279986,6.916718472,6.878978828,6.942527109,6.991295158,6.914407106,6.720268566,6.790724269,6.964210634,6.507725942,6.630623162,6.583546411,6.588344248,6.608022002,6.632091886,6.489219874,6.39046472,6.750346719,6.693282933,6.372627834,6.537226792,6.422800994,6.871158056,7.050757192,7.029074385,6.681777802,6.761741119,6.795974127,6.865783531,6.840090028,6.985560918,6.953123194
