Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
557.114719228217,23,26,16,0,0,0,0,0,CHO,Tannin,558.121995695097,0.159630158415292,-1,C23H26O16,0,0.2,11,-5,-5,52.8652173913043,556.492639955695,0.507360044304846,0.260869565217391,0.695652173913043,1.1304347826087,0,0,NA,Tannin,Tannin,Other,52.8652173913043,-136.481257639967,0.05106979473743,0.0442980329994583,1215.9,-3139.06892571924
557.123606686562,26,26,10,2,0,1,0,0,CHONS,Lignin,558.130883153442,-0.120755622025673,-1,C26H26O10N2S,0.153846153846154,0.388888888888889,15,5,2,58.1076923076923,556.501517490225,0.498482509775386,0.0769230769230771,0.384615384615385,1,0.0769230769230769,0,NA,Lignin,Lignin,Other,58.1076923076923,-137.05146561974,0.0447171906551739,0.0383941328901865,1510.8,-3563.33810611325
557.123923543375,34,22,8,0,0,0,0,0,CHO,ConHC,558.131200010255,0.479587496514896,-1,C34H22O8,0.615384615384615,0.666666666666667,24,16,16,65.3294117647059,556.501833993232,0.498166006767519,-0.176470588235294,0.235294117647059,0.647058823529412,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other,65.3294117647059,-141.490483250563,0.0336105330442711,0.0281715887741094,2221.2,-4810.67643051915
557.126405654038,0,0,0,0,0,0,0,0,,None,558.133682120918,0,-1,NA,NA,NA,NA,NA,NA,NA,556.504313332349,0.495686667651398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557.130034905796,27,26,13,0,0,0,0,0,CHO,Lignin,558.137311372676,0.0529425713857891,-1,C27H26O13,0.142857142857143,0.414634146341463,15,2,2,60.3,556.507938531652,0.492061468348311,0,0.481481481481481,0.962962962962963,0,0,NA,Lignin,Lignin,Other,60.3,-139.469216776112,0.0428504764964613,0.0363041713145491,1628.1,-3765.66885295503
557.143191097506,24,31,13,0,0,0,1,0,CHOP,Lignin,558.150467564386,-0.429941386764254,-1,C24H31O13P,0,0.151515151515152,10,-3,-4,72.175,556.52108003304,0.478919966959552,-0.416666666666667,0.541666666666667,1.29166666666667,0,0.0416666666666667,0,Lignin,Lignin,Phytochemical,72.175,-147.571138453723,0.0402159207214111,0.0359045434310848,1732.2,-3541.70732288936
557.15124926701,24,30,15,0,0,0,0,0,CHO,Lignin,558.15852573389,-0.0993255265815329,-1,C24H30O15,0,0.151515151515152,10,-5,-5,60.3,556.52912920472,0.470870795279552,0,0.625,1.25,0,0,NA,Lignin,Lignin,Other,60.3,-139.469216776112,0.0482067860585189,0.0408421927288677,1447.2,-3347.26120262669
557.160933621561,35,26,7,0,0,0,0,0,CHO,ConHC,558.168210088441,-0.639411443876221,-1,C35H26O7,0.571428571428571,0.619047619047619,23,16,16,70.0714285714286,556.538802745635,0.461197254365402,-0.342857142857143,0.2,0.742857142857143,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other,70.0714285714286,-143.396248783617,0.028420200644627,0.0257081035983006,2452.5,-5018.86870742659
557.161258778539,0,0,0,0,0,0,0,0,,None,558.168535245419,0,-1,NA,NA,NA,NA,NA,NA,NA,556.539127539539,0.460872460460564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557.16654111141,28,30,12,0,0,0,0,0,CHO,Lignin,558.173817578289,-0.16330054653931,-1,C28H30O12,0.125,0.363636363636364,14,2,2,66.4071428571429,556.54440397411,0.45559602588969,-0.214285714285714,0.428571428571429,1.07142857142857,0,0,NA,Lignin,Lignin,Other,66.4071428571429,-141.923611780803,0.0400430652331414,0.0338100759081172,1859.4,-3973.86112986247
557.17963985904,0,0,0,0,0,0,0,0,,None,558.186916325919,0,-1,NA,NA,NA,NA,NA,NA,NA,556.557488095562,0.442511904438334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557.187700584077,25,34,14,0,0,0,0,0,CHO,Lignin,558.194977050957,-0.217218288114453,-1,C25H34O14,0,0.111111111111111,9,-5,-5,67.14,556.565539819921,0.434460180078872,-0.24,0.56,1.36,0,0,NA,Lignin;Amino Sugar,Lignin,Other,67.14,-142.218139181365,0.0434519305577805,0.037484723842048,1678.5,-3555.45347953414
557.197427545045,0,0,0,0,0,0,0,0,,None,558.204704011925,0,-1,NA,NA,NA,NA,NA,NA,NA,556.575255919678,0.424744080322398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557.197733100212,0,0,0,0,0,0,0,0,,None,558.205009567092,0,-1,NA,NA,NA,NA,NA,NA,NA,556.575561133659,0.424438866341006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557.202952539839,29,34,11,0,0,0,0,0,CHO,Lignin,558.210229006719,-0.209727827443191,-1,C29H34O11,0.111111111111111,0.319148936170213,13,2,2,72.0931034482759,556.580774745213,0.419225254786966,-0.413793103448276,0.379310344827586,1.17241379310345,0,0,NA,Lignin,Lignin,Other,72.0931034482759,-144.20873816448,0.0333212139650431,0.0301676965223013,2090.7,-4182.05340676992
557.216006121101,16,38,17,4,0,0,0,0,CHON,Other,558.223282587981,-0.155442605065328,-1,C16H38O17N4,0,0,0,-17,-21,46.05,556.59381375073,0.406186249270377,0.5,1.0625,2.375,0.25,0,NA,Other,Carbohydrate,Other,46.05,-123.753834259695,0.0754875124791824,0.0694125186556192,736.8,-1980.06134815512
557.224067642496,26,38,13,0,0,0,0,0,CHO,Lignin,558.231344109376,-0.184157118963907,-1,C26H38O13,0,0.0769230769230769,8,-5,-5,73.4538461538462,556.601866270558,0.398133729442179,-0.461538461538462,0.5,1.46153846153846,0,0,NA,Protein,Lignin,Other,73.4538461538462,-144.755606016984,0.0364483111340229,0.0330174896755545,1909.8,-3763.64575644158
557.224359306348,0,0,0,0,0,0,0,0,,None,558.231635773228,0,-1,NA,NA,NA,NA,NA,NA,NA,556.602157608735,0.397842391264703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557.233257657992,37,34,5,0,0,0,0,0,CHO,Lignin,558.240534124871,0.161358810424351,-1,C37H34O5,0.5,0.536231884057971,21,16,16,78.7864864864865,556.6110460244,0.388953975599634,-0.648648648648648,0.135135135135135,0.918918918918919,0,0,NA,Unsat Hydrocarbon,Lignin,Other,78.7864864864865,-146.89873679031,0.0237249560367848,0.0215358841479711,2915.1,-5435.25326124149
557.233732108267,0,0,0,0,0,0,0,0,,None,558.241008575147,0,-1,NA,NA,NA,NA,NA,NA,NA,556.6115199449,0.38848005509999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557.23420178358,0,0,0,0,0,0,0,0,,None,558.24147825046,0,-1,NA,NA,NA,NA,NA,NA,NA,556.611989095769,0.388010904230669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557.239342801721,30,38,10,0,0,0,0,0,CHO,Lignin,558.246619268601,-0.218232939591481,-1,C30H38O10,0.1,0.28,12,2,2,77.4,556.617124373404,0.382875626596388,-0.6,0.333333333333333,1.26666666666667,0,0,NA,Lignin,Lignin,Other,77.4,-146.341522789246,0.0298497869563719,0.0270818045064761,2322,-4390.24568367737
557.252300328101,27,43,10,0,0,0,1,0,CHOP,Protein,558.259576794981,-0.345150694950257,-1,C27H43O10P,0,0.0476190476190476,7,-3,-4,89.8555555555556,556.630067431294,0.36993256870619,-1.03703703703704,0.37037037037037,1.59259259259259,0,0.037037037037037,0,Protein,Protein,Lipid,89.8555555555556,-154.306820504137,0.0276943786501421,0.0249038533827859,2426.1,-4166.2841536117
557.260365426087,27,42,12,0,0,0,0,0,CHO,Protein,558.267641892967,-0.0270113585592067,-1,C27H42O12,0,0.0476190476190476,7,-5,-5,79.3,556.638123523719,0.361876476280599,-0.666666666666667,0.444444444444444,1.55555555555556,0,0,NA,Protein,Protein,Other,79.3,-147.10511234626,0.0322726725893224,0.0293003078433844,2141.1,-3971.83803334903
557.288612258432,28,47,9,0,0,0,1,0,CHOP,Protein,558.295888725312,-0.213341553644425,-1,C28H47O9P,0,0.0222222222222222,6,-3,-4,94.9071428571429,556.666338815399,0.333661184601056,-1.21428571428571,0.321428571428571,1.67857142857143,0,0.0357142857142857,0,Protein,Protein,Lipid,94.9071428571429,-156.231301089969,0.0247925328310237,0.0223281569337686,2657.4,-4374.47643051915
557.29654278741,28,46,11,0,0,0,0,0,CHO,Protein,558.30381925429,0.345807072990719,-1,C28H46O11,0,0.0222222222222222,6,-5,-5,84.7285714285714,556.674260489077,0.325739510922517,-0.857142857142857,0.392857142857143,1.64285714285714,0,0,NA,Protein,Protein,Other,84.7285714285714,-149.286796794874,0.0287743566478665,0.0261714479860879,2372.4,-4180.03031025648
557.296955243083,28,46,11,0,0,0,0,0,CHO,Protein,558.304231709963,-0.392958266265588,-1,C28H46O11,0,0.0222222222222222,6,-5,-5,84.7285714285714,556.674672484199,0.325327515801177,-0.857142857142857,0.392857142857143,1.64285714285714,0,0,NA,Protein,Protein,Other,84.7285714285714,-149.286796794874,0.0287743566478665,0.0261714479860879,2372.4,-4180.03031025648
557.332943269257,29,50,10,0,0,0,0,0,CHO,Protein,558.340219736137,0.318962984302292,-1,C29H50O10,0,0,5,-5,-5,89.7827586206896,556.710620325821,0.28937967417869,-1.03448275862069,0.344827586206897,1.72413793103448,0,0,NA,Protein,Protein,Other,89.7827586206896,-151.318020247032,0.0258118890789716,0.0235112490343002,2603.7,-4388.22258716392
557.333318294296,29,50,10,0,0,0,0,0,CHO,Protein,558.340594761176,-0.352715130663972,-1,C29H50O10,0,0,5,-5,-5,89.7827586206896,556.710994932104,0.289005067896028,-1.03448275862069,0.344827586206897,1.72413793103448,0,0,NA,Protein,Protein,Other,89.7827586206896,-151.318020247032,0.0258118890789716,0.0235112490343002,2603.7,-4388.22258716392
557.522216600143,0,0,0,0,0,0,0,0,,None,558.529493067023,0,-1,NA,NA,NA,NA,NA,NA,NA,556.899682312415,0.100317687584834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557.897631099448,0,0,0,0,0,0,0,0,,None,558.904907566328,0,-1,NA,NA,NA,NA,NA,NA,NA,557.274677620536,0.725322379463591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.058481965183,17,21,20,1,0,0,0,0,CHON,Other,559.065758432063,-0.118609953073651,-1,C17H21O20N,0,0,8,-12,-13,23.4176470588235,557.435348878758,0.564651121242264,1.29411764705882,1.17647058823529,1.23529411764706,0.0588235294117647,0,NA,Other,Other,Other,23.4176470588235,-122.296369883752,0.0846661660754362,0.0709860604707529,398.1,-2079.03828802379
558.088584804437,0,0,0,0,0,0,0,0,,None,559.095861271317,0,-1,NA,NA,NA,NA,NA,NA,NA,557.465418104913,0.534581895087399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.088982884696,25,21,14,1,0,0,0,0,CHON,Lignin,559.096259351576,-0.0983066419172349,-1,C25H21O14N,0.1,0.470588235294118,16,2,1,48.9,557.465815740672,0.534184259328413,0.4,0.56,0.84,0.04,0,NA,Lignin,Lignin,Other,48.9,-133.289525699814,0.0473356523447881,0.0419399048037847,1222.5,-3332.23814249536
558.110785145363,0,0,0,0,0,0,0,0,,None,559.118061612243,0,-1,NA,NA,NA,NA,NA,NA,NA,557.48759365674,0.512406343260409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.117350503731,0,0,0,0,0,0,0,0,,None,559.124626970611,0,-1,NA,NA,NA,NA,NA,NA,NA,557.49415168417,0.505848315830235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.117741314412,27,30,6,1,0,2,1,0,CHONSP,Lignin,559.125017781291,0.353784041623177,-1,C27H30O6NS2P,0.235294117647059,0.35,14,8,4,77.1888888888889,557.494542058468,0.505457941531972,-0.592592592592593,0.222222222222222,1.11111111111111,0.037037037037037,0.037037037037037,1,Other,Lignin,Phytochemical,77.1888888888889,-150.695995433491,0.0332671612201138,0.0296177684311086,2084.1,-4068.79187670425
558.119971307053,0,0,0,0,0,0,0,0,,None,559.127247773933,0,-1,NA,NA,NA,NA,NA,NA,NA,557.496769561079,0.503230438920696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.120446614722,0,0,0,0,0,0,0,0,,None,559.127723081602,0,-1,NA,NA,NA,NA,NA,NA,NA,557.497244338016,0.502755661984452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.124915995598,0,0,0,0,0,0,0,0,,None,559.132192462478,0,-1,NA,NA,NA,NA,NA,NA,NA,557.501708728341,0.498291271659014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.125458042662,26,25,13,1,0,0,0,0,CHON,Lignin,559.132734509542,-0.258640808235104,-1,C26H25O13N,0.0833333333333333,0.405405405405405,15,2,1,55.9153846153846,557.50225017015,0.497749829849681,0.153846153846154,0.5,0.961538461538462,0.0384615384615385,0,NA,Lignin,Lignin,Other,55.9153846153846,-136.170400746262,0.0449213181813076,0.0388394862159271,1453.8,-3540.4304194028
558.133812803233,0,0,0,0,0,0,0,0,,None,559.141089270113,0,-1,NA,NA,NA,NA,NA,NA,NA,557.510595601721,0.489404398278907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.138586425708,0,0,0,0,0,0,0,0,,None,559.145862892588,0,-1,NA,NA,NA,NA,NA,NA,NA,557.515363893927,0.484636106073481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.170258447014,0,0,0,0,0,0,0,0,,None,559.177534913894,0,-1,NA,NA,NA,NA,NA,NA,NA,557.547000549971,0.452999450029324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.182901734042,24,33,14,1,0,0,0,0,CHON,Lignin,559.190178200922,-0.131309570504844,-1,C24H33O14N,0,0.0625,9,-5,-6,62.675,557.559629719391,0.44037028060859,-0.083333333333333,0.583333333333333,1.375,0.0416666666666667,0,NA,Lignin;Amino Sugar,Lignin,Other,62.675,-138.758960249246,0.0479348894154653,0.0406371781871289,1504.2,-3330.21504598191
558.190764354909,29,38,4,1,0,2,1,0,CHONSP,Lignin,559.198040821788,-0.096957400519314,-1,C29H38O4NS2P,0.19047619047619,0.260869565217391,12,8,4,87.8172413793103,557.567483560786,0.432516439214396,-0.96551724137931,0.137931034482759,1.31034482758621,0.0344827586206897,0.0344827586206897,1,Unsat Hydrocarbon,Lignin,Phytochemical,87.8172413793103,-154.661256224798,0.0265630957245484,0.0237537305132145,2546.7,-4485.17643051915
558.199533938807,0,0,0,0,0,0,0,0,,None,559.206810405687,0,-1,NA,NA,NA,NA,NA,NA,NA,557.576243352488,0.42375664751205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.205783021169,33,38,1,1,0,2,1,0,CHONSP,UnsatHC,559.213059488049,0.327690936033762,-1,C33H38ONS2P,0.392857142857143,0.403508771929825,16,15,11,89.6636363636364,557.582485457069,0.417514542931144,-1.03030303030303,0.0303030303030303,1.15151515151515,0.0303030303030303,0.0303030303030303,1,Other,Unsat Hydrocarbon,Phytochemical,89.6636363636364,-154.902313871361,0.0227227215766815,0.0203724990139142,2958.9,-5111.77635775493
558.255000122702,0,0,0,0,0,0,0,0,,None,559.262276589582,0,-1,NA,NA,NA,NA,NA,NA,NA,557.631647602346,0.368352397653553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.594181751846,0,0,0,0,0,0,0,0,,None,559.601458218726,0,-1,NA,NA,NA,NA,NA,NA,NA,557.970450498253,0.0295495017467147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558.894774056417,20,5,12,2,0,2,1,0,CHONSP,ConHC,559.902050523297,0.180393700493275,-1,C20H5O12N2S2P,1,1,20,8,3,26.1,558.270707158772,0.729292841228357,1.2,0.6,0.25,0.1,0.05,2,Other,Cond Hydrocarbon,Phytochemical,26.1,-129.719989085367,0.0703974867051566,0.0571409752722017,522,-2594.39978170735
558.895412187626,0,0,0,0,0,0,0,0,,None,559.902688654506,0,-1,NA,NA,NA,NA,NA,NA,NA,558.271344577438,0.728655422562383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.036557293297,24,16,16,0,0,0,0,0,CHO,ConHC,560.043833760177,0.00126244284769237,-1,C24H16O16,0.125,0.5625,17,1,1,41.3,558.412332079223,0.587667920777221,0.666666666666667,0.666666666666667,0.666666666666667,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other,41.3,-131.833321205964,0.0521088366191335,0.0451246064430348,991.2,-3163.99970894313
559.049513053808,21,21,16,0,0,0,1,0,CHOP,Tannin,560.056789520688,-0.122100096705272,-1,C21H21O16P,0,0.25,12,-4,-5,52.1571428571429,558.425273373216,0.574726626784241,0.285714285714286,0.761904761904762,1,0,0.0476190476190476,0,Tannin,Tannin,Phytochemical,52.1571428571429,-140.001818041784,0.0560005454153076,0.0478253232861761,1095.3,-2940.03817887746
559.056032002655,0,0,0,0,0,0,0,0,,None,560.063308469535,0,-1,NA,NA,NA,NA,NA,NA,NA,558.431785042946,0.568214957053783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.057644187569,21,20,18,0,0,0,0,0,CHO,Tannin,560.064920654449,0.0771077590114988,-1,C21H20O18,0,0.25,12,-6,-6,38.5857142857143,558.43339542768,0.566604572319761,0.761904761904762,0.857142857142857,0.952380952380952,0,0,NA,Tannin,Tannin,Other,38.5857142857143,-130.742478981657,0.0607782641335419,0.0523170770469463,810.3,-2745.59205861479
559.065632650516,0,0,0,0,0,0,0,0,,None,560.072909117396,0,-1,NA,NA,NA,NA,NA,NA,NA,558.441374970638,0.558625029361906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.072906285873,25,20,15,0,0,0,0,0,CHO,Lignin,560.080182752753,0.0664561036236496,-1,C25H20O15,0.1,0.485714285714286,16,1,1,48.9,558.448640484189,0.5513595158111,0.4,0.6,0.8,0,0,NA,Cond Hydrocarbon,Lignin,Other,48.9,-134.887679434023,0.0473356523447881,0.0416127651610431,1222.5,-3372.19198585058
559.086160677697,0,0,0,0,0,0,0,0,,None,560.093437144576,0,-1,NA,NA,NA,NA,NA,NA,NA,558.461880076041,0.538119923959471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.086443057153,0,0,0,0,0,0,0,0,,None,560.093719524033,0,-1,NA,NA,NA,NA,NA,NA,NA,558.462162140189,0.537837859810907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.093705471993,0,0,0,0,0,0,0,0,,None,560.100981938872,0,-1,NA,NA,NA,NA,NA,NA,NA,558.469416445752,0.53058355424821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.094172319309,22,24,17,0,0,0,0,0,CHO,Tannin,560.101448786189,-0.177539425125705,-1,C22H24O17,0,0.185185185185185,11,-6,-6,47.3454545454545,558.469882771782,0.530117228218046,0.454545454545455,0.772727272727273,1.09090909090909,0,0,NA,Tannin,Tannin,Other,47.3454545454545,-134.26292434192,0.0543904761973662,0.0476768002499133,1041.6,-2953.78433552224
559.094487053798,0,0,0,0,0,0,0,0,,None,560.101763520678,0,-1,NA,NA,NA,NA,NA,NA,NA,558.470197154836,0.52980284516434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.103645166216,33,20,9,0,0,0,0,0,CHO,ConHC,560.110921633096,-0.338133374312076,-1,C33H20O9,0.625,0.684210526315789,24,15,15,62.0272727272727,558.479345041223,0.520654958776504,-0.0606060606060606,0.272727272727273,0.606060606060606,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other,62.0272727272727,-140.163389100671,0.0349167212540784,0.0294406419797215,2046.9,-4625.39184032214
559.104268831124,0,0,0,0,0,0,0,0,,None,560.111545298004,0,-1,NA,NA,NA,NA,NA,NA,NA,558.479968009742,0.520031990258303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.109369657666,26,24,14,0,0,0,0,0,CHO,Lignin,560.116646124545,-0.0725647876190884,-1,C26H24O14,0.0833333333333333,0.421052631578947,15,1,1,55.9153846153846,558.485063140655,0.514936859344857,0.153846153846154,0.538461538461538,0.923076923076923,0,0,NA,Lignin,Lignin,Other,55.9153846153846,-137.707087029155,0.0449213181813076,0.0385670975851864,1453.8,-3580.38426275802
559.122539404552,0,0,0,0,0,0,0,0,,None,560.129815871431,0,-1,NA,NA,NA,NA,NA,NA,NA,558.498218182084,0.501781817915912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.130568574079,23,28,16,0,0,0,0,0,CHO,Tannin,560.137845040959,-0.196716861109253,-1,C23H28O16,0,0.133333333333333,10,-6,-6,55.3434782608696,558.506238386169,0.493761613831225,0.173913043478261,0.695652173913043,1.21739130434783,0,0,NA,Tannin,Tannin,Other,55.3434782608696,-137.477244018682,0.0508378285585283,0.0437277467197783,1272.9,-3161.97661242969
559.140183472154,34,24,8,0,0,0,0,0,CHO,ConHC,560.147459939034,-0.610895985241877,-1,C34H24O8,0.576923076923077,0.633333333333333,23,15,15,67.0058823529412,558.515842548163,0.484157451837291,-0.235294117647059,0.235294117647059,0.705882352941177,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other,67.0058823529412,-142.164238742047,0.0321370190087415,0.0276135689470693,2278.2,-4833.58411722959
559.140507809122,0,0,0,0,0,0,0,0,,None,560.147784276002,0,-1,NA,NA,NA,NA,NA,NA,NA,558.516166522973,0.483833477026906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.140885487275,0,0,0,0,0,0,0,0,,None,560.148161954155,0,-1,NA,NA,NA,NA,NA,NA,NA,558.516543779407,0.483456220592757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.145766974312,27,28,13,0,0,0,0,0,CHO,Lignin,560.153043441192,-0.0936442143891064,-1,C27H28O13,0.0714285714285714,0.365853658536585,14,1,1,62.4111111111111,558.521419815732,0.478580184267798,-0.0740740740740744,0.481481481481481,1.03703703703704,0,0,NA,Lignin,Lignin,Other,62.4111111111111,-140.31764961724,0.0426362803995653,0.0359122201925153,1685.1,-3788.57653966547
559.158874666048,24,33,13,0,0,0,1,0,CHOP,Lignin,560.166151132928,-0.488205734923237,-1,C24H33O13P,0,0.0909090909090909,9,-4,-5,74.55,558.534512871302,0.465487128697532,-0.5,0.541666666666667,1.375,0,0.0416666666666667,0,Lignin;Amino Sugar,Lignin,Lipid,74.55,-148.525625399992,0.0388700298357421,0.0347354446196748,1789.2,-3564.6150095998
559.166929224298,24,32,15,0,0,0,0,0,CHO,Lignin,560.174205691178,-0.152332037042867,-1,C24H32O15,0,0.0909090909090909,9,-6,-6,62.675,558.542558435761,0.457441564239161,-0.083333333333333,0.625,1.33333333333333,0,0,NA,Lignin,Lignin,Other,62.675,-140.423703722381,0.0479348894154653,0.0403466369997228,1504.2,-3370.16888933713
559.176617517342,0,0,0,0,0,0,0,0,,None,560.183893984222,0,-1,NA,NA,NA,NA,NA,NA,NA,558.55223591077,0.447764089229622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.176919305299,0,0,0,0,0,0,0,0,,None,560.184195772179,0,-1,NA,NA,NA,NA,NA,NA,NA,558.552537361748,0.447462638251864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.182088513658,28,32,12,0,0,0,0,0,CHO,Lignin,560.189364980538,0.0205499468168396,-1,C28H32O12,0.0625,0.318181818181818,13,1,1,68.4428571428571,558.557700798123,0.442299201877063,-0.285714285714286,0.428571428571429,1.14285714285714,0,0,NA,Lignin,Lignin,Other,68.4428571428571,-142.741743449033,0.0366126169956805,0.0328694788367578,1916.4,-3996.76881657292
559.195164094497,25,37,12,0,0,0,1,0,CHOP,Lignin,560.202440561377,-0.316668517907066,-1,C25H37O12P,0,0.0555555555555556,8,-4,-5,80.82,558.570761778652,0.429238221348442,-0.72,0.48,1.48,0,0.04,0,Protein,Lignin,Lipid,80.82,-150.91229146029,0.0340997972939493,0.0305567355288374,2020.5,-3772.80728650725
559.203295233234,25,36,14,0,0,0,0,0,CHO,Lignin,560.210571700114,-0.1175185145867,-1,C25H36O14,0,0.0555555555555556,8,-6,-6,69.42,558.578883838086,0.421116161913574,-0.32,0.56,1.44,0,0,NA,Lignin;Amino Sugar,Lignin,Other,69.42,-143.134446649783,0.0401612389371955,0.0363182108962285,1735.5,-3578.36116624458
559.212840717462,36,32,6,0,0,0,0,0,CHO,Lignin,560.220117184342,-0.407740698285048,-1,C36H32O6,0.5,0.545454545454545,21,15,15,76.1333333333333,558.588418663741,0.411581336258564,-0.555555555555555,0.166666666666667,0.888888888888889,0,0,NA,Other,Lignin,Other,76.1333333333333,-145.832463084569,0.0253313886867984,0.0229713779443882,2740.8,-5249.96867104448
559.213152413522,0,0,0,0,0,0,0,0,,None,560.220428880402,0,-1,NA,NA,NA,NA,NA,NA,NA,558.588730011759,0.411269988241088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.218398275284,29,36,11,0,0,0,0,0,CHO,Lignin,560.225674742164,0.155752475371202,-1,C29H36O11,0.0555555555555556,0.276595744680851,12,1,1,74.0586206896552,558.593970015945,0.406029984055294,-0.482758620689655,0.379310344827586,1.24137931034483,0,0,NA,Lignin,Lignin,Other,74.0586206896552,-144.998658395875,0.0323957359394841,0.0293535831830773,2147.7,-4204.96109348037
559.231475522786,26,41,11,0,0,0,1,0,CHOP,Protein,560.238751989666,-0.184422204440784,-1,C26H41O11P,0,0.0256410256410256,7,-4,-5,86.6076923076923,558.607032661275,0.392967338724702,-0.923076923076923,0.423076923076923,1.57692307692308,0,0.0384615384615385,0,Protein,Protein,Lipid,86.6076923076923,-153.115367823642,0.0301541469861666,0.0270806896797477,2251.8,-3980.9995634147
559.23893380792,0,0,0,0,0,0,0,0,,None,560.2462102748,0,-1,NA,NA,NA,NA,NA,NA,NA,558.614482618422,0.385517381578438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.239532804466,26,40,13,0,0,0,0,0,CHO,Protein,560.246809271346,0.146542474823899,-1,C26H40O13,0,0.0256410256410256,7,-6,-6,75.6461538461538,558.615080946123,0.384919053877411,-0.538461538461538,0.5,1.53846153846154,0,0,NA,Protein,Protein,Other,75.6461538461538,-145.636670890463,0.0353203012931324,0.032023637664476,1966.8,-3786.55344315203
559.240204771343,0,0,0,0,0,0,0,0,,None,560.247481238223,0,-1,NA,NA,NA,NA,NA,NA,NA,558.615752162675,0.384247837324665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
