Mass,RC2_0001_ICR.1_p08,RC2_0001_ICR.2_p08,RC2_0001_ICR.3_p08,RC2_0002_ICR.1_p08,RC2_0002_ICR.2_p08,RC2_0002_ICR.3_p08,RC2_0003_ICR.1_p08,RC2_0003_ICR.2_p08,RC2_0003_ICR.3_p08,RC2_0004_ICR.1_p08,RC2_0004_ICR.2_p08,RC2_0004_ICR.3_p08,RC2_0005_ICR.1_p08,RC2_0005_ICR.2_p08,RC2_0005_ICR.3_p08,RC2_0006_ICR.1_p08,RC2_0006_ICR.2_p08,RC2_0006_ICR.3_p08
541.026127673845,0,0,0,0,0,2545538.3,0,0,0,2051478.3,0,0,0,0,0,0,0,0
541.0264198866,0,0,0,0,2121547.3,0,0,0,0,0,0,0,0,2007758,0,0,0,0
541.042087016593,2465300.3,0,0,2151802.8,0,8308614.5,9802187,0,3913468.8,0,0,0,0,0,2579361.8,0,2584631.3,2533554.5
541.042429802341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2278969.8,0,0
541.047099271809,2522133.5,2698740.8,0,2272636.3,4206929,3623816,3171788,0,4086526,4020123,4776660,3084103.3,2861416.3,3331283.3,0,0,3323960.5,3292851.8
541.047387122913,0,0,2897519,0,0,0,0,0,0,0,0,0,0,0,0,2902074.8,0,0
541.062403436077,3523097,3419128.3,3265138.5,3977600,5771605,3703692.3,3915216.3,2947691.5,5760770,5238686.5,4933336.5,4209483,4203884,4560087,3402661.3,4013117.8,4511804.5,3372728
541.075462255757,2995740.3,2752507.3,3154549.5,3530115.5,2863960.3,2998159.8,3293139.8,0,0,2921377.8,3214043.8,3235662,2926959.5,0,0,0,2981951.8,2320059.8
541.07580738985,0,0,0,0,0,0,0,0,0,0,0,0,0,2785498.5,0,0,0,0
541.083507523971,8509982,8659965,8176247.5,10161541,12652890,11245458,11782614,4263024.5,13170440,11911075,11604702,10104656,10193266,10159324,6186921,9555010,11166786,10617534
541.09257716544,0,0,0,2145159.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541.09876642683,4554273.5,4370432.5,3907194.8,5182857.5,5706078.5,4235158,5716442,3681396,5700364,5087143,5237474,4638547.5,5164405.5,5000416.5,3164076,4999237.5,5694533.5,5625538
541.111816954854,8208932.5,8131587.5,7209597.5,8138124.5,8812898,8566681,7688669.5,5358711,7057167.5,7387050,8450790,7292758.5,7494009,6397155.5,5599150.5,7025736.5,5450825,6052549.5
541.119824792756,13171238,12399621,13671039,15467919,18497892,14784412,18164192,9653369,18847506,17940396,18891496,15976281,17072506,17896678,10700720,14572618,16614475,17101512
541.129098402875,2712104.5,2556935.5,3167873.5,0,0,3303326,2912738.3,0,0,2457006,0,0,2511229,2490088,2577841.5,0,0,0
541.135137806396,5115434,5349385,5632643,5793170.5,7070056,5741471.5,6099428,3279996.3,6270742,5566383.5,5709548,5076828,4615551,5731561.5,4915122.5,4573261,5680206.5,5609164
541.148238167432,14543405,14717964,14994054,15877526,14254444,13875107,15354343,8928383,14698265,14299058,13759216,13711199,13185410,11920621,10917813,12217424,12981330,11264720
541.156289282844,14256687,14251022,14219912,15857048,19239278,15050661,19286506,9620609,20285212,18808756,17752818,17151842,18280836,18867438,11921334,15662162,19072084,17011410
541.165933554789,5216817,4530192,4765322,4952474.5,4864368.5,4666280,4568556.5,3495043.5,4669214,4150198.5,3731700.5,3521379.5,4103558.5,3833073.3,3809208,4618323.5,3671126.5,3293908.8
541.171558185607,5308978.5,5760017.5,5825163,4904348,5702002,4521897.5,5414382,3103876.8,5711647.5,5188536,5212918,5053285,4942216,4260083,4418489,4454485,4920408,5046998
541.184666157729,37366324,35972116,32668302,40109472,31469942,35207084,33655280,45442184,34187044,34656188,28242682,32974696,36499852,32421110,34568124,33786968,35107932,32756442
541.192729050833,9654839,10382358,10939024,11629985,12841335,10983343,13556212,7197833.5,13346597,12316605,13509372,11773802,11510157,12453112,8822717,11623513,11924573,12075740
541.202301806988,3274297.8,3090456.5,2736786.3,3541411.8,2683770,2887601.5,3308022.3,0,3028775.8,3300287,2095358.1,2744172.3,3288463.8,2370298.5,2890686.8,0,3001439.8,2457822.8
541.208011009087,3982907,3075097.8,4198035.5,4233637.5,3391867.5,3870643,3475959.8,2150541.3,3628841.5,3948480.3,3214079.8,3443565.5,3447185.3,2702076,2513855.8,2736220.5,3395681,3278560.3
541.221049814965,8923710,9331741,9206422,8957353,7897471,8099766.5,8757755,5723280.5,8474413,8882115,6632195.5,7595888.5,8204692.5,8910079,8384450,9043039,8617060,7410404
541.229081930482,4668992,5604382.5,4257432,5631402.5,6236545,6098872.5,4418045.5,4266130,5674799,5994437,5356293.5,4245362.5,6482327,6690049,4708291.5,4982881,5956710.5,5538534
541.238886428942,0,0,2328218.3,2202029,0,0,0,0,2043185.8,0,0,0,0,0,2138565.3,0,0,0
541.239281472967,1901890.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541.24182548177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106729.5,0
541.243907529042,0,0,0,0,0,0,0,0,0,0,0,2133878.3,0,0,0,0,0,0
541.244625609625,0,0,0,0,2193285.3,0,0,0,0,0,0,0,0,0,0,0,0,0
541.257404972351,4104774.5,3724325.3,3262110.5,3310001.8,3027848.8,3744704.3,3592709.3,2381464.5,3041078.8,4118475.5,3162893,3638137.5,3920286,3493128.3,3840968.5,3734631,3888237.5,3559150
541.265390896531,0,2835495,0,2710964,0,3817410.5,0,2715802.5,0,3004365.5,0,2216315.3,3223456,3775754.3,3519434,3006568.8,2912367.5,3196656.3
541.265873309312,2400328.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541.293822808685,0,0,0,0,0,0,0,0,0,0,0,0,2060199.1,0,0,0,2039926.6,0
541.301717554692,0,0,0,2525629,2533268.5,2777036.3,0,2759843,0,2069461.8,0,0,2562985,3055379.5,2355152.5,2215024.3,2899064.5,2749178.3
541.337706847912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975937.8,0
541.558501158374,5689996.5,0,4141794,5105150.5,0,2672144.5,0,0,0,3597840.5,2173278.5,3451840.8,4344298.5,1973588,3120638.8,3978406,0,2590017
541.559010637815,0,3971178.5,0,0,2272216.5,0,0,6825182,0,0,0,0,0,0,0,0,2414265.3,0
541.885041522614,6140631.5,6204597,5258027,2845776.8,3583534.3,6934631,7197358.5,5043497,4118494.8,3931227,3090358.3,5354510,0,3193253.8,8636473,3451114,2485514.8,6253466.5
542.042180844507,0,0,0,0,0,2960528.8,3507928.5,0,0,0,0,0,0,0,0,0,0,0
542.086171884283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176465.5
542.093886453305,0,0,0,0,0,0,2036454.3,0,0,0,0,0,0,0,0,0,0,0
542.094347015289,0,0,1882457.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542.09465493358,0,0,0,0,0,0,0,0,0,0,2152942.3,0,0,0,0,0,0,0
542.101511918019,0,0,0,0,0,0,0,0,1975320.6,0,0,0,0,0,0,0,0,0
542.131820683291,0,0,0,0,0,0,0,0,0,0,2330520.3,0,0,0,0,0,0,0
542.138119164286,0,0,0,0,0,0,1978098,0,0,0,0,0,0,0,0,0,0,0
542.139202348683,0,0,0,0,1950193,0,0,0,0,0,0,0,0,0,0,2178334.5,2303306,0
542.139738440859,0,0,0,0,0,0,0,0,0,0,0,0,0,2089445.3,0,0,0,0
542.143491270176,6750994.5,7937263.5,6863716.5,9117330,6185586,6789291.5,7289587.5,12027236,6424611.5,6680725.5,6120443.5,6101066.5,7424638,7661030,6248550.5,8955167,8125771,8242145.5
542.168569556896,0,0,1927018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542.168867648169,0,0,0,0,0,0,0,0,0,0,0,2298448.3,0,0,0,0,0,0
542.232852832089,0,0,0,0,0,0,0,0,0,0,0,0,0,1949180.4,0,0,0,0
542.261120358943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926779,0,0,0
542.882337166363,10460089,8983958,7281671,5052234,6671154.5,11368813,10779576,8392202,5830888,6330683.5,5495999.5,8884470,3832630.5,4414109,14366951,6534582,5543425.5,10036394
543.007830576949,0,0,0,0,0,3278221.8,0,0,0,0,0,0,0,0,0,0,0,0
543.039557943082,0,0,0,0,0,6128022,0,0,2622737.5,0,0,2489626.5,0,0,2258177.8,0,0,0
543.039978266691,0,0,0,0,0,0,7093217,0,0,0,0,0,0,0,0,0,0,0
543.04212282497,2387932.8,2166714,1879082.1,3319665.5,4606812,0,0,0,0,3148126.8,3901673.8,0,0,4019908,0,2402774.5,2690600.8,2207957.3
543.042455564683,0,0,0,0,0,0,0,1868845.9,3062034.3,0,0,2600219.3,2663262.3,0,0,0,0,0
543.054570111319,0,0,0,2460532.8,0,0,2641381,0,0,0,0,0,0,0,1933316.4,2029529,0,0
543.062753052089,3703777.3,3402174.5,3068974.5,3990390.8,5988193.5,4423068,4945895.5,0,5426455.5,5335395.5,4897007,4461856,3689315.3,4015817,2301189.8,2694618.8,4035117.8,3967194.8
543.078030694338,5561317,5244354,5514290,6993786.5,7713637.5,6197664,7437291,3553845.8,7797019.5,6631782.5,7718131.5,6404387.5,6234983,6123213,5337352.5,6284765.5,7222833.5,6298847
543.091119110714,5055463.5,4979141,4824117,5269373.5,5780328.5,4743587.5,6042606.5,2928184.8,5787935,4451689.5,5623030.5,3993894.5,4450154.5,4632272,3930378.8,4653536.5,4228660.5,3671266.3
543.099148337192,6462441.5,6970822.5,8035382.5,7585664,10568555,8339877.5,11189233,3859002.5,9877793,10066283,9516281,8122664.5,7908204.5,9387730,5921036,8111586,9506359,8797413
543.107070136184,0,0,0,0,0,0,0,1925948.3,0,0,0,0,0,0,0,0,0,0
543.108906033156,2848235.5,2586568.8,2464824.5,2537858.3,2529645.3,2324904,2929651.3,0,0,2985325.5,2666235.5,3072298.5,2465646.8,0,2030861.8,2106852,0,2783975.3
543.114394073139,7494637,7273930,7261242,8214403.5,8876911,7819689.5,8084468.5,3500605.8,9048357,8540527,7873789,7399724,7345008,8195798,6842638.5,7450085,7165498.5,7656680.5
543.127536544743,12508144,11339213,11316285,12760967,11809650,11770285,12807160,8105537,12187945,11977074,11928832,11659567,11211635,9924313,9134353,10608104,10710590,9655532
543.135597937696,9034737,9078223,9307198,9744265,12493684,10656175,12655610,5381698.5,12445995,10836339,11900162,11389233,11002741,12277467,7094546.5,10116585,10950208,10626286
543.144871524518,4495347.5,3606992.8,4660288.5,4951947,3842934.5,5061041.5,4385789,2724420.5,0,5005685.5,4012293,3323186.8,4018039.5,3409629.3,3515667.8,3613163,3891777.8,3399920.8
543.145156892912,0,0,0,0,0,0,0,0,4030765.3,0,0,0,0,0,0,0,0,0
543.15080606275,8811509,6960594,9600066,8957836,10521464,8821171,9851902,5429830,10350895,10197367,8916231,8358196,8614777,8853215,6625557,7695852.5,8486467,7922930.5
543.163918756768,17923064,18195926,17722436,17766288,17695612,17267126,21277698,12023369,16447794,17981818,34649352,16763191,16348028,14661346,13650199,15216111,15705670,14144758
543.171985705238,8297465.5,8642007,7758918.5,9271186,9655166,8260024.5,10122244,4521546.5,11286836,9752955,9835788,8741177,10003326,10415844,6480152.5,8160752.5,9864776,9129208
543.181696420955,12164092,11601369,11066440,13195156,9522048,11186619,10767366,15742541,10119479,10475902,8094990.5,11082043,11682689,10211046,11671834,10997235,10913355,10450171
543.187167885997,7736317,8074714.5,8426570,8202133.5,8352641.5,7279036.5,7183368,4607566,9138488,7752063,7402768,7133500.5,7375746,6780647.5,5079323,6307315.5,7026252,6345980
543.191096695133,0,0,0,0,0,0,0,2252879,0,0,0,0,0,0,0,0,0,0
543.200302857652,12700672,12187101,14203981,13559705,12055429,12245440,13356043,9023057,12663100,12476802,10497300,10922304,11674501,11740907,9867549,11460086,10937935,10614016
543.208391528205,3409921.8,4482527,3497038.3,5304218.5,5224327,4555202,5630989.5,3252818.8,4976958,5025155.5,4913429.5,5005633.5,5491591.5,4915949,3473694.8,5090808,5453393.5,5368066
543.218017789809,3024899.8,2811361.3,2567248.3,1964445.1,2993033.5,3137988.5,2893840,2332757,0,2609029.5,0,3401027.5,2713481.8,2396399.3,2836768.3,2833913.8,2756691.8,2227972.5
543.218522398601,0,0,0,0,0,0,0,0,2317632.8,0,0,0,0,0,0,0,0,0
543.223596731467,5082117,4548066.5,5518417.5,4809630.5,5047179,4501958,4914193.5,2762326.3,5437762,5246343,0,5010757,4392843,5206768.5,4625697.5,4162043,5034581,4974854
543.223893321818,0,0,0,0,0,0,0,0,0,0,4637977.5,0,0,0,0,0,0,0
543.23668595852,5774344,6088165.5,5562452.5,5438369.5,4837262.5,5280201,5559317,4376153,5988677.5,5740938,4721949,6199624,6341518,5760756,5295395.5,5715453.5,6272600,5670153.5
543.244737872812,0,2362343.3,0,2693027.8,2926992.5,2932171.3,2540055,2611803,0,2427275.5,2926367.3,2225481.8,3741584.3,3307253.8,2686245,2842111.3,3778138.3,3368203.8
543.245040219919,0,0,0,0,0,0,0,0,2860871.8,0,0,0,0,0,0,0,0,0
543.257860344647,0,0,0,0,0,0,0,2717789.8,0,0,0,0,0,0,0,0,0,0
543.259704548536,2019853,0,0,0,0,0,0,0,0,0,2293539.3,0,0,0,0,0,0,0
543.260217059183,0,2168298.8,2048089.6,0,0,2154447.3,2024987.1,0,2552651.5,0,0,0,0,0,0,2256898.3,0,0
543.272953567462,2296848,2660845.5,0,2354602.8,0,0,2410014.3,2030689.1,2169679,0,0,0,2684823.3,0,2265897.8,2548229,3213921,0
543.273276010187,0,0,0,0,0,0,0,0,0,2036113.9,0,0,0,0,0,0,0,0
543.280945130571,2049041.8,2796015.3,0,2995116.5,2302361.8,3551700.8,2149408.5,2612835,2085201.1,0,2347304.8,0,3671961.3,3118846.5,3143979,3470854.5,3386979,2826517.5
543.317327894894,0,1929207.3,0,2301877.5,2839459.3,2526686,0,3242603,0,1978779.6,0,0,3245986.3,1979911.4,1898801.3,2599437.8,3157612,0
543.317633808179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926367.3
543.55633045089,4823118.5,4563500.5,0,3658736.3,0,3197467.8,0,6244000,0,3703248.3,0,0,2592221,2352961.8,2897241.8,4137533.5,3225254,2688351.5
543.556642890289,0,0,3626137.8,0,0,0,0,0,0,0,0,2984849.3,0,0,0,0,0,0
543.660811228429,0,0,0,0,0,0,0,2228918.8,0,0,0,0,0,0,0,0,0,0
543.881979486379,3127445.8,3097204.5,2655456,0,2316340,3313263.5,2900157.3,2299111.5,2092015,0,0,3090907,0,0,3883408.3,0,0,2944950.5
544.040100762087,0,0,0,0,0,2394264.3,2418406.3,0,0,0,0,0,0,0,0,0,0,0
544.073109398012,0,0,0,0,0,0,0,0,0,0,0,0,2073179.4,0,0,0,0,0
544.073566134167,0,0,0,0,0,0,0,0,0,2145857,2786295.8,2136070.5,0,0,0,0,2402083.3,0
544.081886687866,0,0,0,0,2082919.1,0,0,0,0,0,0,0,0,0,0,0,0,0
544.094756413615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987751.9,0,0
544.102974877914,0,0,0,0,0,0,0,0,2244136.8,0,0,2537485.3,0,0,0,0,0,0
544.109720287551,2398919.3,2101414.5,0,0,0,0,0,0,2106410.8,2697800.8,0,2517518.8,0,2379207.8,0,2319530.8,2500907.8,2061811.1
544.110092156825,0,0,0,0,0,0,0,0,0,0,0,0,2349156.5,0,0,0,0,0
544.118073017877,0,0,0,0,0,0,0,0,0,0,0,0,0,2324426,0,0,0,2435061.3
544.138105276293,0,1931948.8,2058006.9,0,0,0,2343167.8,0,2343986,0,0,0,0,2911182.8,2131387,2329264.5,0,2124794.5
544.138626308543,0,0,0,0,2573429.5,0,0,0,0,0,0,0,0,0,0,0,0,0
544.140794824551,0,0,0,2020479,0,0,0,3742496,0,0,0,0,0,0,2147771.5,0,0,0
544.141166277614,2065614,0,0,0,0,2964146,0,0,0,2023503.6,0,0,0,0,0,1900209,0,0
544.145908753654,0,0,0,0,2082935.5,0,0,0,0,1995856.6,0,0,0,0,0,0,0,0
544.146294093498,0,0,0,0,0,0,0,0,0,0,2127626.5,0,0,0,0,0,0,0
544.154638003406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041789.8,0,0,0
544.175010206518,0,0,2088222.8,2302087.3,3228798.8,0,2383625.3,0,2444347.8,2740823,2447378,2230301.5,0,3330007.8,2011073.1,0,2942779.5,2152964.3
544.184792487643,3352791.5,2549943,3395872.8,3011721.8,2493569.5,2896573,3477771.8,4725545.5,3234366.3,3041881,0,2579999.8,3333238.8,2531802,3067330.8,3364537.5,3669822,3990023
544.185185830677,0,0,0,0,0,0,0,0,0,0,2534420.8,0,0,0,0,0,0,0
544.191011840563,0,0,0,0,0,0,0,0,2201151.8,0,0,0,0,0,0,0,0,0
544.226433494102,0,0,0,0,0,0,1951510.5,0,0,0,0,0,0,0,0,0,0,0
544.879063241264,0,0,2212788.3,0,0,2081133.5,0,0,0,0,0,0,0,0,2101812.5,0,0,0
544.879521089345,0,2191182.5,0,0,0,0,0,0,2019059,0,0,0,0,0,0,0,0,0
545.004059531497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204674,0
545.004739472375,0,0,0,0,0,2142093.3,0,0,0,0,0,0,0,0,0,0,0,0
545.021121290779,0,0,0,0,2785621.3,0,0,0,0,0,1992172,0,0,0,0,0,0,0
545.036165265787,0,0,0,0,0,2208405.3,0,0,0,0,0,0,0,0,0,0,0,0
545.057268474523,4376978,4394869,6073818,7106908,8191326.5,6869914.5,6985195.5,3380198,8674081,8010516,7753461.5,6222563,6288713.5,6416555,4442705.5,5717859,6260750.5,7180013.5
545.070400384004,2352021,2610039.8,2575324.5,2934111,2748769.5,2900893.8,3880430.8,1828840.8,3273508.5,2779927,4007672.5,2440934,2510156.5,2307758,0,2647909.3,2498577.8,2134768.8
545.078400381237,2833302.5,3349369.5,2767326.3,2688353,4660579.5,3697567.8,3430896.8,0,4291366.5,4607768.5,3739386.8,3486951.8,3328334.5,3268784,2360916.8,2780007,3445779.5,0
545.07914222658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580659
545.08543409864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021736.3,0,0
545.086021750474,0,2083707.3,0,0,0,0,0,0,0,0,0,0,2099280.3,0,0,0,0,0
545.086320616534,0,0,0,2130787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545.088411013591,0,0,0,0,0,0,0,0,0,1938202.8,0,0,0,0,0,0,0,0
545.093661907913,8680858,7604093,8549857,9640293,11335015,10224548,11419125,5496813.5,12012330,11137820,10335999,9708267,9446738,9201843,6881879.5,8957802,10319895,9185015
545.10683326793,7275932.5,7157631.5,7345636,8118632,7785834.5,7566247,7785976,4734960.5,7813934,7727902.5,8736514,7572206,6702421.5,5863606.5,5960281.5,7376748.5,7313434.5,5920506.5
545.114898606633,3961246.3,4752257.5,4316646,4779370,6737260.5,5470121,6043130,0,5746480,5415712.5,4890372,5763824,4841815,5177528.5,2715226.8,4412270,4852764,5084924.5
545.115174578025,0,0,0,0,0,0,0,2440178.3,0,0,0,0,0,0,0,0,0,0
545.124528210039,4344224.5,4279171.5,3675624,4594028,4066671.3,3986347.5,3715580.5,2554868.3,4234034.5,3910434.5,3636486.5,3649266,3739481.5,3903674.8,3084380.3,4153711.8,3500062.5,2965247
545.13010878539,12217762,11409285,12328425,12638573,14546289,12012461,14556670,6324213.5,13957940,13800228,12920584,11131635,12195163,13134012,9507421,10342257,11864096,11839232
545.143219979128,13917604,12646280,13159916,14707057,13722996,13712304,17030658,8943608,14043959,13824806,15058699,12688118,12682590,12515519,10254943,12078963,12232739,11265796
545.151264149762,3423654,4247433.5,4195821.5,4471154.5,6028662,5014450,5455363.5,2580986,5727033.5,5761832,5587725.5,4698872,4808032,4841665,3314272.5,4720501,5195813,4590342
545.160934428871,6036904,5168011.5,6167023.5,5775733,5578104.5,5394356.5,6526470,3442172,0,5713706,4564751.5,5477114,5140834,5104835.5,4589154,4655990.5,4585511,4616968.5
545.161231287169,0,0,0,0,0,0,0,0,5043004,0,0,0,0,0,0,0,0,0
545.166512996467,13995433,12691341,13594097,14088566,15013242,13495222,15494663,8536061,14273341,14746411,12384017,12131067,13096292,12961989,9591395,11444088,12859432,11040522
545.179598468145,13749676,14014351,13495795,14682489,13735293,13388729,14880267,9480192,13712193,13648686,13854485,14052094,12735847,12003528,11414117,12234618,12974124,11745037
545.187743017116,2930093.8,3302289.3,2888181.3,3766651.3,4066687,3526587.5,4048396.8,0,4188995,3480367.8,3470102.5,3480320,3541352.8,4284618,2209382.5,3419003.8,4192301.5,2860303.5
545.197295576901,4538800,3681171.3,3922423.3,4023677.5,4125057.5,3256765.8,3910159,2327043.8,3962693.3,3576625.8,3082009,4373250,3938667,3773644.3,3460712,3408765.8,3988527.8,3613458
545.202850596858,9821617,9975701,10642936,10490239,10544515,10943423,10735120,6989829,10922823,11010867,11081498,10148611,10757484,10062029,8319593,9191295,10010673,9838355
545.21592734635,7574963.5,7757719.5,7290363,7680386,6757766,7513026.5,8988180,6258696,7238474,7318325.5,6600478,7031558.5,8783215,6904016.5,7172715,7509889,7620660,7053079
545.223915294679,0,0,0,2345348,0,2308548.5,2321941.8,0,2075980.3,0,0,0,0,2324178.5,0,2823554.8,2570806,2258713
545.224301599768,0,0,0,0,0,0,0,0,0,2244407.5,2144032,0,2423665.3,0,0,0,0,0
545.233659002922,1938871.4,0,0,2734470.3,1996938.5,0,2260504.3,0,2188622.8,0,0,0,0,2421460.8,1885549.8,0,2178104.3,2061595.5
545.233943820155,0,0,0,0,0,0,0,0,0,0,0,0,2271091.8,0,0,0,0,0
545.239205363778,4961720.5,6033308.5,4779520,5620103.5,4829580,5063624.5,4824601.5,3288076.8,5408592,5592890.5,5636899.5,5985035.5,5158261,4816086,3614318.8,4929413.5,4929593.5,5157661
545.252233834606,2642363.3,3164063.3,2715138.8,4022666.8,0,4290507.5,2972189,3316751.5,2518355.5,3125565.3,2538279,3633934.3,3858808,3562713.3,4555377,4304776,5206076.5,3824416.3
545.252535854345,0,0,0,0,3175823.3,0,0,0,0,0,0,0,0,0,0,0,0,0
545.260112069036,0,0,0,2580876.5,1962385.1,0,0,0,0,0,0,0,0,2990299,0,2266505.8,0,0
545.260450736118,0,0,0,0,0,0,0,0,0,0,0,0,2607482,0,0,0,2523198.8,0
545.275345206398,0,0,0,2203024.3,2065301,0,0,0,0,1974082.4,0,0,0,0,1883764.5,2157452.5,0,0
545.275718544342,0,1921444.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545.288657385296,0,2411943,0,0,0,2665940.8,0,2210327.3,0,0,0,0,2771328.8,2212065.8,1958006.6,2227087,2394693.5,2102569.8
545.296568600122,0,2002344.8,0,2324885.3,0,0,0,2607129,0,0,0,0,2286978.8,2668771.8,2348663.8,0,0,0
545.296946687257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948231.4,1981740
545.333122518085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931159.5,0,0
545.536279785921,27954678,24963036,21147198,24414670,9725398,12762131,0,37734476,9560989,17875834,6219631.5,13339469,19707324,12445980,16935582,21188542,15816832,13227883
545.553735870128,2588154.5,2545632,2386497.8,2233298.5,0,0,0,3311695.5,0,0,0,0,0,0,0,0,2086275.9,2078831.1
545.554365725786,0,0,0,0,0,0,0,0,0,0,0,0,2209216.3,0,0,0,0,0
545.658587442278,2006544.4,0,0,0,0,0,0,2207845.8,0,0,0,0,0,0,0,0,0,0
546.089326114339,2152041.5,0,0,0,0,0,0,0,0,0,0,2596294.3,2150975,0,0,0,0,0
546.125414393968,2338929,2654810,2226360.3,1995097.5,0,0,2005241,0,0,0,2703364.5,2334158.3,3337287.5,2501543,0,0,3109130,2590211.5
546.125745140847,0,0,0,0,0,0,0,0,0,2660852.5,0,0,0,0,0,0,0,0
546.133769404351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2918958.5,0,0
546.16109245531,0,0,0,0,0,0,0,0,0,0,2220557.3,0,0,0,0,0,0,0
546.161572379369,2417016.5,0,2427071.8,0,0,0,0,0,0,0,0,0,2014799.9,1941423.4,0,2743859.8,0,0
546.162034735425,0,0,0,0,1975538.3,2166958.5,0,0,0,0,0,2560982,0,0,0,0,2133010.5,2127629
546.162631896233,0,0,0,0,0,0,0,0,0,2639612,0,0,0,0,0,0,0,0
546.164241765319,0,0,0,0,0,0,1952770.8,0,0,0,0,0,0,0,0,0,0,0
546.242859324806,0,0,0,0,0,2239682.5,0,0,0,0,0,0,0,0,0,0,0,0
546.256006865131,0,2341493.8,0,0,0,3001541.8,0,0,0,0,0,0,0,0,0,0,0,0
546.53951506676,0,0,0,0,0,0,0,2507038.3,0,0,0,0,0,0,0,0,0,0
546.929737797309,0,0,0,0,0,2810219.5,0,0,0,0,0,0,0,0,0,0,0,0
547.020444036347,0,0,0,0,0,0,0,0,0,0,0,4372623.5,0,0,0,0,0,4329705.5
547.036431404108,2087722.3,0,2139506.8,2441518.3,5129033.5,4058501.5,2843611.3,0,4387101,3688623.8,4199656,3328147,2714396.8,2585210.5,0,3699925.3,2911709.3,3204333.8
547.049058588358,0,1951004.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547.049587216602,0,0,0,0,0,2304904.8,0,0,0,0,2530027.5,0,0,0,0,0,0,0
547.064872696444,0,0,0,0,1974096.6,0,0,0,0,0,0,0,0,0,0,0,0,0
547.07285303349,7636785.5,7358753.5,8390522,10191671,12781395,10349966,10665956,5299596,11713830,10933431,11413745,9208987,8496933,9915011,7021453,8718556,9249254,9279735
547.086040139862,3140404.3,3960100.5,2968444.8,3723065.8,3632981.8,4201873.5,4550631.5,2807182.8,3679529.5,3298489.8,5744884.5,3337373.8,0,3021446,2684814.8,3388638.5,2683368.5,2474234.3
547.086321696501,0,0,0,0,0,0,0,0,0,0,0,0,4054824.3,0,0,0,0,0
547.094169382314,0,0,0,0,2303319.8,0,0,0,0,0,2245878.5,0,2337066,0,0,2420959.8,0,0
547.101669550504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287596,0
547.103466463019,2623159.8,0,2369408.3,0,0,2667670,0,1822866.5,0,2875453.3,0,0,0,0,1957521.4,0,0,0
547.103952173707,0,2557736.3,0,0,0,0,2647019.8,0,0,0,2161913,2496673.5,0,0,0,0,0,2047486.8
547.104645846441,0,0,0,0,0,0,0,0,0,0,0,0,0,2135690.3,0,0,0,0
547.109300465729,11562809,11270441,12111745,13568831,16176987,13573527,16084973,7537043.5,15666479,14922942,14887162,13434019,14120750,14137995,9075602,12161251,14281198,13244672
547.12245015892,7053115.5,7319852,7409540,8008514,8490847,8148378.5,10403824,5550486.5,7146802.5,6888641,11561214,7449765.5,6971184.5,6150798.5,5440404.5,6373605,6736369,6242563.5
547.130242404246,0,0,0,0,0,0,2413042.3,0,0,0,0,0,0,0,0,0,0,0
547.13066327688,0,0,0,0,2469728.8,1967004.5,0,0,0,0,2106111.5,0,0,2157712.3,0,2013926.5,1990642.8,0
547.140207273827,4716351,4971823.5,4159367.8,5405510,3717475,4695455,5117941,3497370,4285751,5286084.5,0,5036201.5,4651829,0,3812247,4140264.3,3825141,4614408
547.140494709569,0,0,0,0,0,0,0,0,0,0,3256066,0,0,3627154.5,0,0,0,0
547.145765786725,17420096,15915313,17211272,17787720,20100964,17325472,19525622,10987931,20012344,19674310,19331332,16657578,16889654,17844884,13396888,15433961,18446838,16906506
547.158918535453,11050819,10275124,9789323,10365771,10364776,11050403,13881337,7700894,10825020,10486984,13572359,10460333,9580345,8999575,7887770,9326828,9556473,9238797
