Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,15N
7703,695.258288,695.2561250507104,695.2561480567947,2426451.3,nan,146672.6,10.67,-1,-0.03309008401018737,0.9998013418320046,0.0,0.5998808050992027,16.0,1.25,0.2222222222222222,N2 S1 P1 O8,de-protonated,0,,C36 H45 O8 S1 N2 P1,36,45,8,1,2,,,1,,
7704,695.294498,695.2923349097824,695.2920443088086,1827413.1,nan,167310.9,7.44,-1,0.41795526957525153,0.9688004178634193,0.0,0.5812802507180516,11.0,1.411764705882353,0.4411764705882353,O15,de-protonated,0,,C34 H48 O15,34,48,15,,,,,,,
7704,695.294498,695.2923349097824,695.292533566179,1827413.1,nan,167310.9,7.44,-1,-0.2857162805801194,0.9852968186264358,0.0,0.5911780911758615,15.0,1.3243243243243243,0.1891891891891892,N2 S1 P1 O7,de-protonated,0,,C37 H49 O7 S1 N2 P1,37,49,7,1,2,,,1,,
7705,697.201283,697.1991124886495,697.1994072250592,2035897.4,nan,176732.9,8.57,-1,-0.4227433452664428,0.9680930735081097,0.0,0.5808558441048658,12.0,1.3125,0.40625,S2 O13,de-protonated,0,,C32 H42 O13 S2,32,42,13,2,,,,,,
7705,697.201283,697.1991124886495,697.1988941607225,2035897.4,nan,176732.9,8.57,-1,0.3131501337732052,0.9823639641890836,0.0,0.5894183785134501,30.0,0.7555555555555555,0.044444444444444446,N2 S2 O2,de-protonated,0,,C45 H34 O2 S2 N2,45,34,2,2,2,,,,,
7705,697.201283,697.1991124886495,697.1990271025041,2035897.4,nan,176732.9,8.57,-1,0.12247025884420189,0.9972821576705503,0.0,0.5983692946023301,17.0,1.1470588235294117,0.29411764705882354,N2 S1 P1 O10,de-protonated,0,,C34 H39 O10 S1 N2 P1,34,39,10,1,2,,,1,,
7706,697.274435,697.2722642039447,697.2724495698952,2121917.3,nan,147788.6,9.03,-1,-0.26584436348085977,0.9872583076191634,0.0,0.592354984571498,24.0,0.9772727272727273,0.13636363636363635,P1 O6,de-protonated,0,,C44 H43 O6 P1,44,43,6,,,,,1,,
7706,697.274435,697.2722642039447,697.2721782438277,2121917.3,nan,147788.6,9.03,-1,0.1232805777204121,0.9972461234616475,0.0,0.5983476740769885,10.0,1.4705882352941178,0.3235294117647059,S2 O11,de-protonated,0,,C34 H50 O11 S2,34,50,11,2,,,,,,
7707,697.310776,697.308605062507,697.3088350792796,2396351.3,nan,141485.8,10.5,-1,-0.3298635568296193,0.490225099822448,0.6710026585643731,0.5625361233192181,23.0,1.0444444444444445,0.1111111111111111,P1 O5,de-protonated,0,,C45 H47 O5 P1,45,47,5,,,,,1,,
7707,697.310776,697.308605062507,697.3085637532121,2396351.3,nan,141485.8,10.5,-1,0.05924105495077256,0.9993634080758056,0.0,0.5996180448454833,9.0,1.542857142857143,0.2857142857142857,S2 O10,de-protonated,0,,C35 H54 O10 S2,35,54,10,2,,,,,,
7708,699.217179,699.2150006428607,699.2153286156047,1878822.3,nan,119016.8,7.72,-1,-0.4690582865974251,0.9608648108334276,0.0,0.5765188865000566,25.0,0.8809523809523809,0.19047619047619047,P1 O8,de-protonated,0,,C42 H37 O8 P1,42,37,8,,,,,1,,
7708,699.217179,699.2150006428607,699.2150572895372,1878822.3,nan,119016.8,7.72,-1,-0.08101466912305978,0.9988097927948927,0.0,0.5992858756769356,11.0,1.375,0.40625,S2 O13,de-protonated,0,,C32 H44 O13 S2,32,44,13,2,,,,,,
7708,699.217179,699.2150006428607,699.2146771669821,1878822.3,nan,119016.8,7.72,-1,0.4626274148616709,0.9619099917945766,0.0,0.5771459950767459,16.0,1.2058823529411764,0.29411764705882354,N2 S1 P1 O10,de-protonated,0,,C34 H41 O10 S1 N2 P1,34,41,10,1,2,,,1,,
7709,699.267988,699.265809445114,699.2658295602808,2119977.0,nan,139870.1,9.02,-1,-0.02876612301907528,0.9998498643282546,0.0,0.5999099185969528,15.0,1.2222222222222223,0.3888888888888889,O14,de-protonated,0,,C36 H44 O14,36,44,14,,,,,,,
7709,699.267988,699.265809445114,699.2656673690286,2119977.0,nan,139870.1,9.02,-1,0.20317898044100405,0.9925374740665427,0.0,0.5955224844399256,10.0,1.5806451612903225,0.25806451612903225,N4 S2 P1 O8,de-protonated,0,,C31 H49 O8 S2 N4 P1,31,49,8,2,4,,,1,,
7710,699.289411,699.2872323617365,699.2869589283803,2138922.3,nan,164466.3,9.12,-1,0.3910173824416212,0.9726387665671437,0.0,0.5835832599402861,10.0,1.4545454545454546,0.48484848484848486,O16,de-protonated,0,,C33 H48 O16,33,48,16,,,,,,,
7710,699.289411,699.2872323617365,699.2874481857507,2138922.3,nan,164466.3,9.12,-1,-0.30863418859079333,0.9828646039299944,0.0,0.5897187623579966,14.0,1.3611111111111112,0.2222222222222222,N2 S1 P1 O8,de-protonated,0,,C36 H49 O8 S1 N2 P1,36,49,8,1,2,,,1,,
7711,699.326516,699.3243372173253,699.3244851437576,2171180.3,nan,129966.3,9.29,-1,-0.211527603348256,0.4959570705415221,0.6710026585643731,0.5659753057506625,22.0,1.0888888888888888,0.1111111111111111,P1 O5,de-protonated,0,,C45 H49 O5 P1,45,49,5,,,,,1,,
7711,699.326516,699.3243372173253,699.3242138176901,2171180.3,nan,129966.3,9.29,-1,0.17645554486388118,0.9943662416894159,0.0,0.5966197450136496,8.0,1.6,0.2857142857142857,S2 O10,de-protonated,0,,C35 H56 O10 S2,35,56,10,2,,,,,,
7711,699.326516,699.3243372173253,699.3246818482497,2171180.3,nan,129966.3,9.29,-1,-0.4928053212176773,0.9568907058965699,0.0,0.5741344235379419,14.0,1.3714285714285714,0.3142857142857143,N4 O11,de-protonated,0,,C35 H48 O11 N4,35,48,11,,4,,,,,
7712,699.362836,699.3606570759694,699.3608706531418,1975598.3,nan,134379.4,8.24,-1,-0.3053890793425825,0.9832200225579354,0.0,0.5899320135347612,21.0,1.1521739130434783,0.08695652173913043,P1 O4,de-protonated,0,,C46 H53 O4 P1,46,53,4,,,,,1,,
7712,699.362836,699.3606570759694,699.3605993270744,1975598.3,nan,134379.4,8.24,-1,0.08257384676203837,0.9987635680013262,0.0,0.5992581408007956,7.0,1.6666666666666667,0.25,S2 O9,de-protonated,0,,C36 H60 O9 S2,36,60,9,2,,,,,,
7713,701.248114,701.2459277385407,701.2462348213676,2153879.0,nan,125578.8,9.2,-1,-0.4379101257999837,0.48290142345558495,0.6661325289848228,0.5561938656672801,28.0,0.8478260869565217,0.10869565217391304,P1 O5,de-protonated,0,,C46 H39 O5 P1,46,39,5,,,,,1,,
7713,701.248114,701.2459277385407,701.2459634953001,2153879.0,nan,125578.8,9.2,-1,-0.05099032476172207,0.9995283422824531,0.0,0.5997170053694718,14.0,1.2777777777777777,0.2777777777777778,S2 O10,de-protonated,0,,C36 H46 O10 S2,36,46,10,2,,,,,,
7713,701.248114,701.2459277385407,701.2460964370816,2153879.0,nan,125578.8,9.2,-1,-0.2405696685054033,0.989553825548862,0.0,0.5937322953293172,1.0,2.04,0.72,S1 P1 O18,de-protonated,0,,C25 H51 O18 S1 P1,25,51,18,1,,,,1,,
7713,701.248114,701.2459277385407,701.245583372745,2153879.0,nan,125578.8,9.2,-1,0.4910773112759174,0.9571859441895924,0.0,0.5743115665137554,19.0,1.131578947368421,0.18421052631578946,N2 S1 P1 O7,de-protonated,0,,C38 H43 O7 S1 N2 P1,38,43,7,1,2,,,1,,
7714,701.283119,701.2809326023026,701.2809665604221,2983321.0,nan,169348.4,13.66,-1,-0.04842298753477604,0.49978731610282107,0.6519372693726967,0.5606472974107712,32.0,0.7755102040816326,0.061224489795918366,N2 O3,de-protonated,0,,C49 H38 O3 N2,49,38,3,,2,,,,,
7714,701.283119,701.2809326023026,701.2808281761362,2983321.0,nan,169348.4,13.66,-1,0.14890777310463438,0.9959847258945528,0.0,0.5975908355367316,5.0,1.7857142857142858,0.5714285714285714,N2 S1 O16,de-protonated,0,,C28 H50 O16 S1 N2,28,50,16,1,2,,,,,
7715,701.306123,701.3039365127719,701.3037496988512,1816474.3,nan,161300.4,7.38,-1,0.2663808952166213,0.9872071554245452,0.0,0.5923242932547271,22.0,1.0681818181818181,0.13636363636363635,P1 O6,de-protonated,0,,C44 H47 O6 P1,44,47,6,,,,,1,,
7715,701.306123,701.3039365127719,701.3039464033434,1816474.3,nan,161300.4,7.38,-1,-0.014103116852023175,0.9999639108876659,0.0,0.5999783465325995,14.0,1.3529411764705883,0.35294117647058826,N4 O12,de-protonated,0,,C34 H46 O12 N4,34,46,12,,4,,,,,
7716,703.190181,703.1879871800916,703.187973161084,1776645.3,nan,151015.3,7.17,-1,0.01993635861701685,0.9999278842968431,0.0,0.5999567305781058,16.0,1.0909090909090908,0.5151515151515151,O17,de-protonated,0,,C33 H36 O17,33,36,17,,,,,,,
7716,703.190181,703.1879871800916,703.1883294766727,1776645.3,nan,151015.3,7.17,-1,-0.48677796090147335,0.9579163987755756,0.0,0.5747498392653453,33.0,0.6808510638297872,0.02127659574468085,N2 S2 O1,de-protonated,0,,C47 H32 O1 S2 N2,47,32,1,2,2,,,,,
7716,703.190181,703.1879871800916,703.1878109698317,1776645.3,nan,151015.3,7.17,-1,0.25058776203001715,0.9886707350875755,0.0,0.5932024410525453,11.0,1.4642857142857142,0.39285714285714285,N4 S2 P1 O11,de-protonated,0,,C28 H41 O11 S2 N4 P1,28,41,11,2,4,,,1,,
7717,703.226914,703.224720037128,703.2248479278387,2895879.5,nan,132626.1,13.19,-1,-0.18186318512150093,0.49700834912346625,0.7126865671641793,0.5832796363397514,19.0,1.1081081081081081,0.21621621621621623,N2 S1 P1 O8,de-protonated,0,,C37 H41 O8 S1 N2 P1,37,41,8,1,2,,,1,,
7718,703.263492,703.261297894768,703.2616135597781,2661897.5,nan,141520.8,11.93,-1,-0.4488585812849125,0.9641029481928663,0.0,0.5784617689157198,13.0,1.3333333333333333,0.2777777777777778,S2 O10,de-protonated,0,,C36 H48 O10 S2,36,48,10,2,,,,,,
7718,703.263492,703.261297894768,703.261233437223,2661897.5,nan,141520.8,11.93,-1,0.09165519417820336,0.4992384348840736,0.7071950365255663,0.5824210755406707,18.0,1.1842105263157894,0.18421052631578946,N2 S1 P1 O7,de-protonated,0,,C38 H45 O7 S1 N2 P1,38,45,7,1,2,,,1,,
7719,703.299597,703.2974027542487,703.2971296892368,1978379.5,nan,173532.6,8.25,-1,0.38826407827324927,0.9730175042186724,0.0,0.5838105025312034,13.0,1.3333333333333333,0.3888888888888889,O14,de-protonated,0,,C36 H48 O14,36,48,14,,,,,,,
7719,703.299597,703.2974027542487,703.2976189466073,1978379.5,nan,173532.6,8.25,-1,-0.3073981096808914,0.983000412509049,0.0,0.5898002475054294,17.0,1.2564102564102564,0.15384615384615385,N2 S1 P1 O6,de-protonated,0,,C39 H49 O6 S1 N2 P1,39,49,6,1,2,,,1,,
7721,703.384748,703.3825534228442,703.3826549258458,1754128.5,nan,187472.3,7.05,-1,-0.1443069442742297,0.9962285527299632,0.0,0.5977371316379779,19.0,1.2173913043478262,0.08695652173913043,S1 O4,de-protonated,0,,C46 H56 O4 S1,46,56,4,1,,,,,,
7721,703.384748,703.3825534228442,703.3827878676275,1754128.5,nan,187472.3,7.05,-1,-0.33331037848733436,0.9800436294218993,0.0,0.5880261776531396,6.0,1.7428571428571429,0.34285714285714286,P1 O12,de-protonated,0,,C35 H61 O12 P1,35,61,12,,,,,1,,
7721,703.384748,703.3825534228442,703.3822748032907,1754128.5,nan,187472.3,7.05,-1,0.3961139817562708,0.9719310244232188,0.0,0.5831586146539313,24.0,1.1041666666666667,0.020833333333333332,N2 P1 O1,de-protonated,0,,C48 H53 O1 N2 P1,48,53,1,,2,,,1,,
7722,704.279473,704.2772749406095,704.2771225201449,2091076.3,nan,159360.8,8.86,-1,0.2164211497345092,0.9915372977172292,0.0,0.5949223786303375,9.0,1.5161290322580645,0.5483870967741935,N1 O17,de-protonated,0,,C31 H47 O17 N1,31,47,17,,1,,,,,
7722,704.279473,704.2772749406095,704.2774788357337,2091076.3,nan,159360.8,8.86,-1,-0.2895096469983853,0.9849067884719401,0.0,0.5909440730831641,26.0,0.9555555555555556,0.022222222222222223,N3 S2 O1,de-protonated,0,,C45 H43 O1 S2 N3,45,43,1,2,3,,,,,
7722,704.279473,704.2772749406095,704.2776117775153,2091076.3,nan,159360.8,8.86,-1,-0.478272914256941,0.9593440817533819,0.0,0.5756064490520292,13.0,1.411764705882353,0.2647058823529412,N3 S1 P1 O9,de-protonated,0,,C34 H48 O9 S1 N3 P1,34,48,9,1,3,,,1,,
7723,705.169972,705.167770474822,705.1681070961032,2132600.3,nan,161134.9,9.08,-1,-0.4773631675168239,0.959495429350843,0.0,0.5756972576105057,15.0,1.1515151515151516,0.3939393939393939,S2 O13,de-protonated,0,,C33 H38 O13 S2,33,38,13,2,,,,,,
7723,705.169972,705.167770474822,705.1675940317665,2132600.3,nan,161134.9,9.08,-1,0.2502143560752968,0.4943521412980491,0.6661325289848228,0.5630642963727586,33.0,0.6521739130434783,0.043478260869565216,N2 S2 O2,de-protonated,0,,C46 H30 O2 S2 N2,46,30,2,2,2,,,,,
7723,705.169972,705.167770474822,705.1677269735482,2132600.3,nan,161134.9,9.08,-1,0.06168925795105898,0.9993097236627567,0.0,0.599585834197654,20.0,1.0,0.2857142857142857,N2 S1 P1 O10,de-protonated,0,,C35 H35 O10 S1 N2 P1,35,35,10,1,2,,,1,,
7724,705.20599,705.2037883346413,705.203623225562,2720378.3,nan,118109.2,12.25,-1,0.23412965268176747,0.9901028848500232,0.0,0.5940617309100139,15.0,1.1515151515151516,0.5151515151515151,O17,de-protonated,0,,C33 H38 O17,33,38,17,,,,,,,
7724,705.20599,705.2037883346413,705.2039795411507,2720378.3,nan,118109.2,12.25,-1,-0.27113645828993577,0.4933746882230508,0.6613325846902486,0.5605578468099299,32.0,0.723404255319149,0.02127659574468085,N2 S2 O1,de-protonated,0,,C47 H34 O1 S2 N2,47,34,1,2,2,,,,,
7724,705.20599,705.2037883346413,705.2041124829324,2720378.3,nan,118109.2,12.25,-1,-0.4596517310445955,0.4811945565996179,0.7182640512247158,0.576022354449657,19.0,1.0833333333333333,0.25,N2 S1 P1 O9,de-protonated,0,,C36 H39 O9 S1 N2 P1,36,39,9,1,2,,,1,,
7724,705.20599,705.2037883346413,705.2034610343097,2720378.3,nan,118109.2,12.25,-1,0.4641218452406393,0.9616682945876471,0.0,0.5770009767525882,10.0,1.5357142857142858,0.39285714285714285,N4 S2 P1 O11,de-protonated,0,,C28 H43 O11 S2 N4 P1,28,43,11,2,4,,,1,,
7725,705.243191,705.2409891898565,705.2411494409392,3359868.5,nan,128339.4,15.69,-1,-0.22722877543689904,0.4953375124603775,0.6710026585643731,0.5656035709019758,27.0,0.8666666666666667,0.13333333333333333,P1 O6,de-protonated,0,,C45 H39 O6 P1,45,39,6,,,,,1,,
7725,705.243191,705.2409891898565,705.2408781148717,3359868.5,nan,128339.4,15.69,-1,0.15749935683343919,0.49775454485855003,0.7239295226388017,0.5882245359706507,13.0,1.3142857142857143,0.3142857142857143,S2 O11,de-protonated,0,,C35 H46 O11 S2,35,46,11,2,,,,,,
7725,705.243191,705.2409891898565,705.2410110566533,3359868.5,nan,128339.4,15.69,-1,-0.03100613334383353,0.999825574020604,0.0,0.5998953444123624,0.0,2.125,0.7916666666666666,S1 P1 O19,de-protonated,0,,C24 H51 O19 S1 P1,24,51,19,1,,,,1,,
7726,705.279416,705.2772140488702,705.2775349503236,3077758.5,nan,151022.7,14.17,-1,-0.45500024811488643,0.48156616839134136,0.6661325289848229,0.5553927126287339,26.0,0.9347826086956522,0.10869565217391304,P1 O5,de-protonated,0,,C46 H43 O5 P1,46,43,5,,,,,1,,
7726,705.279416,705.2772140488702,705.2772636242561,3077758.5,nan,151022.7,14.17,-1,-0.07029205173377973,0.49955193439484213,0.7182640512247158,0.5870367811267916,12.0,1.3888888888888888,0.2777777777777778,S2 O10,de-protonated,0,,C36 H50 O10 S2,36,50,10,2,,,,,,
7726,705.279416,705.2772140488702,705.276883501701,3077758.5,nan,151022.7,14.17,-1,0.4686771633585518,0.480463561723242,0.7071950365255663,0.5711561516441717,17.0,1.236842105263158,0.18421052631578946,N2 S1 P1 O7,de-protonated,0,,C38 H47 O7 S1 N2 P1,38,47,7,1,2,,,1,,
7727,705.314416,705.3122139126516,705.3122666893781,1889664.6,nan,130850.7,7.78,-1,-0.07482746157478044,0.9989845576792835,0.0,0.5993907346075701,30.0,0.8571428571428571,0.061224489795918366,N2 O3,de-protonated,0,,C49 H42 O3 N2,49,42,3,,2,,,,,
7727,705.314416,705.3122139126516,705.3121283050922,1889664.6,nan,130850.7,7.78,-1,0.12137542511655455,0.9973304686271877,0.0,0.5983982811763126,3.0,1.9285714285714286,0.5714285714285714,N2 S1 O16,de-protonated,0,,C28 H54 O16 S1 N2,28,54,16,1,2,,,,,
7728,705.32922,705.3270178550349,705.3268713820405,1846401.5,nan,195182.0,7.54,-1,0.20766682845195344,0.9922054687056804,0.0,0.5953232812234082,25.0,1.0222222222222221,0.044444444444444446,N4 S1 O2,de-protonated,0,,C45 H46 O2 S1 N4,45,46,2,1,4,,,,,
7728,705.32922,705.3270178550349,705.327004323822,1846401.5,nan,195182.0,7.54,-1,0.019184311354581568,0.9999332222540199,0.0,0.5999599333524119,12.0,1.5,0.29411764705882354,N4 P1 O10,de-protonated,0,,C34 H51 O10 N4 P1,34,51,10,,4,,,1,,
7729,707.185626,707.183416629975,707.1837571605812,2190063.5,nan,129598.1,9.39,-1,-0.4815305820403111,0.9587999624177159,0.0,0.5752799774506295,14.0,1.2121212121212122,0.3939393939393939,S2 O13,de-protonated,0,,C33 H40 O13 S2,33,40,13,2,,,,,,
7729,707.185626,707.183416629975,707.1832440962445,2190063.5,nan,129598.1,9.39,-1,0.24397315963922037,0.49462888095672336,0.6661325289848228,0.5632303401679631,32.0,0.6956521739130435,0.043478260869565216,N2 S2 O2,de-protonated,0,,C46 H32 O2 S2 N2,46,32,2,2,2,,,,,
7729,707.185626,707.183416629975,707.1833770380262,2190063.5,nan,129598.1,9.39,-1,0.05598540652088079,0.9994314351477446,0.0,0.5996588610886467,19.0,1.0571428571428572,0.2857142857142857,N2 S1 P1 O10,de-protonated,0,,C35 H37 O10 S1 N2 P1,35,37,10,1,2,,,1,,
7730,707.221588,707.2193784900123,707.21927329004,2449137.8,nan,183449.9,10.79,-1,0.14875156313535376,0.9959931289377196,0.0,0.5975958773626318,14.0,1.2121212121212122,0.5151515151515151,O17,de-protonated,0,,C33 H40 O17,33,40,17,,,,,,,
7730,707.221588,707.2193784900123,707.2196296056287,2449137.8,nan,183449.9,10.79,-1,-0.3550744434500065,0.488691512334604,0.6613325846902485,0.5577479412768618,31.0,0.7659574468085106,0.02127659574468085,N2 S2 O1,de-protonated,0,,C47 H36 O1 S2 N2,47,36,1,2,2,,,,,
7730,707.221588,707.2193784900123,707.2191110987877,2449137.8,nan,183449.9,10.79,-1,0.37808823378020423,0.9743952868696872,0.0,0.5846371721218123,9.0,1.6071428571428572,0.39285714285714285,N4 S2 P1 O11,de-protonated,0,,C28 H45 O11 S2 N4 P1,28,45,11,2,4,,,1,,
7731,707.258325,707.2561153470334,707.2561480567947,3614451.8,nan,145739.2,17.05,-1,-0.04624881858602878,0.4998059825265405,0.7126865671641794,0.5849582163815961,17.0,1.2162162162162162,0.21621621621621623,N2 S1 P1 O8,de-protonated,0,,C37 H45 O8 S1 N2 P1,37,45,8,1,2,,,1,,
7732,707.295134,707.2929242037742,707.2931850148016,2686710.0,nan,167363.1,12.06,-1,-0.3687452854061034,0.4878148658832246,0.6661325289848228,0.5591419311238639,25.0,0.9782608695652174,0.10869565217391304,P1 O5,de-protonated,0,,C46 H45 O5 P1,46,45,5,,,,,1,,
7732,707.295134,707.2929242037742,707.2929136887341,2686710.0,nan,167363.1,12.06,-1,0.014866598990797293,0.9999598977838016,0.0,0.5999759386702809,11.0,1.4444444444444444,0.2777777777777778,S2 O10,de-protonated,0,,C36 H52 O10 S2,36,52,10,2,,,,,,
7734,709.237931,709.2357136424839,709.236064060511,2558315.3,nan,143630.8,11.37,-1,-0.49407812836019155,0.4783363181442882,0.6759445241511248,0.5573796005470228,26.0,0.8863636363636364,0.1590909090909091,P1 O7,de-protonated,0,,C44 H39 O7 P1,44,39,7,,,,,1,,
7734,709.237931,709.2357136424839,709.2357927344434,2558315.3,nan,143630.8,11.37,-1,-0.11151715734343313,0.9977460342818042,0.0,0.5986476205690825,12.0,1.3529411764705883,0.35294117647058826,S2 O12,de-protonated,0,,C34 H46 O12 S2,34,46,12,2,,,,,,
7734,709.237931,709.2357136424839,709.2354126118884,2558315.3,nan,143630.8,11.37,-1,0.4244438309174531,0.9678400467070497,0.0,0.5807040280242298,17.0,1.1944444444444444,0.25,N2 S1 P1 O9,de-protonated,0,,C36 H43 O9 S1 N2 P1,36,43,9,1,2,,,1,,
7735,709.274265,709.2720475010734,709.2721782438277,3136365.5,nan,148054.8,14.48,-1,-0.18433368505469447,0.4969267695665823,0.7239295226388017,0.5877278707954701,11.0,1.4285714285714286,0.3142857142857143,S2 O11,de-protonated,0,,C35 H50 O11 S2,35,50,11,2,,,,,,
7735,709.274265,709.2720475010734,709.2717981212727,3136365.5,nan,148054.8,14.48,-1,0.3515997694838242,0.4889092926789431,0.7126865671641794,0.5784202024730376,16.0,1.2702702702702702,0.21621621621621623,N2 S1 P1 O8,de-protonated,0,,C37 H47 O8 S1 N2 P1,37,47,8,1,2,,,1,,
7736,709.309163,709.3069453652517,709.3071813089498,2287471.8,nan,136879.7,9.92,-1,-0.3326396577696141,0.49006153114150175,0.6566013193347511,0.5566774464188016,29.0,0.875,0.08333333333333333,N2 O4,de-protonated,0,,C48 H42 O4 N2,48,42,4,,2,,,,,
7736,709.309163,709.3069453652517,709.307042924664,2287471.8,nan,136879.7,9.92,-1,-0.13754186312425243,0.9965732812020448,0.0,0.5979439687212269,2.0,2.0,0.6296296296296297,N2 S1 O17,de-protonated,0,,C27 H54 O17 S1 N2,27,54,17,1,2,,,,,
7736,709.309163,709.3069453652517,709.3066628021088,2287471.8,nan,136879.7,9.92,-1,0.39836527381497233,0.9716156451095317,0.0,0.582969387065719,7.0,1.7586206896551724,0.4827586206896552,N4 P1 O14,de-protonated,0,,C29 H51 O14 N4 P1,29,51,14,,4,,,1,,
7737,711.252035,711.2498098036695,711.2500603546592,2395110.8,nan,111473.0,10.49,-1,-0.3522684970531517,0.4888675380923459,0.6661325289848229,0.5597735344493366,30.0,0.782608695652174,0.13043478260869565,N2 O6,de-protonated,0,,C46 H36 O6 N2,46,36,6,,2,,,,,
7737,711.252035,711.2498098036695,711.2499219703733,2395110.8,nan,111473.0,10.49,-1,-0.15770364309151844,0.995497458477111,0.0,0.5972984750862665,3.0,1.92,0.76,N2 S1 O19,de-protonated,0,,C25 H48 O19 S1 N2,25,48,19,1,2,,,,,
7737,711.252035,711.2498098036695,711.2495418478183,2395110.8,nan,111473.0,10.49,-1,0.3767395765258977,0.9745752893955449,0.0,0.5847451736373269,8.0,1.6666666666666667,0.5925925925925926,N4 P1 O16,de-protonated,0,,C27 H45 O16 N4 P1,27,45,16,,4,,,1,,
7738,711.289359,711.2871336584059,711.2869589283803,2050025.1,nan,134230.5,8.64,-1,0.24565335187487133,0.9891101046620324,0.0,0.5934660627972195,11.0,1.411764705882353,0.47058823529411764,O16,de-protonated,0,,C34 H48 O16,34,48,16,,,,,,,
7738,711.289359,711.2871336584059,711.2874481857507,2050025.1,nan,134230.5,8.64,-1,-0.44219442591723324,0.9651422935544832,0.0,0.57908537613269,15.0,1.3243243243243243,0.21621621621621623,N2 S1 P1 O8,de-protonated,0,,C37 H49 O8 S1 N2 P1,37,49,8,1,2,,,1,,
7738,711.289359,711.2871336584059,711.2867967371279,2050025.1,nan,134230.5,8.64,-1,0.4736785210895016,0.9601057108321369,0.0,0.5760634264992821,6.0,1.8275862068965518,0.3448275862068966,N4 S2 P1 O10,de-protonated,0,,C29 H53 O10 S2 N4 P1,29,53,10,2,4,,,1,,
7739,711.326338,711.324112514485,711.3242138176901,2403307.5,nan,160384.2,10.54,-1,-0.14241495379247296,0.9963266177220308,0.0,0.5977959706332184,9.0,1.5555555555555556,0.2777777777777778,S2 O10,de-protonated,0,,C36 H56 O10 S2,36,56,10,2,,,,,,
7739,711.326338,711.324112514485,711.323833695135,2403307.5,nan,160384.2,10.54,-1,0.3919724558539916,0.9725067985108311,0.0,0.5835040791064986,14.0,1.394736842105263,0.18421052631578946,N2 S1 P1 O7,de-protonated,0,,C38 H53 O7 S1 N2 P1,38,53,7,1,2,,,1,,
7740,711.362056,711.3598303754721,711.3597299471488,2053101.6,nan,145710.3,8.65,-1,0.14117797099496746,0.9963900380428914,0.0,0.5978340228257348,9.0,1.5555555555555556,0.3888888888888889,O14,de-protonated,0,,C36 H56 O14,36,56,14,,,,,,,
7740,711.362056,711.3598303754721,711.3595677558967,2053101.6,nan,145710.3,8.65,-1,0.369179789435969,0.975572973084913,0.0,0.5853437838509478,4.0,1.967741935483871,0.25806451612903225,N4 S2 P1 O8,de-protonated,0,,C31 H61 O8 S2 N4 P1,31,61,8,2,4,,,1,,
7741,713.267941,713.2657079578418,713.2657104191372,2054244.4,nan,168242.7,8.66,-1,-0.0034507413497695057,0.9999978393810787,0.0,0.5999987036286472,29.0,0.8260869565217391,0.13043478260869565,N2 O6,de-protonated,0,,C46 H38 O6 N2,46,38,6,,2,,,,,
7741,713.267941,713.2657079578418,713.2655720348513,2054244.4,nan,168242.7,8.66,-1,0.19056435049672596,0.9934323940045862,0.0,0.5960594364027517,2.0,2.0,0.76,N2 S1 O19,de-protonated,0,,C25 H50 O19 S1 N2,25,50,19,1,2,,,,,
7741,713.267941,713.2657079578418,713.2660612922217,2054244.4,nan,168242.7,8.66,-1,-0.49537528718475754,0.9564498671028894,0.0,0.5738699202617336,6.0,1.8214285714285714,0.39285714285714285,N4 S2 P1 O11,de-protonated,0,,C28 H51 O11 S2 N4 P1,28,51,11,2,4,,,1,,
7742,713.305516,713.3032828116013,713.3034783727837,2085478.8,nan,139615.0,8.83,-1,-0.27416266475362205,0.9864539638392121,0.0,0.5918723783035272,9.0,1.542857142857143,0.3142857142857143,S2 O11,de-protonated,0,,C35 H54 O11 S2,35,54,11,2,,,,,,
7742,713.305516,713.3032828116013,713.3030982502287,2085478.8,nan,139615.0,8.83,-1,0.25874186315368736,0.9879259741143587,0.0,0.5927555844686152,14.0,1.3783783783783783,0.21621621621621623,N2 S1 P1 O8,de-protonated,0,,C37 H51 O8 S1 N2 P1,37,51,8,1,2,,,1,,
7743,713.375399,713.3731655396194,713.3728780881823,4856939.0,nan,130072.4,23.74,-1,0.4029469663314217,0.4854843023561549,0.6964620084754103,0.5698753848038571,12.0,1.45,0.225,S1 O9,de-protonated,0,,C40 H58 O9 S1,40,58,9,1,,,,,,
7743,713.375399,713.3731655396194,713.3733673455527,4856939.0,nan,130072.4,23.74,-1,-0.2828896373952856,0.49279210264245016,0.6809597224898816,0.5680591505814228,16.0,1.372093023255814,0.023255813953488372,N2 S2 P1 O1,de-protonated,0,,C43 H59 O1 S2 N2 P1,43,59,1,2,2,,,1,,
7744,713.476347,713.4741131467338,713.4737924078579,2090097.5,nan,130705.0,8.85,-1,0.4495454202859897,0.9639950089040765,0.0,0.5783970053424459,9.0,1.6511627906976745,0.09302325581395349,S1 P1 O4,de-protonated,0,,C43 H71 O4 S1 P1,43,71,4,1,,,,1,,
