Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,15N
4502,525.090214,525.0885624827552,525.0884312793423,12116726.0,nan,196716.2,57.26,-1,0.24986917441848877,0.6584301748296237,0.9297661487806846,0.766964564410048,7.0,1.588235294117647,0.5294117647058824,N4 S2 P1 O9,de-protonated,0,,C17 H27 O9 S2 N4 P1,17,27,9,2,4,,,1,
4503,525.105732,525.1040804104111,525.1038496118795,3425530.3,nan,149917.2,14.72,-1,0.4395293080508296,0.9655539043144734,0.0,0.579332342588684,16.0,0.8461538461538461,0.46153846153846156,O12,de-protonated,0,,C26 H22 O12,26,22,12,,,,,,
4503,525.105732,525.1040804104111,525.1043388692498,3425530.3,nan,149917.2,14.72,-1,-0.4922047286571842,0.4784967135482555,0.7598924731182775,0.5910550173762643,20.0,0.7931034482758621,0.13793103448275862,N2 S1 P1 O4,de-protonated,0,,C29 H23 O4 S1 N2 P1,29,23,4,1,2,,,1,
4504,525.112879,525.1112273770922,525.1110602491791,5442300.0,nan,194550.8,24.59,-1,0.3182715538194266,0.4908938585564194,0.8210758684791453,0.6229666625255097,12.0,1.1,0.65,N4 O13,de-protonated,0,,C20 H22 O13 N4,20,22,13,,4,,,,
4505,525.118639,525.1169873502394,525.1167367715015,6288125.5,nan,171554.4,28.73,-1,0.4771867288892996,0.9777688572523895,0.81367722283634,0.9121322034859697,11.0,1.173913043478261,0.5217391304347826,P1 O12,de-protonated,0,,C23 H27 O12 P1,23,27,12,,,,,1,
4506,525.126543,525.1248913133913,525.1249789799789,17892096.0,nan,192030.8,85.53,-1,-0.1669442343362734,0.9885083782396549,0.9934817590214704,0.990497730552381,11.0,1.1304347826086956,0.6086956521739131,O14,de-protonated,0,,C23 H26 O14,23,26,14,,,,,,
4506,525.126543,525.1248913133913,525.1248167887267,17892096.0,nan,192030.8,85.53,-1,0.14191800177846775,0.6654472464324157,0.9303613694566816,0.771412895642122,6.0,1.7222222222222223,0.4444444444444444,N4 S2 P1 O8,de-protonated,0,,C18 H31 O8 S2 N4 P1,18,31,8,2,4,,,1,
4507,525.135838,525.1341862700585,525.1343618944493,2359042.5,nan,230966.5,9.5,-1,-0.33443705743381297,0.979909852252101,0.0,0.5879459113512606,24.0,0.6470588235294118,0.17647058823529413,O6,de-protonated,0,,C34 H22 O6,34,22,6,,,,,,
4508,525.142162,525.1405102405763,525.1407243786341,2043652.0,nan,175336.3,7.95,-1,-0.40777271283416333,0.9702795715970862,0.0,0.5821677429582517,19.0,0.9,0.1,N2 S1 P1 O3,de-protonated,0,,C30 H27 O3 S1 N2 P1,30,27,3,1,2,,,1,
4509,525.154781,525.1531291817472,525.1529893391041,12243719.0,nan,190041.5,57.88,-1,0.26628934028469636,0.98764201341715,0.9957812879050424,0.9908977232123068,23.0,0.7428571428571429,0.08571428571428572,S1 O3,de-protonated,0,,C35 H26 O3 S1,35,26,3,1,,,,,
4509,525.154781,525.1531291817472,525.1531222808857,12243719.0,nan,190041.5,57.88,-1,0.013140665536880224,0.9999824651200468,0.9354393171790775,0.9741652059436591,10.0,1.2916666666666667,0.4583333333333333,P1 O11,de-protonated,0,,C24 H31 O11 P1,24,31,11,,,,,1,
4510,525.162873,525.1612211440228,525.1613644893631,18440970.0,nan,192391.1,88.22,-1,-0.2729548478633015,0.49328612560824947,0.7927089175546819,0.6130552423868225,10.0,1.25,0.5416666666666666,O13,de-protonated,0,,C24 H30 O13,24,30,13,,,,,,
4510,525.162873,525.1612211440228,525.1612022981109,18440970.0,nan,192391.1,88.22,-1,0.0358859561583309,0.6636284336974418,0.9309465861147335,0.7705556946643586,5.0,1.8421052631578947,0.3684210526315789,N4 S2 P1 O7,de-protonated,0,,C19 H35 O7 S2 N4 P1,19,35,7,2,4,,,1,
4511,525.172212,525.1705601004847,525.1707474038335,3301132.0,nan,218926.0,14.11,-1,-0.35665228819131617,0.48859194384424054,0.7239295226388017,0.582726975362065,23.0,0.7428571428571429,0.14285714285714285,O5,de-protonated,0,,C35 H26 O5,35,26,5,,,,,,
4512,525.191149,525.1894970122015,525.1893748484885,18813714.0,nan,188247.1,90.04,-1,0.2326088814984909,0.6615402141893599,0.922120423354718,0.7657722978555033,22.0,0.8333333333333334,0.05555555555555555,S1 O2,de-protonated,0,,C36 H30 O2 S1,36,30,2,1,,,,,
4512,525.191149,525.1894970122015,525.1895077902701,18813714.0,nan,188247.1,90.04,-1,-0.020522246616733894,0.9994301602842457,0.9736047892994941,0.9891000118903451,9.0,1.4,0.4,P1 O10,de-protonated,0,,C25 H35 O10 P1,25,35,10,,,,,1,
4513,525.199157,525.1975049748687,525.1977499987474,11330323.0,nan,199687.3,53.41,-1,-0.4665364212505633,0.9727740190681516,0.9842303541151404,0.9773565530869471,9.0,1.36,0.48,O12,de-protonated,0,,C25 H34 O12,25,34,12,,,,,,
4513,525.199157,525.1975049748687,525.1975878074952,11330323.0,nan,199687.3,53.41,-1,-0.1577170733960429,0.997733838370976,0.9806145959110518,0.9908861413870063,4.0,1.95,0.3,N4 S2 P1 O6,de-protonated,0,,C20 H39 O6 S2 N4 P1,20,39,6,2,4,,,1,
4514,525.212312,525.2106599135407,525.2105042165879,2269462.8,nan,145912.7,9.06,-1,0.29644676094305394,0.9841806274299767,0.0,0.590508376457986,17.0,1.0303030303030303,0.12121212121212122,S1 O4,de-protonated,0,,C33 H34 O4 S1,33,34,4,1,,,,,
4514,525.212312,525.2106599135407,525.2106371583694,2269462.8,nan,145912.7,9.06,-1,0.04332580042035486,0.9996594561361911,0.0,0.5997956736817146,4.0,1.7727272727272727,0.5454545454545454,P1 O12,de-protonated,0,,C22 H39 O12 P1,22,39,12,,,,,1,
4515,525.223668,525.2220158605996,525.2218705476618,2236697.8,nan,218400.2,8.9,-1,0.27666962485254815,0.9862068238323567,0.0,0.591724094299414,4.0,1.8571428571428572,0.5238095238095238,N2 P1 O11,de-protonated,0,,C21 H39 O11 N2 P1,21,39,11,,2,,,1,
4516,525.227762,525.2261098415136,525.2258932996543,5757723.0,nan,174730.8,26.13,-1,0.41228328990191987,0.9845580515657875,0.8939117601648345,0.9482995350054062,8.0,1.5,0.34615384615384615,P1 O9,de-protonated,0,,C26 H39 O9 P1,26,39,9,,,,,1,
4516,525.227762,525.2261098415136,525.2260900041466,5757723.0,nan,174730.8,26.13,-1,0.037769195640963205,0.9997411947421648,0.0,0.5998447168452988,0.0,2.375,0.9375,N4 O15,de-protonated,0,,C16 H38 O15 N4,16,38,15,,4,,,,
4517,525.235618,525.2339658048894,525.2341355081318,4349725.0,nan,216548.7,19.24,-1,-0.3231001774082366,0.49061808502798604,0.7792479876502373,0.6060700460768865,8.0,1.4615384615384615,0.4230769230769231,O11,de-protonated,0,,C26 H38 O11,26,38,11,,,,,,
4517,525.235618,525.2339658048894,525.2339733168795,4349725.0,nan,216548.7,19.24,-1,-0.014302178677621106,0.9999628849399554,0.0,0.5999777309639732,3.0,2.0476190476190474,0.23809523809523808,N4 S2 P1 O5,de-protonated,0,,C21 H43 O5 S2 N4 P1,21,43,5,2,4,,,1,
4518,525.248634,525.2469817442095,525.2468897259722,3738400.5,nan,180274.8,16.25,-1,0.17519044680978474,0.4972232553202129,0.7296850800206501,0.5902079852003879,16.0,1.1176470588235294,0.08823529411764706,S1 O3,de-protonated,0,,C34 H38 O3 S1,34,38,3,1,,,,,
4518,525.248634,525.2469817442095,525.2470226677538,3738400.5,nan,180274.8,16.25,-1,-0.07791294853935467,0.9988991352923194,0.0,0.5993394811753916,3.0,1.8695652173913044,0.4782608695652174,P1 O11,de-protonated,0,,C23 H43 O11 P1,23,43,11,,,,,1,
4519,525.264093,525.2624406721404,525.2622788090387,2809636.5,nan,173378.3,11.7,-1,0.3081567215017994,0.9829171258426744,0.0,0.5897502755056047,7.0,1.5925925925925926,0.2962962962962963,P1 O8,de-protonated,0,,C27 H43 O8 P1,27,43,8,,,,,1,
4520,525.272031,525.2703786351339,525.270521017516,1950502.6,nan,245813.2,7.5,-1,-0.2710648636080259,0.9867563267461595,0.0,0.5920537960476957,7.0,1.5555555555555556,0.37037037037037035,O10,de-protonated,0,,C27 H42 O10,27,42,10,,,,,,
4520,525.272031,525.2703786351339,525.2703588262638,1950502.6,nan,245813.2,7.5,-1,0.03771176073391669,0.9997419811628054,0.0,0.5998451886976832,2.0,2.1363636363636362,0.18181818181818182,N4 S2 P1 O4,de-protonated,0,,C22 H47 O4 S2 N4 P1,22,47,4,2,4,,,1,
4521,525.285078,525.2834255743095,525.2832752353564,1850154.1,nan,234882.9,7.01,-1,0.2862054821662476,0.9852467997002398,0.0,0.5911480798201438,15.0,1.2,0.05714285714285714,S1 O2,de-protonated,0,,C35 H42 O2 S1,35,42,2,1,,,,,
4521,525.285078,525.2834255743095,525.2834081771381,1850154.1,nan,234882.9,7.01,-1,0.03311959055623284,0.9998009874209213,0.0,0.5998805924525528,2.0,1.9583333333333333,0.4166666666666667,P1 O10,de-protonated,0,,C24 H47 O10 P1,24,47,10,,,,,1,
4523,526.085256,526.0835998439213,526.0835731554077,2386941.5,nan,172244.5,9.63,-1,0.05073055866674471,0.9995331345667231,0.8452784231771306,0.9378312500108861,25.0,0.5625,0.15625,13C1 S1 O5,de-protonated,1,4501,C32 H18 O5 S1 13C1,32,18,5,1,,1,,,
4523,526.085256,526.0835998439213,526.0838424427876,2386941.5,nan,172244.5,9.63,-1,-0.4611410705317426,0.962149668009425,0.0,0.577289800805655,12.0,1.0,0.7142857142857143,N1 O15,de-protonated,0,,C21 H21 O15 N1,21,21,15,,1,,,,
4524,526.093586,526.0919298050874,526.0919483056668,2853887.8,nan,199009.4,11.92,-1,-0.0351660570581441,0.9997756363706614,0.997275728555421,0.9987756732445652,12.0,1.0476190476190477,0.7142857142857143,13C1 O15,de-protonated,1,4502,C21 H22 O15 13C1,21,22,15,,,1,,,
4524,526.093586,526.0919298050874,526.0917257555205,2853887.8,nan,199009.4,11.92,-1,0.38785929685450504,0.9730729716675264,0.0,0.5838437830005158,15.0,1.0,0.19230769230769232,N1 S2 P1 O5,de-protonated,0,,C26 H26 O5 S2 N1 P1,26,26,5,2,1,,,1,
4524,526.093586,526.0919298050874,526.0917861144146,2853887.8,nan,199009.4,11.92,-1,0.2731285234824159,0.6577035157313488,0.9297661487806846,0.7665285689510831,7.0,1.6875,0.5625,13C1 N4 S2 P1 O9,de-protonated,1,4502,C16 H27 O9 S2 N4 13C1 P1,16,27,9,2,4,1,,1,
4525,526.110253,526.1085967273866,526.1084814985428,3079172.0,nan,220823.9,13.02,-1,0.21902107238880236,0.49566681803699786,0.7182640512247158,0.584705711312085,29.0,0.4722222222222222,0.1111111111111111,N1 O4,de-protonated,0,,C36 H17 O4 N1,36,17,4,,1,,,,
4525,526.110253,526.1085967273866,526.1088323716274,3079172.0,nan,220823.9,13.02,-1,-0.4479001801057747,0.9642533088000752,0.0,0.5785519852800451,6.0,1.6666666666666667,0.5,N3 S2 P1 O9,de-protonated,0,,C18 H30 O9 S2 N3 P1,18,30,9,2,3,,,1,
4526,526.121826,526.120169673434,526.1200916065737,3964935.3,nan,202572.3,17.36,-1,0.14838220689215892,0.9960129630127773,0.81367722283634,0.9230786669422024,11.0,1.2272727272727273,0.5454545454545454,13C1 P1 O12,de-protonated,1,4505,C22 H27 O12 13C1 P1,22,27,12,,,1,,1,
4526,526.121826,526.120169673434,526.1202279521718,3964935.3,nan,202572.3,17.36,-1,-0.11077076058748703,0.9977760719334928,0.0,0.5986656431600956,11.0,1.1363636363636365,0.6363636363636364,N1 O14,de-protonated,0,,C22 H25 O14 N1,22,25,14,,1,,,,
4527,526.129824,526.1281676361477,526.1283338150512,4302857.0,nan,211365.7,19.01,-1,-0.31585241235063694,0.9820610345251107,0.9934817590214704,0.9866293243236546,11.0,1.1818181818181819,0.6363636363636364,13C1 O14,de-protonated,1,4506,C22 H26 O14 13C1,22,26,14,,,1,,,
4527,526.129824,526.1281676361477,526.1281112649048,4302857.0,nan,211365.7,19.01,-1,0.10714356783010873,0.49895959170779625,0.7726875136671761,0.6084507604915482,14.0,1.1111111111111112,0.14814814814814814,N1 S2 P1 O4,de-protonated,0,,C27 H30 O4 S2 N1 P1,27,30,4,2,1,,,1,
4527,526.129824,526.1281676361477,526.128171623799,4302857.0,nan,211365.7,19.01,-1,-0.007579239103645886,0.666659717839308,0.9303613694566816,0.7721403784862575,6.0,1.8235294117647058,0.47058823529411764,13C1 N4 S2 P1 O8,de-protonated,1,4506,C17 H31 O8 S2 N4 13C1 P1,17,31,8,2,4,1,,1,
4528,526.150092,526.1484355416593,526.1482383112972,5420046.5,nan,198209.1,24.48,-1,0.37485702271234184,0.48741276482710955,0.7296850800206501,0.5843216909045258,23.0,0.7352941176470589,0.08823529411764706,N1 S1 O3,de-protonated,0,,C34 H25 O3 S1 N1,34,25,3,1,1,,,,
4528,526.150092,526.1484355416593,526.1483712530787,5420046.5,nan,198209.1,24.48,-1,0.12218717017312378,0.49864734534197014,0.799615297578637,0.6190345262366369,10.0,1.3043478260869565,0.4782608695652174,N1 P1 O11,de-protonated,0,,C23 H30 O11 N1 P1,23,30,11,,1,,,1,
4529,526.158136,526.1564795041587,526.1563441741764,4571152.5,nan,185980.2,20.33,-1,0.2572048855780447,0.988068135578863,0.9957812879050424,0.9911533965093346,23.0,0.7647058823529411,0.08823529411764706,13C1 S1 O3,de-protonated,1,4509,C34 H26 O3 S1 13C1,34,26,3,1,,1,,,
4529,526.158136,526.1564795041587,526.1564771159581,4571152.5,nan,185980.2,20.33,-1,0.004538955131333365,0.9999962617805239,0.9354393171790775,0.9741734839399454,10.0,1.3478260869565217,0.4782608695652174,13C1 P1 O11,de-protonated,1,4509,C23 H31 O11 13C1 P1,23,31,11,,,1,,1,
4529,526.158136,526.1564795041587,526.1566134615562,4571152.5,nan,185980.2,20.33,-1,-0.25459605376928374,0.49415377229458357,0.799615297578637,0.6163383824082049,10.0,1.2608695652173914,0.5652173913043478,N1 O13,de-protonated,0,,C23 H29 O13 N1,23,29,13,,1,,,,
4530,526.166097,526.164440467045,526.1644967742892,5173267.0,nan,201285.2,23.27,-1,-0.10701452600298207,0.49896209369618055,0.766236582456902,0.6058718892004691,13.0,1.2142857142857142,0.10714285714285714,N1 S2 P1 O3,de-protonated,0,,C28 H34 O3 S2 N1 P1,28,34,3,2,1,,,1,
4530,526.166097,526.164440467045,526.1645571331832,5173267.0,nan,201285.2,23.27,-1,-0.22172937458714645,0.6607459624982873,0.9309465861147335,0.7688262119448658,5.0,1.9444444444444444,0.3888888888888889,13C1 N4 S2 P1 O7,de-protonated,1,4510,C18 H35 O7 S2 N4 13C1 P1,18,35,7,2,4,1,,1,
4531,526.194479,526.1928223347295,526.1927296835607,5956634.5,nan,190316.9,27.11,-1,0.1760783901601844,0.6629268209660074,0.922120423354718,0.7666042619214917,22.0,0.8571428571428571,0.05714285714285714,13C1 S1 O2,de-protonated,1,4512,C35 H30 O2 S1 13C1,35,30,2,1,,1,,,
4531,526.194479,526.1928223347295,526.1928626253423,5956634.5,nan,190316.9,27.11,-1,-0.0765700480740231,0.9989367370502216,0.9736047892994941,0.9888039579499306,9.0,1.4583333333333333,0.4166666666666667,13C1 P1 O10,de-protonated,1,4512,C24 H35 O10 13C1 P1,24,35,10,,,1,,1,
4531,526.194479,526.1928223347295,526.1929989709404,5956634.5,nan,190316.9,27.11,-1,-0.33568711713474847,0.4898804592747022,0.7927089175546819,0.6110118425866942,9.0,1.375,0.5,N1 O12,de-protonated,0,,C24 H33 O12 N1,24,33,12,,1,,,,
4532,526.202606,526.2009492968418,526.2011048338197,2802716.5,nan,232798.6,11.67,-1,-0.29558466614954887,0.9842717757217364,0.9842303541151404,0.984255207079098,9.0,1.4166666666666667,0.5,13C1 O12,de-protonated,1,4513,C24 H34 O12 13C1,24,34,12,,,1,,,
4532,526.202606,526.2009492968418,526.2008822836734,2802716.5,nan,232798.6,11.67,-1,0.12735282410359322,0.997061456600948,0.0,0.5982368739605688,12.0,1.3103448275862069,0.06896551724137931,N1 S2 P1 O2,de-protonated,0,,C29 H38 O2 S2 N1 P1,29,38,2,2,1,,,1,
4532,526.202606,526.2009492968418,526.2009426425675,2802716.5,nan,232798.6,11.67,-1,0.012645880671285671,0.9999709834559074,0.9806145959110518,0.9922284284379651,4.0,2.0526315789473686,0.3157894736842105,13C1 N4 S2 P1 O6,de-protonated,1,4513,C19 H39 O6 S2 N4 13C1 P1,19,39,6,2,4,1,,1,
4533,526.207745,526.2060882728841,526.2058861305625,2033181.8,nan,219169.4,7.9,-1,0.38415062807671346,0.9735786251294057,0.0,0.5841471750776435,4.0,1.8095238095238095,0.5714285714285714,N1 P1 O12,de-protonated,0,,C21 H38 O12 N1 P1,21,38,12,,1,,,1,
4534,526.230877,526.2292201650439,526.2292481347266,2795555.8,nan,207110.9,11.63,-1,-0.0531511367305646,0.9994875309550955,0.8939117601648345,0.957257222638991,8.0,1.56,0.36,13C1 P1 O9,de-protonated,1,4516,C25 H39 O9 13C1 P1,25,39,9,,,1,,1,
4534,526.230877,526.2292201650439,526.2293844803247,2795555.8,nan,207110.9,11.63,-1,-0.31225029551535244,0.9824642803846892,0.0,0.5894785682308136,8.0,1.48,0.44,N1 O11,de-protonated,0,,C25 H37 O11 N1,25,37,11,,1,,,,
4536,527.024622,527.0229614646462,527.0230973660449,1882611.0,nan,140194.9,7.16,-1,-0.257866115167294,0.9880070770014439,0.0,0.5928042462008662,26.0,0.3870967741935484,0.22580645161290322,S1 O7,de-protonated,0,,C31 H12 O7 S1,31,12,7,1,,,,,
4537,527.048447,527.0467863535753,527.0467286575889,2816761.3,nan,178294.4,11.74,-1,0.10947034336684897,0.9978279255778808,0.0,0.5986967553467285,17.0,0.6666666666666666,0.5833333333333334,O14,de-protonated,0,,C24 H16 O14,24,16,14,,,,,,
4537,527.048447,527.0467863535753,527.0465664663366,2816761.3,nan,178294.4,11.74,-1,0.4172064722365599,0.9689103558223278,0.0,0.5813462134933967,12.0,1.105263157894737,0.42105263157894735,N4 S2 P1 O8,de-protonated,0,,C19 H21 O8 S2 N4 P1,19,21,8,2,4,,,1,
4538,527.061257,527.0595962938557,527.0594828754292,2128124.5,nan,179416.6,8.37,-1,0.21519094180716397,0.991632831269962,0.0,0.5949796987619772,25.0,0.5,0.1875,S1 O6,de-protonated,0,,C32 H16 O6 S1,32,16,6,1,,,,,
4538,527.061257,527.0595962938557,527.0596158172108,2128124.5,nan,179416.6,8.37,-1,-0.037042024184442926,0.9997510631506694,0.0,0.5998506378904016,12.0,1.0,0.6666666666666666,P1 O14,de-protonated,0,,C21 H21 O14 P1,21,21,14,,,,,1,
4539,527.069447,527.0677862556744,527.0678580256882,5772542.5,nan,205404.5,26.2,-1,-0.13616845108987685,0.49832062971903957,0.8137954859511729,0.6245105722118929,12.0,0.9523809523809523,0.7619047619047619,O16,de-protonated,0,,C21 H20 O16,21,20,16,,,,,,
4539,527.069447,527.0677862556744,527.067695834436,5772542.5,nan,205404.5,26.2,-1,0.17155526528681542,0.9946739795906483,0.0,0.5968043877543889,7.0,1.5625,0.625,N4 S2 P1 O10,de-protonated,0,,C16 H25 O10 S2 N4 P1,16,25,10,2,4,,,1,
4540,527.084726,527.0830651844445,527.0831141669731,4244738.5,nan,187205.3,18.73,-1,-0.09293131819289441,0.4992170972921121,0.7859208185053377,0.6138985857774024,16.0,0.8,0.52,O13,de-protonated,0,,C25 H20 O13,25,20,13,,,,,,
4540,527.084726,527.0830651844445,527.0829519757209,4244738.5,nan,187205.3,18.73,-1,0.21478350458594678,0.9916643533578199,0.0,0.594998612014692,11.0,1.25,0.35,N4 S2 P1 O7,de-protonated,0,,C20 H25 O7 S2 N4 P1,20,25,7,2,4,,,1,
4541,527.097773,527.0961121236201,527.0958683848136,6018310.0,nan,147538.5,27.41,-1,0.462418358990335,0.9801841783545913,0.9738724415095911,0.9776594836165912,24.0,0.6060606060606061,0.15151515151515152,S1 O5,de-protonated,0,,C33 H20 O5 S1,33,20,5,1,,,,,
4541,527.097773,527.0961121236201,527.0960013265951,6018310.0,nan,147538.5,27.41,-1,0.21020274232043576,0.9937327447511995,0.9027622534942588,0.9573445482484233,11.0,1.1363636363636365,0.5909090909090909,P1 O13,de-protonated,0,,C22 H25 O13 P1,22,25,13,,,,,1,
4542,527.105869,527.104208085877,527.1042435350726,12100872.0,nan,189975.2,57.18,-1,-0.0672527228303651,0.9913351726732486,0.9652339205510629,0.9808946718243743,11.0,1.0909090909090908,0.6818181818181818,O15,de-protonated,0,,C22 H24 O15,22,24,15,,,,,,
4542,527.105869,527.104208085877,527.1040813438203,12100872.0,nan,189975.2,57.18,-1,0.24044977286707686,0.663186981874604,0.9171807094721836,0.7647844729136358,6.0,1.7058823529411764,0.5294117647058824,N4 S2 P1 O9,de-protonated,0,,C17 H29 O9 S2 N4 P1,17,29,9,2,4,,,1,
4543,527.121155,527.1194940146145,527.1194996763575,4718860.0,nan,170253.8,21.05,-1,-0.010740909779624998,0.49998953350128833,0.7792479876502373,0.6116929151608679,15.0,0.9230769230769231,0.46153846153846156,O12,de-protonated,0,,C26 H24 O12,26,24,12,,,,,,
4543,527.121155,527.1194940146145,527.1193374851052,4718860.0,nan,170253.8,21.05,-1,0.29695269763257837,0.4920635078308488,0.8137954859511729,0.6207562990789784,10.0,1.380952380952381,0.2857142857142857,N4 S2 P1 O6,de-protonated,0,,C21 H29 O6 S2 N4 P1,21,29,6,2,4,,,1,
4544,527.134165,527.1325039539626,527.1322538941978,14202127.0,nan,185498.3,67.47,-1,0.4743776593434649,0.9723849876772024,0.9949978968555444,0.9814301513485392,23.0,0.7058823529411765,0.11764705882352941,S1 O4,de-protonated,0,,C34 H24 O4 S1,34,24,4,1,,,,,
4544,527.134165,527.1325039539626,527.1323868359794,14202127.0,nan,185498.3,67.47,-1,0.22217944871868597,0.9954034211952929,0.9350718855864687,0.9712708069517632,10.0,1.2608695652173914,0.5217391304347826,P1 O12,de-protonated,0,,C23 H29 O12 P1,23,29,12,,,,,1,
4545,527.142225,527.1405639163872,527.1406290444569,14767378.0,nan,193277.4,70.23,-1,-0.12354970583135848,0.49861705163941755,0.799615297578637,0.6190163500151054,10.0,1.2173913043478262,0.6086956521739131,O14,de-protonated,0,,C23 H28 O14,23,28,14,,,,,,
4545,527.142225,527.1405639163872,527.1404668532047,14767378.0,nan,193277.4,70.23,-1,0.18413153359071185,0.6502335715470067,0.9303613694566816,0.7622846907108767,5.0,1.8333333333333333,0.4444444444444444,N4 S2 P1 O8,de-protonated,0,,C18 H33 O8 S2 N4 P1,18,33,8,2,4,,,1,
4546,527.151658,527.1499968724111,527.1500119589273,3842324.0,nan,220536.0,16.76,-1,-0.028619019011317866,0.4999256979069292,0.7296850800206501,0.5918294507524176,23.0,0.7058823529411765,0.17647058823529413,O6,de-protonated,0,,C34 H24 O6,34,24,6,,,,,,
4547,527.157259,527.1555978462994,527.1557229944895,4299029.5,nan,177256.5,18.99,-1,-0.2374026963261031,0.9898256571416766,0.0,0.5938953942850059,9.0,1.5,0.22727272727272727,N4 S2 P1 O5,de-protonated,0,,C22 H33 O5 S2 N4 P1,22,33,5,2,4,,,1,
4548,527.170486,527.1688247846358,527.1686394035821,18498840.0,nan,192711.3,88.5,-1,0.35165417639616425,0.6563224424780981,0.940754005014696,0.7700950674927373,22.0,0.8,0.08571428571428572,S1 O3,de-protonated,0,,C35 H28 O3 S1,35,28,3,1,,,,,
4548,527.170486,527.1688247846358,527.1687723453637,18498840.0,nan,192711.3,88.5,-1,0.09947340380946146,0.9990190810277135,0.9552488175147715,0.9815109756225368,9.0,1.375,0.4583333333333333,P1 O11,de-protonated,0,,C24 H33 O11 P1,24,33,11,,,,,1,
4549,527.178475,527.1768137473916,527.1770145538411,11728155.0,nan,198211.4,55.36,-1,-0.3809089621258204,0.4870084194912167,0.7927089175546819,0.6092886187166028,9.0,1.3333333333333333,0.5416666666666666,O13,de-protonated,0,,C24 H32 O13,24,32,13,,,,,,
4549,527.178475,527.1768137473916,527.1768523625889,11728155.0,nan,198211.4,55.36,-1,-0.07324903790375183,0.9827285747644239,0.9759163936632508,0.9800037023239546,4.0,1.9473684210526316,0.3684210526315789,N4 S2 P1 O7,de-protonated,0,,C19 H37 O7 S2 N4 P1,19,37,7,2,4,,,1,
4550,527.188066,527.1864047026788,527.1863974683115,6044957.5,nan,194731.4,27.54,-1,0.01372259862110896,0.49998291601685496,0.7239295226388018,0.5895615586656338,22.0,0.8,0.14285714285714285,O5,de-protonated,0,,C35 H28 O5,35,28,5,,,,,,
4551,527.193572,527.1919106770101,527.1921085038738,3041566.8,nan,214666.3,12.84,-1,-0.3752462536214695,0.9747738883024314,0.0,0.5848643329814588,8.0,1.608695652173913,0.17391304347826086,N4 S2 P1 O4,de-protonated,0,,C23 H37 O4 S2 N4 P1,23,37,4,2,4,,,1,
4552,527.206767,527.2051056154958,527.2050249129665,11916578.0,nan,187452.4,56.28,-1,0.15307617625675224,0.4978786315197663,0.7182640512247158,0.5860327994017461,21.0,0.8888888888888888,0.05555555555555555,S1 O2,de-protonated,0,,C36 H32 O2 S1,36,32,2,1,,,,,
4552,527.206767,527.2051056154958,527.2051578547481,11916578.0,nan,187452.4,56.28,-1,-0.09908714200243365,0.9893339962956786,0.966676965752408,0.9802711840783704,8.0,1.48,0.4,P1 O10,de-protonated,0,,C25 H37 O10 P1,25,37,10,,,,,1,
4553,527.214863,527.2132015777527,527.2134000632254,5625124.5,nan,204130.4,25.48,-1,-0.37648032607183113,0.4873049105585561,0.7859208185053376,0.6067512737372687,8.0,1.44,0.48,O12,de-protonated,0,,C25 H36 O12,25,36,12,,,,,,
4553,527.214863,527.2132015777527,527.2132378719732,5625124.5,nan,204130.4,25.48,-1,-0.06884163357152112,0.49957022667914086,0.8210758684791454,0.6281724833991427,3.0,2.05,0.3,N4 S2 P1 O6,de-protonated,0,,C20 H41 O6 S2 N4 P1,20,41,6,2,4,,,1,
4554,527.224506,527.2228445327975,527.2227829776958,2376999.0,nan,189740.9,9.58,-1,0.11675349325843122,0.99752966065787,0.0,0.5985177963947219,21.0,0.8888888888888888,0.1111111111111111,O4,de-protonated,0,,C36 H32 O4,36,32,4,,,,,,
4555,527.243302,527.2416404451715,527.2414104223508,4702508.0,nan,167009.9,20.97,-1,0.4362760893600426,0.9770917563283799,0.9229391952982072,0.9554307319163109,20.0,0.972972972972973,0.02702702702702703,S1 O1,de-protonated,0,,C37 H36 O1 S1,37,36,1,1,,,,,
4555,527.243302,527.2416404451715,527.2415433641323,4702508.0,nan,167009.9,20.97,-1,0.18413010197222626,0.9969313878683141,0.8563777748121494,0.9407099426458483,7.0,1.5769230769230769,0.34615384615384615,P1 O9,de-protonated,0,,C26 H41 O9 P1,26,41,9,,,,,1,
4556,527.251335,527.2496734077221,527.2497855726098,2869549.8,nan,199229.7,11.99,-1,-0.21273576730664556,0.9918218904982734,0.0,0.595093134298964,7.0,1.5384615384615385,0.4230769230769231,O11,de-protonated,0,,C26 H40 O11,26,40,11,,,,,,
4556,527.251335,527.2496734077221,527.2496233813575,2869549.8,nan,199229.7,11.99,-1,0.09488174541068745,0.9983678333603037,0.0,0.5990207000161821,2.0,2.142857142857143,0.23809523809523808,N4 S2 P1 O5,de-protonated,0,,C21 H45 O5 S2 N4 P1,21,45,5,2,4,,,1,
