Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,18O,17O
3864,469.221953,469.22083831023104,469.2206749774444,7042915.0,nan,216348.8,33.7,-1,0.3480937549556028,0.4891269635654375,0.7475142796699756,0.5924818900072527,15.0,1.096774193548387,0.06451612903225806,S1 O2,de-protonated,0,,C31 H34 O2 S1,31,34,2,1,,,,,
3864,469.221953,469.22083831023104,469.220807919226,7042915.0,nan,216348.8,33.7,-1,0.06476909067507627,0.4996195530087895,0.8210758684791454,0.6282020791969318,2.0,1.95,0.5,P1 O10,de-protonated,0,,C20 H39 O10 P1,20,39,10,,,,1,,
3865,469.239687,469.23857225341794,469.2384330421738,1813355.8,nan,190532.2,7.17,-1,0.2966748550743181,0.9841564683065178,0.0,0.5904938809839106,15.0,1.096774193548387,0.12903225806451613,O4,de-protonated,0,,C31 H34 O4,31,34,4,,,,,,
3866,469.24532,469.2442052353719,469.2443062689883,4585326.5,nan,232908.8,21.23,-1,-0.21531133148489046,0.49581175293589447,0.7927089175546819,0.6145706187834095,6.0,1.5833333333333333,0.375,O9,de-protonated,0,,C24 H38 O9,24,38,9,,,,,,
3866,469.24532,469.2442052353719,469.24414407773605,4585326.5,nan,232908.8,21.23,-1,0.13033223030481372,0.9969225686872085,0.0,0.5981535412123251,1.0,2.263157894736842,0.15789473684210525,N4 S2 P1 O3,de-protonated,0,,C19 H43 O3 S2 N4 P1,19,43,3,2,4,,1,,
3867,469.258362,469.25724719359016,469.2570604868287,2511732.8,nan,261140.1,10.71,-1,0.3978773622417922,0.9716841387395084,0.0,0.5830104832437051,14.0,1.1875,0.03125,S1 O1,de-protonated,0,,C32 H38 O1 S1,32,38,1,1,,,,,
3867,469.258362,469.25724719359016,469.25719342861026,2511732.8,nan,261140.1,10.71,-1,0.1145746525543913,0.9976208939743164,0.0,0.5985725363845898,1.0,2.0476190476190474,0.42857142857142855,P1 O9,de-protonated,0,,C21 H43 O9 P1,21,43,9,,,,1,,
3868,469.281872,469.28075711827296,469.2806917783726,4902784.0,nan,229752.9,22.84,-1,0.13923415450526364,0.4982442940332766,0.7859208185053377,0.6133149038221011,5.0,1.68,0.32,O8,de-protonated,0,,C25 H42 O8,25,42,8,,,,,,
3868,469.281872,469.28075711827296,469.2805295871203,4902784.0,nan,229752.9,22.84,-1,0.48485103959467435,0.47912093764446906,0.8210758684791453,0.6159029099783395,0.0,2.35,0.1,N4 S2 P1 O2,de-protonated,0,,C20 H47 O2 S2 N4 P1,20,47,2,2,4,,1,,
3869,469.318075,469.31696000229203,469.3170772877569,2144145.3,nan,264380.5,8.84,-1,-0.2499066633816514,0.9887318895568818,0.0,0.5932391337341291,4.0,1.7692307692307692,0.2692307692307692,O7,de-protonated,0,,C26 H46 O7,26,46,7,,,,,,
3871,470.095061,470.0939435131183,470.0937439162644,2882822.5,nan,233869.8,12.59,-1,0.42458947071892145,0.9678183318313618,0.9926807145991334,0.9777632849384704,23.0,0.6,0.1,13C1 S1 O3,de-protonated,1,3850,C30 H18 O3 S1 13C1,30,18,3,1,,1,,,
3871,470.095061,470.0939435131183,470.093876858046,2882822.5,nan,233869.8,12.59,-1,0.14179098175503896,0.9963586775228658,0.9337576965916968,0.9713182851503982,10.0,1.2105263157894737,0.5789473684210527,13C1 P1 O11,de-protonated,1,3850,C19 H23 O11 13C1 P1,19,23,11,,,1,1,,
3871,470.095061,470.0939435131183,470.0940132036441,2882822.5,nan,233869.8,12.59,-1,-0.14824806076296743,0.9960201544218895,0.0,0.5976120926531336,10.0,1.105263157894737,0.6842105263157895,N1 O13,de-protonated,0,,C19 H21 O13 N1,19,21,13,,1,,,,
3872,470.103176,470.10205848712087,470.1021190665234,4618506.5,nan,236317.2,21.4,-1,-0.12886434688598697,0.9969913944564446,0.9820215495170772,0.9910034564806977,10.0,1.1578947368421053,0.6842105263157895,13C1 O13,de-protonated,1,3851,C19 H22 O13 13C1,19,22,13,,,1,,,
3872,470.103176,470.10205848712087,470.10189651637705,4618506.5,nan,236317.2,21.4,-1,0.3445439063707997,0.4893452306487901,0.7927089175546819,0.6106907054111468,13.0,1.0833333333333333,0.125,N1 S2 P1 O3,de-protonated,0,,C24 H26 O3 S2 N1 P1,24,26,3,2,1,,1,,
3872,470.103176,470.10205848712087,470.1019568752712,4618506.5,nan,236317.2,21.4,-1,0.2161485358660998,0.6610390094069782,0.9285446514439538,0.7680412662217684,5.0,1.9285714285714286,0.5,13C1 N4 S2 P1 O7,de-protonated,1,3851,C14 H27 O7 S2 N4 13C1 P1,14,27,7,2,4,1,1,,
3873,470.131558,470.1304403961955,470.13026236743025,6177048.0,nan,219380.5,29.31,-1,0.37867965440024404,0.9743161588082585,0.9344409806515147,0.958366087545561,9.0,1.35,0.5,13C1 P1 O10,de-protonated,1,3854,C20 H27 O10 13C1 P1,20,27,10,,,1,1,,
3873,470.131558,470.1304403961955,470.13039871302834,6177048.0,nan,219380.5,29.31,-1,0.08866299072956983,0.4992873129200235,0.8210758684791454,0.6280027351436722,9.0,1.25,0.6,N1 O12,de-protonated,0,,C20 H25 O12 N1,20,25,12,,1,,,,
3874,470.139632,470.13851437032946,470.13850457590763,5370140.0,nan,231789.9,25.21,-1,0.020833056073723537,0.9999212514269002,0.9986146732584971,0.999398620159539,9.0,1.3,0.6,13C1 O12,de-protonated,1,3855,C20 H26 O12 13C1,20,26,12,,,1,,,
3874,470.139632,470.13851437032946,470.1382820257613,5370140.0,nan,231789.9,25.21,-1,0.4942047414891681,0.4783254578332479,0.7859208185053377,0.6013636021020838,12.0,1.2,0.08,N1 S2 P1 O2,de-protonated,0,,C25 H30 O2 S2 N1 P1,25,30,2,2,1,,1,,
3874,470.139632,470.13851437032946,470.13834238465546,5370140.0,nan,231789.9,25.21,-1,0.36581928869841657,0.6506735303085477,0.9291606653539397,0.7620683843267044,4.0,2.066666666666667,0.4,13C1 N4 S2 P1 O6,de-protonated,1,3855,C15 H31 O6 S2 N4 13C1 P1,15,31,6,2,4,1,1,,
3876,470.167877,470.16675927984295,470.1666478768145,4247849.5,nan,248813.2,19.52,-1,0.23694370693906905,0.9898647609782497,0.9560420225455043,0.9763356656051515,8.0,1.4761904761904763,0.42857142857142855,13C1 P1 O9,de-protonated,1,3858,C21 H31 O9 13C1 P1,21,31,9,,,1,1,,
3876,470.167877,470.16675927984295,470.1667842224127,4247849.5,nan,248813.2,19.52,-1,-0.053050471790895934,0.9994894697905914,0.0,0.5996936818743548,8.0,1.380952380952381,0.5238095238095238,N1 O11,de-protonated,0,,C21 H29 O11 N1,21,29,11,,1,,,,
3877,470.175902,470.1747842541339,470.17489008529196,2898221.3,nan,251318.1,12.67,-1,-0.2250889196724132,0.9908490257261581,0.9853100396886764,0.9886334313111653,8.0,1.4285714285714286,0.5238095238095238,13C1 O11,de-protonated,1,3859,C21 H30 O11 13C1,21,30,11,,,1,,,
3877,470.175902,470.1747842541339,470.1746675351457,2898221.3,nan,251318.1,12.67,-1,0.2482460163009407,0.9888803137792804,0.0,0.5933281882675683,11.0,1.3076923076923077,0.038461538461538464,N1 S2 P1 O1,de-protonated,0,,C26 H34 O1 S2 N1 P1,26,34,1,2,1,,1,,
3877,470.175902,470.1747842541339,470.1747278940398,2898221.3,nan,251318.1,12.67,-1,0.11987053059786827,0.9973961698302056,0.9482329641453848,0.9777308875562774,3.0,2.1875,0.3125,13C1 N4 S2 P1 O5,de-protonated,1,3859,C16 H35 O5 S2 N4 13C1 P1,16,35,5,2,4,1,1,,
3878,470.180974,470.1798562378851,470.1796713820347,3432751.8,nan,236785.3,15.38,-1,0.39316002289191576,0.972342281497956,0.0,0.5834053688987736,3.0,1.8888888888888888,0.6111111111111112,N1 P1 O11,de-protonated,0,,C18 H34 O11 N1 P1,18,34,11,,1,,1,,
3879,470.188852,470.1877342126469,470.18764430313234,1953075.5,nan,248354.6,7.87,-1,0.19122049597039448,0.9933872394981614,0.9671402977653326,0.9828884628050298,16.0,1.0344827586206897,0.10344827586206896,13C1 S1 O3,de-protonated,1,3861,C29 H30 O3 S1 13C1,29,30,3,1,,1,,,
3879,470.188852,470.1877342126469,470.1879135905121,1953075.5,nan,248354.6,7.87,-1,-0.3815025014973656,0.9739368663459251,0.0,0.584362119807555,3.0,1.8333333333333333,0.7222222222222222,N1 O13,de-protonated,0,,C18 H33 O13 N1,18,33,13,,1,,,,
3880,470.20424,470.2031221633495,470.2030333861989,2395963.0,nan,206248.8,10.12,-1,0.18880599295433373,0.9935526450873631,0.9457711959651743,0.9744400654384876,7.0,1.5909090909090908,0.36363636363636365,13C1 P1 O8,de-protonated,1,3862,C22 H35 O8 13C1 P1,22,35,8,,,1,1,,
3880,470.20424,470.2031221633495,470.20316973179695,2395963.0,nan,206248.8,10.12,-1,-0.10116573109296749,0.9981446857132242,0.0,0.5988868114279345,7.0,1.5,0.45454545454545453,N1 O10,de-protonated,0,,C22 H33 O10 N1,22,33,10,,1,,,,
3881,470.217202,470.21608412182405,470.21592394963733,2771777.0,nan,236024.2,12.03,-1,0.3406353944358327,0.9791661473113177,0.0,0.5874996883867906,15.0,1.1,0.06666666666666667,N1 S1 O2,de-protonated,0,,C30 H33 O2 S1 N1,30,33,2,1,1,,,,
3881,470.217202,470.21608412182405,470.216056891419,2771777.0,nan,236024.2,12.03,-1,0.05791041090094166,0.999391675942678,0.0,0.5996350055656068,2.0,2.0,0.5263157894736842,N1 P1 O10,de-protonated,0,,C19 H38 O10 N1 P1,19,38,10,,1,,1,,
3883,471.043079,471.0419584760218,471.0421325345309,2701516.8,nan,221529.9,11.67,-1,-0.3695179200289479,0.9755287595777858,0.0,0.5853172557466715,15.0,0.8095238095238095,0.3333333333333333,N2 S1 P1 O7,de-protonated,0,,C21 H17 O7 S1 N2 P1,21,17,7,1,2,,1,,
3884,471.058079,471.0569584279674,471.0568994184454,2047188.0,nan,229319.6,8.35,-1,0.12527047592170162,0.9971566316776532,0.0,0.5982939790065919,15.0,0.7272727272727273,0.5454545454545454,O12,de-protonated,0,,C22 H16 O12,22,16,12,,,,,,
3884,471.058079,471.0569584279674,471.05673722719314,2047188.0,nan,229319.6,8.35,-1,0.4695841430161123,0.9607787582267616,0.0,0.576467254936057,10.0,1.2352941176470589,0.35294117647058826,N4 S2 P1 O6,de-protonated,0,,C17 H21 O6 S2 N4 P1,17,21,6,2,4,,1,,
3885,471.071035,471.0699143864612,471.0697865780674,5254874.0,nan,197217.4,24.63,-1,0.2713152009633936,0.49336600829422017,0.8284876905041023,0.627414681178173,10.0,1.105263157894737,0.631578947368421,P1 O12,de-protonated,0,,C19 H21 O12 P1,19,21,12,,,,1,,
3886,471.079074,471.0779533607072,471.0780287865448,7916254.0,nan,232653.5,38.13,-1,-0.16011325715895824,0.4976795687118487,0.8284876905041023,0.6300028174287502,10.0,1.0526315789473684,0.7368421052631579,O14,de-protonated,0,,C19 H20 O14,19,20,14,,,,,,
3886,471.079074,471.0779533607072,471.0778665952926,7916254.0,nan,232653.5,38.13,-1,0.18418486785384605,0.49693171450480855,0.8676488643339466,0.6452185744364638,5.0,1.7857142857142858,0.5714285714285714,N4 S2 P1 O8,de-protonated,0,,C14 H25 O8 S2 N4 P1,14,25,8,2,4,,1,,
3887,471.088651,471.08753033002614,471.0874117010152,2951906.5,nan,208091.1,12.94,-1,0.2518195307479767,0.9885597240326707,0.0,0.5931358344196024,23.0,0.5333333333333333,0.2,O6,de-protonated,0,,C30 H16 O6,30,16,6,,,,,,
3887,471.088651,471.08753033002614,471.08776257409966,2951906.5,nan,208091.1,12.94,-1,-0.4929953438964567,0.9568581819434185,0.0,0.5741149091660511,0.0,2.4166666666666665,0.9166666666666666,N2 S2 P1 O11,de-protonated,0,,C12 H29 O11 S2 N2 P1,12,29,11,2,2,,1,,
3888,471.094288,471.09316731196725,471.0932849278297,3389157.3,nan,242054.0,15.16,-1,-0.24966575880679698,0.9887534809475454,0.0,0.5932520885685273,14.0,0.8695652173913043,0.4782608695652174,O11,de-protonated,0,,C23 H20 O11,23,20,11,,,,,,
3888,471.094288,471.09316731196725,471.0931227365774,3389157.3,nan,242054.0,15.16,-1,0.09462118567389882,0.9983767781388374,0.0,0.5990260668833024,9.0,1.3888888888888888,0.2777777777777778,N4 S2 P1 O5,de-protonated,0,,C18 H25 O5 S2 N4 P1,18,25,5,2,4,,1,,
3889,471.107385,471.1062642700094,471.1060391456701,17232620.0,nan,210387.6,85.41,-1,0.4778634120314673,0.9672447675813391,0.9737414335487384,0.9698434339682989,22.0,0.6451612903225806,0.0967741935483871,S1 O3,de-protonated,0,,C31 H20 O3 S1,31,20,3,1,,,,,
3889,471.107385,471.1062642700094,471.1061720874517,17232620.0,nan,210387.6,85.41,-1,0.1956725747942862,0.995781688831503,0.9526969776420918,0.9785478043557385,9.0,1.25,0.55,P1 O11,de-protonated,0,,C20 H25 O11 P1,20,25,11,,,,1,,
3890,471.115462,471.11434124413364,471.11441429592907,13669103.0,nan,222982.3,67.32,-1,-0.15506168609688217,0.9850777606962458,0.9841350395784352,0.9847006722491216,9.0,1.2,0.65,O13,de-protonated,0,,C20 H24 O13,20,24,13,,,,,,
3890,471.115462,471.11434124413364,471.11425210467684,13669103.0,nan,222982.3,67.32,-1,0.18920984964073334,0.6644396977385122,0.9285446514439537,0.7700816792206888,4.0,1.9333333333333333,0.4666666666666667,N4 S2 P1 O7,de-protonated,0,,C15 H29 O7 S2 N4 P1,15,29,7,2,4,,1,,
3891,471.125064,471.1239432133724,471.12379721039946,4695796.0,nan,212342.8,21.79,-1,0.3099036257658881,0.491362291323312,0.7475142796699756,0.5938230866619774,22.0,0.6451612903225806,0.16129032258064516,O5,de-protonated,0,,C31 H20 O5,31,20,5,,,,,,
3892,471.130802,471.12968119499004,471.129670437214,4630262.5,nan,224182.7,21.46,-1,0.022834002488763962,0.4999526993207389,0.7927089175546819,0.6170551866143161,13.0,1.0,0.4166666666666667,O10,de-protonated,0,,C24 H24 O10,24,24,10,,,,,,
3892,471.130802,471.12968119499004,471.12950824596174,4630262.5,nan,224182.7,21.46,-1,0.36709445124928786,0.9758447985803081,0.0,0.5855068791481849,8.0,1.5263157894736843,0.21052631578947367,N4 S2 P1 O4,de-protonated,0,,C19 H29 O4 S2 N4 P1,19,29,4,2,4,,1,,
3893,471.143854,471.1427331531762,471.14255759683596,22053628.0,nan,216240.3,109.87,-1,0.37261830293580867,0.9767979412394497,0.9502450965337588,0.9661768033571734,8.0,1.380952380952381,0.47619047619047616,P1 O10,de-protonated,0,,C21 H29 O10 P1,21,29,10,,,,1,,
3894,471.151929,471.15080812730696,471.1507998053134,10089217.0,nan,221530.7,49.16,-1,0.01766312094824099,0.9832022480295002,0.9732941847350232,0.9792390227117094,8.0,1.3333333333333333,0.5714285714285714,O12,de-protonated,0,,C21 H28 O12,21,28,12,,,,,,
3894,471.151929,471.15080812730696,471.15063761406117,10089217.0,nan,221530.7,49.16,-1,0.3619081291175083,0.9875214757353218,0.9889529218933399,0.988094054198529,3.0,2.0625,0.375,N4 S2 P1 O6,de-protonated,0,,C16 H33 O6 S2 N4 P1,16,33,6,2,4,,1,,
3895,471.161481,471.1603600967059,471.1601827197838,4471557.5,nan,233182.4,20.65,-1,0.37646840422843475,0.4873057042720937,0.7414751862343945,0.588973497057014,21.0,0.75,0.125,O4,de-protonated,0,,C32 H24 O4,32,24,4,,,,,,
3896,471.167029,471.1659080789322,471.1660559465983,3782408.0,nan,199255.6,17.15,-1,-0.3138334441427252,0.9822876010894906,0.0,0.5893725606536944,12.0,1.12,0.36,O9,de-protonated,0,,C25 H28 O9,25,28,9,,,,,,
3896,471.167029,471.1659080789322,471.165893755346,3782408.0,nan,199255.6,17.15,-1,0.030400303535171373,0.9998323230927616,0.0,0.5998993938556569,7.0,1.65,0.15,N4 S2 P1 O3,de-protonated,0,,C20 H33 O3 S2 N4 P1,20,33,3,2,4,,1,,
3897,471.180291,471.17917003644567,471.1789431062203,10810126.0,nan,212307.9,52.82,-1,0.48162217072936053,0.957256581797809,0.9746451928019991,0.9642120261994851,7.0,1.5,0.4090909090909091,P1 O9,de-protonated,0,,C22 H33 O9 P1,22,33,9,,,,1,,
3898,471.188249,471.1871280109512,471.1871853146977,4137746.3,nan,228728.3,18.96,-1,-0.12161567262277827,0.9973199043480854,0.0,0.5983919426088512,7.0,1.4545454545454546,0.5,O11,de-protonated,0,,C22 H32 O11,22,32,11,,,,,,
3898,471.188249,471.1871280109512,471.1870231234455,4137746.3,nan,228728.3,18.96,-1,0.222602704557084,0.9910491606329007,0.0,0.5946294963797404,2.0,2.176470588235294,0.29411764705882354,N4 S2 P1 O5,de-protonated,0,,C17 H37 O5 S2 N4 P1,17,37,5,2,4,,1,,
3900,471.201134,471.2000129696725,471.19993953253805,3104536.3,nan,224741.2,13.71,-1,0.15585132403343133,0.9956023755941723,0.0,0.5973614253565034,15.0,1.0666666666666667,0.1,S1 O3,de-protonated,0,,C30 H32 O3 S1,30,32,3,1,,,,,
3900,471.201134,471.2000129696725,471.2000724743197,3104536.3,nan,224741.2,13.71,-1,-0.12628318770136804,0.9971105398763382,0.0,0.5982663239258029,2.0,1.9473684210526316,0.5789473684210527,P1 O11,de-protonated,0,,C19 H37 O11 P1,19,37,11,,,,1,,
3901,471.21657,471.21544892022126,471.2153286156046,4397855.5,nan,199540.2,20.28,-1,0.2553070949479786,0.9907822315192286,0.7197033717273447,0.8823506876024751,6.0,1.608695652173913,0.34782608695652173,P1 O8,de-protonated,0,,C23 H37 O8 P1,23,37,8,,,,1,,
3902,471.224536,471.2234148947012,471.223570824082,5729059.5,nan,224380.2,27.03,-1,-0.33090318580053707,0.4901639987469155,0.799615297578637,0.6139445182796042,6.0,1.565217391304348,0.43478260869565216,O10,de-protonated,0,,C23 H36 O10,23,36,10,,,,,,
3902,471.224536,471.2234148947012,471.2234086328298,5729059.5,nan,224380.2,27.03,-1,0.013288540647371996,0.4999839796701656,0.8360345439488928,0.6344042053816565,1.0,2.2777777777777777,0.2222222222222222,N4 S2 P1 O4,de-protonated,0,,C18 H41 O4 S2 N4 P1,18,41,4,2,4,,1,,
3903,471.237488,471.2363668532078,471.2363250419224,3317545.8,nan,219931.6,14.79,-1,0.08872678782554498,0.499286287661438,0.7475142796699755,0.598577484464853,14.0,1.1612903225806452,0.06451612903225806,S1 O2,de-protonated,0,,C31 H36 O2 S1,31,36,2,1,,,,,
3903,471.237488,471.2363668532078,471.236457983704,3317545.8,nan,219931.6,14.79,-1,-0.19338592044254646,0.9932371331163045,0.0,0.5959422798697827,1.0,2.05,0.5,P1 O10,de-protonated,0,,C20 H41 O10 P1,20,41,10,,,,1,,
3904,471.260933,471.25981177809876,471.2599563334663,6622005.0,nan,228990.9,31.56,-1,-0.3067423097800365,0.9799707555577727,0.9668339072887041,0.9747160162501453,5.0,1.6666666666666667,0.375,O9,de-protonated,0,,C24 H40 O9,24,40,9,,,,,,
3904,471.260933,471.25981177809876,471.25979414221405,6622005.0,nan,228990.9,31.56,-1,0.0374228502754802,0.9998506035680756,0.9310551343392836,0.9723324158765588,0.0,2.3684210526315788,0.15789473684210525,N4 S2 P1 O3,de-protonated,0,,C19 H45 O3 S2 N4 P1,19,45,3,2,4,,1,,
3905,471.297524,471.29640266087483,471.2963418428506,4849478.5,nan,208967.5,22.57,-1,0.12904412537142584,0.49849150334105824,0.7859208185053377,0.6134632294067701,4.0,1.76,0.32,O8,de-protonated,0,,C25 H44 O8,25,44,8,,,,,,
3908,472.110694,472.1095700557811,472.10939398074237,5038283.0,nan,226447.7,23.52,-1,0.3729538979065376,0.9750772949537232,0.9737414335487384,0.9745429503917293,22.0,0.6666666666666666,0.1,13C1 S1 O3,de-protonated,1,3889,C30 H20 O3 S1 13C1,30,20,3,1,,1,,,
3908,472.110694,472.1095700557811,472.10952692252397,5038283.0,nan,226447.7,23.52,-1,0.09136281871630478,0.9984865643415198,0.9526969776420918,0.9801707296617486,9.0,1.3157894736842106,0.5789473684210527,13C1 P1 O11,de-protonated,1,3889,C19 H25 O11 13C1 P1,19,25,11,,,1,1,,
3908,472.110694,472.1095700557811,472.1096632681221,5038283.0,nan,226447.7,23.52,-1,-0.1974379011493678,0.9929517733258664,0.0,0.5957710639955198,9.0,1.2105263157894737,0.6842105263157895,N1 O13,de-protonated,0,,C19 H23 O13 N1,19,23,13,,1,,,,
3909,472.118715,472.1175910300848,472.1177691310014,2663118.5,nan,234877.3,11.47,-1,-0.3772383254198929,0.9745087934799349,0.9841350395784352,0.9783592919193351,9.0,1.263157894736842,0.6842105263157895,13C1 O13,de-protonated,1,3890,C19 H24 O13 13C1,19,24,13,,,1,,,
3909,472.118715,472.1175910300848,472.11754658085505,2663118.5,nan,234877.3,11.47,-1,0.0941486501725117,0.9983929373015624,0.0,0.5990357623809375,12.0,1.1666666666666667,0.125,N1 S2 P1 O3,de-protonated,0,,C24 H28 O3 S2 N1 P1,24,28,3,2,1,,1,,
3909,472.118715,472.1175910300848,472.1176069397492,2663118.5,nan,234877.3,11.47,-1,-0.03369851953091987,0.6665293132491822,0.9285446514439537,0.7713354485270909,4.0,2.0714285714285716,0.5,13C1 N4 S2 P1 O7,de-protonated,1,3890,C14 H29 O7 S2 N4 13C1 P1,14,29,7,2,4,1,1,,
3910,472.139142,472.1380179646443,472.13780656902895,1870552.3,nan,234190.7,7.45,-1,0.447741342457181,0.9642781995648214,0.0,0.5785669197388928,8.0,1.4,0.5,N1 P1 O10,de-protonated,0,,C20 H28 O10 N1 P1,20,28,10,,1,,1,,
3911,472.1472,472.1460759388295,472.14591243190824,6810844.0,nan,221786.9,32.52,-1,0.34630591292764223,0.9784743176924304,0.9502450965337588,0.9671826292289618,8.0,1.45,0.5,13C1 P1 O10,de-protonated,1,3893,C20 H29 O10 13C1 P1,20,29,10,,,1,1,,
3911,472.1472,472.1460759388295,472.14604877750634,6810844.0,nan,221786.9,32.52,-1,0.05752737572727995,0.499699847081135,0.8210758684791454,0.6282502556403391,8.0,1.35,0.6,N1 O12,de-protonated,0,,C20 H27 O12 N1,20,27,12,,1,,,,
3912,472.155074,472.1539499136041,472.1541546403856,1914591.9,nan,270691.5,7.67,-1,-0.4336015674557735,0.9664611038778294,0.9732941847350232,0.9691943362207068,8.0,1.4,0.6,13C1 O12,de-protonated,1,3894,C20 H28 O12 13C1,20,28,12,,,1,,,
3912,472.155074,472.1539499136041,472.1539320902393,1914591.9,nan,270691.5,7.67,-1,0.03774905504381834,0.9997414706510841,0.0,0.5998448823906505,11.0,1.28,0.08,N1 S2 P1 O2,de-protonated,0,,C25 H32 O2 S2 N1 P1,25,32,2,2,1,,1,,
3912,472.155074,472.1539499136041,472.15399244913345,1914591.9,nan,270691.5,7.67,-1,-0.09008825518858335,0.9985284655159345,0.9889529218933399,0.9946982480668967,3.0,2.2,0.4,13C1 N4 S2 P1 O6,de-protonated,1,3894,C15 H33 O6 S2 N4 13C1 P1,15,33,6,2,4,1,1,,
3914,472.183658,472.1825338220316,472.1822979412925,3026157.5,nan,228667.0,13.31,-1,0.49955438841661937,0.95572854789099,0.9746451928019991,0.9632952058553936,7.0,1.5714285714285714,0.42857142857142855,13C1 P1 O9,de-protonated,1,3897,C21 H33 O9 13C1 P1,21,33,9,,,1,1,,
3914,472.183658,472.1825338220316,472.18243428689067,3026157.5,nan,228667.0,13.31,-1,0.2107980595870379,0.9919695958481547,0.0,0.5951817575088928,7.0,1.4761904761904763,0.5238095238095238,N1 O11,de-protonated,0,,C21 H31 O11 N1,21,31,11,,1,,,,
3915,472.219717,472.218592706512,472.2186834506769,4070654.8,nan,215596.1,18.61,-1,-0.19216555392534682,0.9933219335291537,0.7197033717273447,0.8838745088084301,6.0,1.6818181818181819,0.36363636363636365,13C1 P1 O8,de-protonated,1,3901,C22 H37 O8 13C1 P1,22,37,8,,,1,1,,
3915,472.219717,472.218592706512,472.218819796275,4070654.8,nan,215596.1,18.61,-1,-0.48089943359474946,0.9589056457373316,0.0,0.575343387442399,6.0,1.5909090909090908,0.45454545454545453,N1 O10,de-protonated,0,,C22 H35 O10 N1,22,35,10,,1,,,,
3916,472.264266,472.2631415637936,472.26331116853856,2096404.0,nan,247028.9,8.59,-1,-0.3591317405544995,0.976869259251351,0.9668339072887041,0.9728551184662922,5.0,1.7391304347826086,0.391304347826087,13C1 O9,de-protonated,1,3904,C23 H40 O9 13C1,23,40,9,,,1,,,
3916,472.264266,472.2631415637936,472.26314897728633,2096404.0,nan,247028.9,8.59,-1,-0.015697800530146206,0.9999552882434884,0.9310551343392836,0.9723952266818066,0.0,2.5,0.16666666666666666,13C1 N4 S2 P1 O3,de-protonated,1,3904,C18 H45 O3 S2 N4 13C1 P1,18,45,3,2,4,1,1,,
3918,473.037109,473.03598208789253,473.0361639735391,2642052.0,nan,237842.6,11.36,-1,-0.3845068525562484,0.973530255730669,0.0,0.5841181534384013,15.0,0.6666666666666666,0.6190476190476191,O13,de-protonated,0,,C21 H14 O13,21,14,13,,,,,,
3918,473.037109,473.03598208789253,473.03600178228686,2642052.0,nan,237842.6,11.36,-1,-0.04163402838460256,0.9996855276975422,0.0,0.5998113166185253,10.0,1.1875,0.4375,N4 S2 P1 O7,de-protonated,0,,C16 H19 O7 S2 N4 P1,16,19,7,2,4,,1,,
3919,473.050323,473.0491960455598,473.0490511331611,2191498.3,nan,267377.6,9.08,-1,0.30633693991260624,0.9831165838451965,0.0,0.5898699503071179,10.0,1.0555555555555556,0.7222222222222222,P1 O13,de-protonated,0,,C18 H19 O13 P1,18,19,13,,,,1,,
3920,473.058495,473.0573680193798,473.0572933416385,1806478.1,nan,255839.7,7.12,-1,0.15786193835831297,0.9954884355058579,0.0,0.5972930613035147,10.0,1.0,0.8333333333333334,O15,de-protonated,0,,C18 H18 O15,18,18,15,,,,,,
3921,473.07367,473.07254297076474,473.0725494829234,4392597.5,nan,200041.3,20.25,-1,-0.013765665930763622,0.9999656172338434,0.0,0.599979370340306,14.0,0.8181818181818182,0.5454545454545454,O12,de-protonated,0,,C22 H18 O12,22,18,12,,,,,,
3921,473.07367,473.07254297076474,473.07238729167113,4392597.5,nan,200041.3,20.25,-1,0.32908091402356093,0.980541950918914,0.0,0.5883251705513484,9.0,1.3529411764705883,0.35294117647058826,N4 S2 P1 O6,de-protonated,0,,C17 H23 O6 S2 N4 P1,17,23,6,2,4,,1,,
3922,473.086645,473.08551792919764,473.0853037007638,11157147.0,nan,214252.3,54.57,-1,0.4528325698505422,0.48173815238814716,0.7536525541217873,0.5905039130816032,22.0,0.6,0.13333333333333333,S1 O4,de-protonated,0,,C30 H18 O4 S1,30,18,4,1,,,,,
3922,473.086645,473.08551792919764,473.0854366425454,11157147.0,nan,214252.3,54.57,-1,0.17182235160160222,0.9880606671741167,0.9629581363422319,0.9780196548413627,9.0,1.2105263157894737,0.631578947368421,P1 O12,de-protonated,0,,C19 H23 O12 P1,19,23,12,,,,1,,
3923,473.094641,473.0935139035815,473.0936788510228,5138079.0,nan,246238.4,24.03,-1,-0.3486570391434611,0.4890921326409636,0.8284876905041023,0.6248503557862191,9.0,1.1578947368421053,0.7368421052631579,O14,de-protonated,0,,C19 H22 O14,19,22,14,,,,,,
3923,473.094641,473.0935139035815,473.0935166597706,5138079.0,nan,246238.4,24.03,-1,-0.00582588650206832,0.9999938414775327,0.0,0.5999963048865196,4.0,1.9285714285714286,0.5714285714285714,N4 S2 P1 O8,de-protonated,0,,C14 H27 O8 S2 N4 P1,14,27,8,2,4,,1,,
