Mass,RC2_0024_ICR.2_p08,RC2_0024_ICR.3_p08,RC2_0025_ICR.1_p08,RC2_0025_ICR.2_p08,RC2_0025_ICR.3_p08,RC2_0026_ICR.1_p08,RC2_0026_ICR.2_p08,RC2_0026_ICR.3_p08,RC2_0027_ICR.1_p08,RC2_0027_ICR.2_p08,RC2_0027_ICR.3_p08,RC2_0028_ICR.1_p08,RC2_0028_ICR.2_p08,RC2_0028_ICR.3_p08,RC2_0029_ICR.1_p08,RC2_0029_ICR.2_p08,RC2_0029_ICR.3_p08,RC2_0030_ICR.1_p08,RC2_0030_ICR.2_p08,RC2_0030_ICR.3_p08,RC2_0001_ICR.1_p08,RC2_0001_ICR.2_p08,RC2_0001_ICR.3_p08,RC2_0002_ICR.1_p08,RC2_0002_ICR.2_p08,RC2_0002_ICR.3_p08,RC2_0003_ICR.1_p08,RC2_0003_ICR.2_p08,RC2_0003_ICR.3_p08,RC2_0004_ICR.1_p08,RC2_0004_ICR.2_p08,RC2_0004_ICR.3_p08,RC2_0005_ICR.1_p08,RC2_0005_ICR.2_p08,RC2_0005_ICR.3_p08,RC2_0006_ICR.1_p08,RC2_0006_ICR.2_p08,RC2_0006_ICR.3_p08,RC2_0007_ICR.1_p08,RC2_0007_ICR.2_p08,RC2_0007_ICR.3_p08,RC2_0008_ICR.1_p08,RC2_0008_ICR.2_p08,RC2_0008_ICR.3_p08,RC2_0009_ICR.1_p08,RC2_0009_ICR.2_p08,RC2_0009_ICR.3_p08,RC2_0010_ICR.1_p08,RC2_0010_ICR.2_p08,RC2_0010_ICR.3_p08,RC2_0011_ICR.1_p08,RC2_0011_ICR.2_p08,RC2_0011_ICR.3_p08,RC2_0012_ICR.1_p08,RC2_0012_ICR.2_p08,RC2_0012_ICR.3_p08,RC2_0013_ICR.1_p08,RC2_0013_ICR.2_p08,RC2_0013_ICR.3_p08,RC2_0014_ICR.1_p08,RC2_0014_ICR.2_p08,RC2_0014_ICR.3_p08,RC2_0015_ICR.1_p08,RC2_0015_ICR.2_p08,RC2_0015_ICR.3_p08,RC2_0016_ICR.1_p08,RC2_0016_ICR.2_p08,RC2_0016_ICR.3_p08,RC2_0017_ICR.1_p08,RC2_0017_ICR.2_p08,RC2_0017_ICR.3_p08,RC2_0018_ICR.1_p08,RC2_0018_ICR.2_p08,RC2_0018_ICR.3_p08,RC2_0019_ICR.2_p08,RC2_0019_ICR.3_p08,RC2_0020_ICR.1_p08,RC2_0020_ICR.2_p08,RC2_0020_ICR.3_p08,RC2_0021_ICR.1_p08,RC2_0021_ICR.2_p08,RC2_0021_ICR.3_p08,RC2_0022_ICR.1_p08,RC2_0022_ICR.2_p08,RC2_0022_ICR.3_p08,RC2_0023_ICR.1_p08,RC2_0023_ICR.2_p08,RC2_0023_ICR.3_p08,RC2_0024_ICR.1_p08
455.962259520969,0,0,0,1574649.8,0,1887646.9,0,0,0,0,0,1332758.9,0,1400548.4,1236019.3,1299320.3,0,0,0,0,1253588.6,1500930.3,0,0,0,0,0,1566262.4,0,1589663.6,0,0,0,1405142.4,0,0,0,1484312.9,0,0,0,0,0,0,0,0,1281175.8,0,1641019,0,1346967,0,0,0,0,0,1287518.4,0,0,0,0,0,0,0,0,1265679.1,0,1621669.8,1324855.9,0,1716706.6,0,0,0,1244942.1,2150519,0,0,0,0,1648076,0,0,0,0,1437561.9,0,1234867.9,1729819.9
456.014260838682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454337.1,0,0,0,0,0,0,0,0,0,0,0,1308547.1,0,0,0,0,0,0,0,0,0,0,0,0,0
456.01453497235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324887.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.050425442781,0,0,0,0,0,0,0,0,1342287.3,0,0,1344690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301722.5,0,0,0,0
456.05733111621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234327.1,1331955.1,1407566.9,0,1357386.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489889.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.078665661045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296892.6,0,0,1967513.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503955.8,0
456.093623164781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270613.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1314043.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372346.6,1466055.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1421109.8,0,0,0,1328743,0,0,1455851.5,0,0,0,0,0,0,0,0,0,1569459.8,0,0,0,0,1498839.9,0
456.106627850641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215959.1,0,1271707.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.132488176661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244676.1,0,0,0,0,0,0,0,0
456.137850980083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233539.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320951.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.14284137332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345362,0,0
456.164201189942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370805.3,0,0,0,0,0,0,0
456.168624732383,0,0,1202105.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.179544694014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793340.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1674545.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.187557045722,1832938,1955089.9,1925052.9,2358065.5,1782725.5,1742299.6,1854198.4,1760944.3,2168432.5,2217354.3,2008229,1943132.1,1850135.9,1718820.5,1957991.8,1647809.4,1964568.1,1616747.9,1936245.3,1719666.8,1284605.1,1799742.5,1750843.5,2085517.4,0,1720027.6,1261726.1,0,1627750.1,1487587.1,1600171.1,0,1477357,1918742.9,1708203.1,2412084,1476736.3,1727324.4,0,1703406.6,1886963.1,1617652,1348354.3,1353557.6,1346319.5,2041741,1890250.9,1885557.6,1877867.4,1401012.3,1860308.1,1843425.8,0,1436926,1887146.3,1669888.8,1502872.9,2376827.3,1384979.3,1907127.3,2433150.5,2097788,2212874.3,1621543,2050104.6,1947729.5,1869941.1,1847769.5,1370989.6,1606016,1690905.5,2218466,1475845.4,1788423.5,1453383.1,2045610.9,1524459.4,1641589.8,1600480.5,2065084.4,1853206.3,2469818.8,1913288.8,2211066.3,1667967,2256057.8,1897055,1933553.8,1941094.3
456.187796694411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329176.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.196005337426,0,0,0,0,0,0,0,0,0,0,0,1511518.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581672.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.224446861853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254892.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.231780755888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268362.6,0,0,0,0
456.648270269135,1437792.3,2114433.3,2352655.5,2492835,0,1562199.6,2125686.5,1873213,2052319.5,1215484.5,1461257.8,1842665.8,1582968.1,1279399.6,0,1460822.8,1487002.8,1387986.3,1721272.3,0,0,1242297.5,0,0,1283481,0,0,0,0,1483373.3,1415965.8,0,0,0,0,1345976.6,0,1260006.6,0,1768763,0,1304950.9,1289576.5,1282006.9,1551501.4,1646894.1,1538611.6,0,1836238.1,0,1485905,1364068,0,0,1394956.6,1593870.5,2195728.3,1934313,1192827.1,1733174.1,1693429,1971439.8,1724297.8,0,1647810.6,1674713.3,1877466.4,1439555.1,1796059.5,1663994.9,0,1320768,1459076,1443198.8,1333947.4,1507092.6,1421435.4,2087651.1,0,2174265.5,2297005.8,2040871.4,1655343.9,0,0,1774140.3,2248164.5,1466736.3,1883390
456.64862086716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.846137148223,0,0,1659699.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.959505578408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415562.4,0,0,0,0,0,0,0,1306588.1,0,0,0,0,0,0,0,0,0,0,0,0,0
457.025936628502,0,0,0,0,0,1470653.1,0,0,0,0,0,1419613.8,0,0,1263147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253346.4,1583548.5,0,0,2207922.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377870.3,1373170.1,0,1511731.9,0,0,0,0,0,0,0,0,0,0,0,0,1473084.6,0,0,0,0,0,0,1508445.9,0,0,0,0
457.026200682235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321713.3,0,0,0,0,0,0,0,0,0,0,0,0
457.02644017472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337930.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.032137846553,0,0,0,1250305.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.03250773032,0,0,0,0,0,0,1261281.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250996.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293911.5,0,0,0,0,0,0,0,0,0,0,1250958.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.041233804083,2019525,2715616.3,1575254,1509379.9,0,2513857.3,2936803.5,2879669,1966142,1634398.3,2616159.5,2702178.5,2419914.3,3214359.5,2319662.5,2224598,2730250.3,2160937.8,2217969.3,2416763,1293205.6,1961250.3,1572826.5,2144559.3,2851590.5,2827964.3,2761085.8,1577977.1,2963022.8,3224547,3206783.5,2239189,2255060.5,2194186.8,2044243,1873449.5,2011977.9,3032156.5,1364408.5,1408124,1813169.9,3051494.8,2441151.8,2666565.3,2051832.6,3063479.5,2914444.8,2645512,2209058.3,1620373,2851515.5,2934995,2335572.3,2124719.8,2515552.5,2438279.3,1828213.9,1713990.6,1173715.5,2843554.3,3116377.8,2772050,2570998.3,2841569,3675960.5,2966605.3,2785840.8,3049629,2586681.3,2246755.3,3051497,2878352,2785264,3141860.3,1243422.8,1429870.9,2703862,2683200.3,1983376.1,2267556.3,3148591,3211908,2940551.5,2464190.5,2974561.8,3062187.5,2464342.3,3149276,2843519.3
457.050173849459,0,0,1412439.5,0,0,0,1369318.1,0,1542208.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264051.9,1310313.3,1386689.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1266040.3,1556040.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408562,0,0,0,0,0,0,0,0
457.050453596807,0,0,0,0,0,0,0,0,0,0,0,1264741.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420124.1,1344340.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.051304289675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437969.9,0,0,0,0,1423865.1,0,0,0,0,0,0,0,0,0,0,0,0
457.051587981931,0,0,0,0,0,1604676,0,1344184.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312151.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.0521136545,0,0,0,0,0,0,0,0,0,0,0,0,0,1417626.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273571.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.054304612007,1486024.4,2041315.4,1873496.3,1406727.1,0,1956804.8,2030055.3,2026169,2180673.3,1396321.5,1685858.4,0,1711820.9,2006555.3,1375537.6,1569754.4,1595406,1299244.5,0,1394430.9,1844375.9,1788709.8,1414877,2418737.8,1973002.1,2088639.6,1688705.3,0,1895250.4,1866982.9,1601922.6,2205400,0,1793806.4,1736021.5,1788205.3,1660748.9,2318432.5,0,1501054.1,1842356.9,2410986.3,2517954.8,1322056.9,1949948.3,2165948.3,1814671.9,1502474.3,1787173,1747608.5,2057151,2175958.8,1575767.1,1753522.5,1697123.3,1705611.4,1858681.3,2006857.8,0,1844389.9,1843549,1950293.4,1820922,1553379.8,2411324.3,1905745,1974835.6,1823136,1452092.4,1925990.8,1503724.1,1678994.5,2134259.8,1828839.5,0,1219697.9,2041338.1,2516803.3,1836946.9,1861287.8,2362675.5,2227847,1597578.5,1266881.5,1963877.4,1420719.3,2089050,1407711.5,1263107.8
457.062368770452,5134538.5,6701029.5,3329625.8,3221001.3,1657726.6,6237127,6673385.5,7019707.5,4378179,3883619.5,4327780,6374761,6148302.5,7016477.5,5922099.5,4423133,4402448,4932910.5,4154356.3,6844033.5,3468953.3,4599848,4335838.5,4521011.5,7654668.5,6042306,7173507.5,2107901,6720084.5,6313961.5,6694532.5,6115034,4744410,6951184.5,3276631,5283119.5,4883279,6672483,3981245,3802239.5,3321526.8,7333868.5,6185412.5,6373963,7171838.5,8059071,7021201.5,6129163.5,7913255,4169882.5,7120577,7560409,3581784.8,4941748,6280037,7096974,4553083.5,3398987.8,2950360.3,7690152,8263007,7845975.5,7156988,5094885.5,7644478.5,5643347.5,6719541.5,6842018,6694462.5,6803049,6447086,6326676,7263734,6526185.5,2298148,2644339.8,9106429,7409989,4190612.5,5772202,6862134,7428745,6538892.5,5131715.5,6973799.5,5397937.5,6254684.5,4196833.5,6256518.5
457.07203499842,0,0,0,0,0,1470409.5,0,1502398.4,1434693.4,1370213.9,0,0,1604048.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1321350,0,0,1266156.3,0,0,0,0,0,0,0,1608293.8,0,0,0,0,1612742.6,0,0,0,0,0,0,0,1481923.8,0,0,0,0,0,1417085.9,1277517.9,0,0,0,0,0,0,0,0,1487671.5,0,0,0,1268208.4,1278102.1,0,1315052.1,0,0,0,0,0,1555372.5,1278777.3,0,0,1262277.6,0,0,0,0,0
457.072294214454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246176.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367565.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.077648264705,2980046.3,4156393,2098268.5,3002380.8,1566593.9,3705291,3895277.8,3690688.3,3523654.8,2954343.3,2893159.5,3736429.8,3728081.8,3805218,3286839,3714530,2908948.5,2772273.8,2809334.5,3873926.3,3110556,3544620,3026145.3,3743798.3,4592912.5,3649221.8,4721031.5,2111999.8,4477528.5,4658158,4384392.5,3999453.5,3161822.3,4130069,2872154,4024628,3561810.5,3419239.5,1659840.3,2385538,3012282,4379633,3873224,4106831.5,4377346.5,3740868.3,4195989,4511246.5,4189994,3182238.5,4434629.5,4076253.3,2219868.3,2837431.3,3125608.3,3765906.5,2044799.4,3363663.3,1620955.8,5043116.5,5102947,4256859,4290816.5,3418600.8,4439363.5,3437656,3840056.8,4273829.5,3435586,3615853,4239346,4419991,4296698,3481837.5,1499687.9,2062199.3,3767297.5,3794248.8,2614679.8,3660206,4758843,4419212.5,4455567.5,3978694.8,4594027.5,4423094,4129376.8,3269094,4558731.5
457.080929961736,0,1355753.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413649.5,1233350.6,0,0,0,0,0,1309918.3,0,1723158,0,0,0,0,0,1276290.5,0,0,0,0,0,1527749.5,0,0,0,1277343.4,1386694.1,0,0,0,0,0,0,0,0,1308589.3,0,0,1501697.3,0,0,0,0,0,1325634.8,0,0,0,1617402.9,0,0,0,0,0,0,0,1308220.3,0,0,0,0,0,0,0,0
457.086397173174,0,0,1431774.1,0,0,0,0,1361730.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.087477007789,0,0,0,0,0,0,0,0,1556873.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.08830867383,0,0,0,1360399.5,0,0,0,0,0,1398761.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366785.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988810.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314649.9,0,0,0,0,0,0,0,0,0,0
457.09071721167,5702865.5,7028716,6406751,8401936,4285316.5,9862095,9793521,9763012,9942602,7632490.5,8192362.5,7540082,6796500.5,8167461.5,6268218,6814182,7047448,5978420.5,5633016.5,6737546,6883486.5,8724527,6340836,8267832.5,7884052,8873673,8204683,4861442,7989852.5,8336370,8367755.5,8341216.5,6629602,7041305,5970268.5,7239991.5,6367061.5,6915179.5,6790083,7697540,8087741,9410549,9253323,8861267,8222470,8338633,9601688,7361040.5,7013165,6309026,7493321,7216353,5965663,6412218,7526251,7595670.5,8235394.5,7810386.5,5190878.5,9873328,10517862,9965662,8811780,8765932,9768263,6355036,7524411.5,7913128.5,6471237,7271024.5,7450613,7411098,7346685.5,7452913,5213995,7086458,9397253,8914252,6711706.5,7868337.5,9305407,9090704,7751314.5,7110090,7375215,7748025.5,6596708.5,6618601.5,7060367.5
457.098777413235,12312788,16262126,8403552,7618578,4398982.5,14267345,15777780,15564999,12228172,7958124.5,10486124,13289844,12745942,14579752,11479356,10123753,11750683,11385142,8881146,13840013,8804512,10979378,9247973,10592314,15242518,12900043,14201229,4929027.5,15010398,14040052,15277710,13272802,9659620,14954779,6970718,13146426,10473303,13575278,8432581,8838277,7866559,14041079,11235789,13743701,12703496,17489100,14889626,14209554,14593839,8839332,16380619,15922403,7503713,10806204,14761837,16429721,10166661,8938836,5606624.5,15017906,16809320,14917728,15426822,12294637,15177034,12675166,13424701,13696682,13399623,15273587,16145399,16672156,17355264,13575411,6068013,7323004,16567304,15680846,8043932,13375412,12870978,14827153,15015572,12795340,14439793,13997500,14229607,11887084,14775186
457.108509758388,1670358.1,2950128.5,2895458,3662868.5,2130824.3,3843539.3,4317686.5,4096201.5,4237902,2983535,3327854.3,3382647.3,3152600.3,3314730.8,2321726.3,3066860,2275613.3,2065976.6,1731323.1,2512015.8,2754721.5,3426356.3,2576103,3520572,2686745.3,3024078,3150735.5,1784837.3,3324513,3154423.3,2800272,3282148.8,2148838.8,2823965.8,2134368.3,3322172.8,2429785.8,2420336.8,2970054.8,3338887,3235521,3405817.8,3278286.8,3108952.3,3376907,3472079.3,3689116.3,2365459.5,2557232.8,2277030.8,2994381.5,2918117.8,1904995,2377661.8,2921326.8,2520988,3100551.3,3226454.5,2643682.8,3448244.8,3986283,4314211,3039497,3892207.5,3680588.5,2378849,2771007.5,3414700.5,2531913.3,2352757.3,2733561.3,3284381.5,3212290.5,2905333.5,2332975.8,2789246.3,3780107,3163472.3,2897310,3131318.3,4049733.3,3851411.8,2649238.5,2682318,3140467.8,3162558.5,2962025.8,2598894.3,2820501.5
457.114051289522,3002071.5,4119537.8,4019811,3855381.8,2519433.5,5191637,6456312,6027467,5696079.5,4506224.5,4946287.5,4093305,4093145.3,5461036.5,3574591.5,4789741.5,4432159,3614009.8,4060155.8,3675793.5,4680866.5,5196853.5,4576488,5600317,5951770.5,5683919.5,5535121,2878982.3,6645346.5,5529593,6281873.5,5256934,4003048.3,5425439.5,4048225.3,5002558.5,3999067,4334706.5,3595208,4696200,4246722,6324219.5,4350416,5497433.5,4917004.5,5483729,5546653.5,4988436.5,4858674,3571368.3,5266127,4954343.5,2955620.3,3336638.8,4946800,4605597.5,4611464.5,4217176,3351267.8,6655926.5,6574444.5,5880932.5,4342026.5,5194224.5,6145358.5,4304994.5,4579392.5,5126829.5,4341834.5,4887158.5,4979706.5,5434782.5,5405188,3598071,2988337,3695999.5,6426636.5,5261649.5,3291551.3,5397432,5531975,5644949,4873880,4044751.3,4778357,4703680,4335723.5,4239856,5002135.5
457.117315558705,0,1531378.6,0,0,0,1878485.8,1551352.8,1595596.3,0,1459825.1,1329520.1,1501562,1792730,1601069.1,0,0,1760031.8,0,0,1814674.4,1403555.1,0,2041576.6,1618237.8,1703451.6,1257168.3,1340305.8,0,0,1634297.9,1673618.3,1607910.8,0,2036512.4,0,1418303.3,1317979.8,1834611.4,0,1340808.5,0,1808380.3,1726416.8,1429850.6,1456397.4,1584338.1,1993374.1,1771541.1,1498674.5,0,1368272,1479656.4,0,0,1397104.6,0,0,0,0,0,1765741.1,1459045,1522187.4,1412081.4,1721935.1,0,1728065.5,1619374.5,0,1858167.5,1343739.4,1719199.3,1547781,0,0,1217920.3,1636365.8,0,0,1573560.9,1256008.1,1741461.9,1290136.5,1596112,1811318.1,1581505,1426284.3,0,1271192.4
