Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
414.696655887371,0,0,0,0,0,0,0,0,,None,415.703932354251,0,0,NA,NA,NA,NA,NA,NA,NA,414.233601896679,0.766398103320682,NA,NA,NA,NA,NA,NA,NA,NA,NA
414.904965831107,0,0,0,0,0,0,0,0,,None,415.912242297987,0,2,NA,NA,NA,NA,NA,NA,NA,414.441679239671,0.558320760328797,NA,NA,NA,NA,NA,NA,NA,NA,NA
414.912230324875,0,0,0,0,0,0,0,0,,None,415.919506791755,0,2,NA,NA,NA,NA,NA,NA,NA,414.448935621841,0.551064378159424,NA,NA,NA,NA,NA,NA,NA,NA,NA
414.912628841539,0,0,0,0,0,0,0,0,,None,415.919905308419,0,2,NA,NA,NA,NA,NA,NA,NA,414.449333693517,0.550666306482697,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.022087694666,0,0,0,0,0,0,0,0,,None,416.029364161546,0,1,NA,NA,NA,NA,NA,NA,NA,414.558670323911,0.441329676088912,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.030693072682,19,12,11,0,0,0,0,0,CHO,ConHC,416.037969539562,-0.0199771720402665,4,C19H12O11,0.375,0.62962962962963,14,3,3,45.3,414.567266093085,0.432733906914905,0.526315789473684,0.578947368421053,0.631578947368421,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
415.034206162112,16,16,11,0,0,1,0,0,CHOS,Tannin,416.041482628992,-0.361940571815548,5,C16H16O11S,0,0.263157894736842,9,-2,-3,46.05,414.570775259768,0.429224740231973,0.5,0.6875,1,0,0,NA,Tannin,Tannin,Other
415.039814625405,0,0,0,0,0,0,0,0,,None,416.047091092285,0,2,NA,NA,NA,NA,NA,NA,NA,414.576377460601,0.423622539399219,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.041208322618,20,17,6,0,0,1,1,0,CHOSP,Lignin,416.048484789498,-0.334843661987075,4,C20H17O6SP,0.416666666666667,0.533333333333333,13,7,5,71.7,414.577769601599,0.422230398400984,-0.4,0.3,0.85,0,0.05,0,Lignin,Lignin,Phytochemical
415.043760765299,16,17,11,0,0,0,1,0,CHOP,Tannin,416.051037232179,-0.455072483521143,6,C16H17O11P,0,0.263157894736842,9,-2,-3,60.3,414.5803191942,0.419680805800226,0,0.6875,1.0625,0,0.0625,0,Tannin,Tannin,Phytochemical
415.051818460646,16,16,13,0,0,0,0,0,CHO,Tannin,416.059094927526,-0.0103990659554049,5,C16H16O13,0,0.263157894736842,9,-4,-4,42.4875,414.588367892252,0.411632107747835,0.625,0.8125,1,0,0,NA,Tannin,Tannin,Other
415.057243478341,22,12,7,2,0,0,0,0,CHON,ConHC,416.064519945221,-0.166308150765647,3,C22H12O7N2,0.692307692307692,0.757575757575758,18,11,9,49.9363636363636,414.593786852324,0.406213147676112,0.363636363636364,0.318181818181818,0.545454545454545,0.0909090909090909,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
415.057481828827,0,0,0,0,0,0,0,0,,None,416.064758295707,0,4,NA,NA,NA,NA,NA,NA,NA,414.594024936666,0.405975063334381,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.059508407138,21,21,3,0,0,2,1,0,CHOSP,Lignin,416.066784874018,0.450784317244234,4,C21H21O3S2P,0.4,0.454545454545455,12,9,6,82.0142857142857,414.596049252081,0.403950747918771,-0.761904761904762,0.142857142857143,1,0,0.0476190476190476,0,Unsat Hydrocarbon,Lignin,Phytochemical
415.061531757288,0,0,0,0,0,0,0,0,,None,416.068808224168,0,3,NA,NA,NA,NA,NA,NA,NA,414.59807034294,0.401929657059668,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.061811736657,0,0,0,0,0,0,0,0,,None,416.069088203537,0,3,NA,NA,NA,NA,NA,NA,NA,414.598350009682,0.401649990318163,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.067087069086,20,16,10,0,0,0,0,0,CHO,Lignin,416.074363535966,-0.040380680310798,4,C20H16O10,0.3,0.533333333333333,13,3,3,54.6,414.603619451628,0.396380548372406,0.2,0.5,0.8,0,0,NA,Cond Hydrocarbon,Lignin,Other
415.070409481254,17,20,10,0,0,1,0,0,CHOS,Lignin,416.077685948134,0.0759590505195294,4,C17H20O10S,0,0.181818181818182,8,-2,-3,56.9470588235294,414.60693815396,0.393061846039586,0.117647058823529,0.588235294117647,1.17647058823529,0,0,NA,Lignin,Lignin,Other
415.075930984139,12,21,12,2,0,0,1,0,CHONP,Carb,416.083207451019,0.00771163341097263,5,C12H21O12N2P,0,0,4,-8,-11,50.8,414.612453491486,0.387546508513992,0.333333333333333,1,1.75,0.166666666666667,0.0833333333333333,2,Carbohydrate,Carbohydrate,Amino Sugar
415.077471935226,21,21,5,0,0,1,1,0,CHOSP,Lignin,416.084748402106,-0.0418604767684555,3,C21H21O5SP,0.357142857142857,0.454545454545455,12,7,5,79.3,414.613992721933,0.386007278066756,-0.666666666666667,0.238095238095238,1,0,0.0476190476190476,0,Other,Lignin,Phytochemical
415.077819145462,21,21,5,0,0,1,1,0,CHOSP,Lignin,416.085095612342,-0.876329736673544,2,C21H21O5SP,0.357142857142857,0.454545454545455,12,7,5,79.3,414.614339544471,0.385660455528807,-0.666666666666667,0.238095238095238,1,0,0.0476190476190476,0,Other,Lignin,Phytochemical
415.078825696298,0,0,0,0,0,0,0,0,,None,416.086102163178,0,4,NA,NA,NA,NA,NA,NA,NA,414.615344971384,0.384655028616464,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.080136691776,17,21,10,0,0,0,1,0,CHOP,Lignin,416.087413158656,-0.432009116934555,4,C17H21O10P,0,0.181818181818182,8,-2,-3,70.3588235294118,414.616654502992,0.383345497007724,-0.352941176470588,0.588235294117647,1.23529411764706,0,0.0588235294117647,0,Lignin,Lignin,Phytochemical
415.088192579691,17,20,12,0,0,0,0,0,CHO,Tannin,416.095469046571,0.0169687723414749,4,C17H20O12,0,0.181818181818182,8,-4,-4,53.5941176470588,414.624701395631,0.375298604369164,0.235294117647059,0.705882352941177,1.17647058823529,0,0,NA,Tannin,Tannin,Other
415.091515018895,14,24,12,0,0,1,0,0,CHOS,Carb,416.098791485775,0.133237169313788,5,C14H24O12S,0,0,3,-9,-10,56.2285714285714,414.62802012497,0.371979875030434,0.142857142857143,0.857142857142857,1.71428571428571,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
415.097908555231,0,0,0,0,0,0,0,0,,None,416.105185022111,0,2,NA,NA,NA,NA,NA,NA,NA,414.634406522226,0.365593477774212,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.10343757018,21,20,9,0,0,0,0,0,CHO,Lignin,416.11071403706,0.0437475887634187,2,C21H20O9,0.25,0.454545454545455,12,3,3,63.0142857142857,414.639929363427,0.360070636572686,-0.0952380952380949,0.428571428571429,0.952380952380952,0,0,NA,Lignin,Lignin,Other
415.106701123139,18,24,9,0,0,1,0,0,CHOS,Lignin,416.113977590019,0.301526235669586,4,C18H24O9S,0,0.12,7,-2,-3,66.6333333333333,414.643189272274,0.356810727726099,-0.222222222222222,0.5,1.33333333333333,0,0,NA,Lignin,Lignin,Other
415.113417856893,0,0,0,0,0,0,0,0,,None,416.120694323773,0,3,NA,NA,NA,NA,NA,NA,NA,414.649898506063,0.350101493937018,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.115116078811,0,0,0,0,0,0,0,0,,None,416.122392545691,0,3,NA,NA,NA,NA,NA,NA,NA,414.651594831731,0.348405168268755,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.116490069271,18,25,9,0,0,0,1,0,CHOP,Lignin,416.123766536151,-0.354761641873374,2,C18H25O9P,0,0.12,7,-2,-3,79.3,414.652967287981,0.347032712018802,-0.666666666666667,0.5,1.38888888888889,0,0.0555555555555556,0,Lignin,Lignin,Lipid
415.124556327955,18,24,11,0,0,0,0,0,CHO,Lignin,416.131832794835,0.0692536903676981,4,C18H24O11,0,0.12,7,-4,-4,63.4666666666667,414.661024539809,0.338975460191307,-0.111111111111111,0.611111111111111,1.33333333333333,0,0,NA,Lignin,Lignin,Other
415.134292404588,0,0,0,0,0,0,0,0,,None,416.141568871468,0,2,NA,NA,NA,NA,NA,NA,NA,414.670749745052,0.329250254948477,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.139828003796,22,24,8,0,0,0,0,0,CHO,Lignin,416.147104470676,0.0319034399489044,2,C22H24O8,0.214285714285714,0.388888888888889,11,3,3,70.6636363636364,414.67627916316,0.323720836839982,-0.363636363636363,0.363636363636364,1.09090909090909,0,0,NA,Lignin,Lignin,Other
415.143067522296,19,28,8,0,0,1,0,0,CHOS,Lignin,416.150343989176,0.347413924781455,3,C19H28O8S,0,0.0714285714285714,6,-2,-3,75.3,414.679515064385,0.320484935615298,-0.526315789473684,0.421052631578947,1.47368421052632,0,0,NA,Protein,Lignin,Other
415.143276607859,19,28,8,0,0,1,0,0,CHOS,Lignin,416.150553074739,-0.155013944739934,3,C19H28O8S,0,0.0714285714285714,6,-2,-3,75.3,414.679723916481,0.320276083519104,-0.526315789473684,0.421052631578947,1.47368421052632,0,0,NA,Protein,Lignin,Other
415.151634838039,0,0,0,0,0,0,0,0,,None,416.158911304919,0,3,NA,NA,NA,NA,NA,NA,NA,414.688072813786,0.311927186213552,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.152903289368,19,29,8,0,0,0,1,0,CHOP,Protein,416.160179756248,-0.421324664202186,3,C19H29O8P,0,0.0714285714285714,6,-2,-3,87.3,414.689339848751,0.310660151248669,-0.947368421052632,0.421052631578947,1.52631578947368,0,0.0526315789473684,0,Protein,Protein,Lipid
415.160973682877,19,28,10,0,0,0,0,0,CHO,Lignin,416.168250149757,-0.00728060637023487,3,C19H28O10,0,0.0714285714285714,6,-4,-4,72.3,414.697401230787,0.302598769213148,-0.421052631578948,0.526315789473684,1.47368421052632,0,0,NA,Protein,Lignin,Other
415.17071017823,0,0,0,0,0,0,0,0,,None,416.17798664511,0,1,NA,NA,NA,NA,NA,NA,NA,414.707126854282,0.292873145717806,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.174040741652,16,33,10,0,0,0,1,0,CHOP,AminoSugar,416.181317208532,-0.440717122212437,4,C16H33O10P,0,0,1,-9,-10,92.3625,414.710453698767,0.289546301232747,-1.125,0.625,2.0625,0,0.0625,0,Other,Amino Sugar,Other
415.176227673351,23,28,7,0,0,0,0,0,CHO,Lignin,416.183504140231,-0.00213062495284165,2,C23H28O7,0.1875,0.333333333333333,10,3,3,77.6478260869565,414.712638188519,0.287361811481219,-0.608695652173913,0.304347826086957,1.21739130434783,0,0,NA,Lignin,Lignin,Other
415.189281419624,20,33,7,0,0,0,1,0,CHOP,Protein,416.196557886504,-0.403565337225777,3,C20H33O7P,0,0.032258064516129,5,-2,-3,94.5,414.725677358862,0.274322641137871,-1.2,0.35,1.65,0,0.05,0,Protein,Protein,Lipid
415.197342195172,20,32,9,0,0,0,0,0,CHO,Protein,416.204618662052,0.0335509208245115,2,C20H32O9,0,0.032258064516129,5,-4,-4,80.25,414.733729133676,0.266270866323907,-0.7,0.45,1.6,0,0,NA,Protein,Protein,Other
415.203096448512,0,0,0,0,0,0,0,0,,None,416.210372915392,0,2,NA,NA,NA,NA,NA,NA,NA,414.739476961765,0.260523038234567,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.212578523826,24,32,6,0,0,0,0,0,CHO,Lignin,416.219854990706,0.0811328269715299,1,C24H32O6,0.166666666666667,0.285714285714286,9,3,3,84.05,414.748948449309,0.25105155069059,-0.833333333333333,0.25,1.33333333333333,0,0,NA,Other,Lignin,Other
415.225667707563,21,37,6,0,0,0,1,0,CHOP,Lipid,416.232944174443,-0.405407945211322,2,C21H37O6P,0,0,4,-2,-3,101.014285714286,414.762023017547,0.237976982453063,-1.42857142857143,0.285714285714286,1.76190476190476,0,0.0476190476190476,0,Lipid,Lipid,Lipid
415.225932057528,0,0,0,0,0,0,0,0,,None,416.233208524408,0,1,NA,NA,NA,NA,NA,NA,NA,414.762287072336,0.237712927663608,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.23372190273,21,36,8,0,0,0,0,0,CHO,Protein,416.24099836961,0.0474792011509476,1,C21H36O8,0,0,4,-4,-4,87.4428571428572,414.770068219328,0.229931780672359,-0.952380952380953,0.380952380952381,1.71428571428571,0,0,NA,Protein,Protein,Other
415.270137680014,22,40,7,0,0,0,0,0,CHO,Protein,416.277414146894,-0.0252432489728066,1,C22H40O7,0,0,3,-4,-4,93.9818181818182,414.806443334429,0.193556665570611,-1.18181818181818,0.318181818181818,1.81818181818182,0,0,NA,Protein,Protein,Other
415.273288822735,21,41,4,2,0,0,1,0,CHONP,Lipid,416.280565289615,-0.410695883730106,1,C21H41O4N2P,0,0,3,-1,-4,103.728571428571,414.809590958556,0.190409041443672,-1.52380952380952,0.19047619047619,1.95238095238095,0.0952380952380952,0.0476190476190476,2,Lipid,Lipid,Lipid
415.300771106108,30,40,1,0,0,0,0,0,CHO,UnsatHC,416.308047572988,-0.31627274204031,1,C30H40O,0.344827586206897,0.355932203389831,11,10,10,96.4,414.837042554966,0.162957445033783,-1.26666666666667,0.0333333333333333,1.33333333333333,0,0,NA,Other,Unsat Hydrocarbon,Other
415.896232475791,0,0,0,0,0,0,0,0,,None,416.903508942671,0,0,NA,NA,NA,NA,NA,NA,NA,415.431839027164,0.568160972835813,NA,NA,NA,NA,NA,NA,NA,NA,NA
415.961925076231,0,0,0,0,0,0,0,0,,None,416.969201543111,0,1,NA,NA,NA,NA,NA,NA,NA,415.49745827466,0.502541725340336,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.03896555163,15,16,11,1,0,0,1,0,CHONP,Tannin,417.04624201851,-0.348034810022242,5,C15H16O11NP,0,0.2,9,-2,-4,52.7,415.574412725976,0.425587274024451,0.266666666666667,0.733333333333333,1.06666666666667,0.0666666666666667,0.0666666666666667,1,Tannin,Tannin,Phytochemical
416.055406703215,0,0,0,0,0,0,0,0,,None,417.062683170095,0,3,NA,NA,NA,NA,NA,NA,NA,415.590835519224,0.409164480776155,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.062358494831,19,15,10,1,0,0,0,0,CHON,ConHC,417.069634961711,-0.0941186011636481,3,C19H15O10N,0.25,0.538461538461538,13,3,2,48.3,415.597779548407,0.402220451592768,0.421052631578947,0.526315789473684,0.789473684210526,0.0526315789473684,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
416.062575180608,0,0,0,0,0,0,0,0,,None,417.069851647488,0,2,NA,NA,NA,NA,NA,NA,NA,415.597995992231,0.402004007769051,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.070778256785,0,0,0,0,0,0,0,0,,None,417.078054723665,0,3,NA,NA,NA,NA,NA,NA,NA,415.60618990878,0.393810091220189,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.074337794237,19,19,4,3,0,2,0,0,CHONS,Lignin,417.081614261117,0.199559943750785,3,C19H19O4N3S2,0.3,0.416666666666667,12,8,3,57.3,415.60974547162,0.390254528379501,0.105263157894737,0.210526315789474,1,0.157894736842105,0,NA,Other,Lignin,Protein
416.098733268018,20,19,9,1,0,0,0,0,CHON,Lignin,417.106009734898,-0.0683780564931896,3,C20H19O9N,0.2,0.448275862068966,12,3,2,57.45,415.634113705198,0.365886294802465,0.1,0.45,0.95,0.05,0,NA,Lignin,Lignin,Other
416.101262897019,0,0,0,0,0,0,0,0,,None,417.108539363899,0,1,NA,NA,NA,NA,NA,NA,NA,415.636640509592,0.363359490407788,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.111815029599,0,0,0,0,0,0,0,0,,None,417.119091496479,0,2,NA,NA,NA,NA,NA,NA,NA,415.647180859567,0.352819140433326,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.135152574457,21,23,8,1,0,0,0,0,CHON,Lignin,417.142429041337,-0.149399900731589,2,C21H23O8N,0.166666666666667,0.375,11,3,2,65.7285714285714,415.670492345514,0.329507654486406,-0.190476190476191,0.380952380952381,1.0952380952381,0.0476190476190476,0,NA,Lignin,Lignin,Other
416.137644457643,0,0,0,0,0,0,0,0,,None,417.144920924523,0,1,NA,NA,NA,NA,NA,NA,NA,415.672981446241,0.327018553759444,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.148127914435,18,28,8,1,0,0,1,0,CHONP,Protein,417.155404381315,-0.361952675662128,2,C18H28O8NP,0,0,6,-2,-4,82.4666666666667,415.683453197111,0.316546802888922,-0.777777777777778,0.444444444444444,1.55555555555556,0.0555555555555556,0.0555555555555556,1,Protein,Protein,Lipid
416.171506479878,22,27,7,1,0,0,0,0,CHON,Lignin,417.178782946758,-0.0736378728612995,3,C22H27O7N,0.142857142857143,0.314285714285714,10,3,2,73.2545454545454,415.706805657839,0.293194342160916,-0.454545454545454,0.318181818181818,1.22727272727273,0.0454545454545455,0,NA,Lignin,Lignin,Other
416.173769264795,0,0,0,0,0,0,0,0,,None,417.181045731675,0,2,NA,NA,NA,NA,NA,NA,NA,415.70906591611,0.290934083889795,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.184540218841,19,32,7,1,0,0,1,0,CHONP,Protein,417.191816685721,-0.426155579949853,3,C19H32O7NP,0,0,5,-2,-4,90.3,415.719824843213,0.280175156787323,-1.05263157894737,0.368421052631579,1.68421052631579,0.0526315789473684,0.0526315789473684,1,Protein,Protein,Lipid
416.220757735703,20,36,6,1,0,0,1,0,CHONP,Protein,417.228034202583,-0.0234863956605364,1,C20H36O6NP,0,0,4,-2,-4,97.35,415.756001919272,0.243998080728204,-1.3,0.3,1.8,0.05,0.05,1,Lipid;Protein,Lipid,Lipid
416.22113500768,0,0,0,0,0,0,0,0,,None,417.22841147456,0,1,NA,NA,NA,NA,NA,NA,NA,415.756378769984,0.243621230016458,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.490103217442,0,0,0,0,0,0,0,0,,None,417.497379684322,0,0,NA,NA,NA,NA,NA,NA,NA,416.02504664744,0.974953352560306,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.693912527144,0,0,0,0,0,0,0,0,,None,417.701188994024,0,0,NA,NA,NA,NA,NA,NA,NA,416.228628381846,0.771371618154319,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.694438293337,0,0,0,0,0,0,0,0,,None,417.701714760217,0,0,NA,NA,NA,NA,NA,NA,NA,416.229153560963,0.770846439036518,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.780115229991,0,0,0,0,0,0,0,0,,None,417.787391696871,0,0,NA,NA,NA,NA,NA,NA,NA,416.314734829985,0.685265170015384,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.797796635821,0,0,0,0,0,0,0,0,,None,417.805073102701,0,0,NA,NA,NA,NA,NA,NA,NA,416.332396492599,0.667603507401111,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.880139810454,0,0,0,0,0,0,0,0,,None,417.887416277334,0,0,NA,NA,NA,NA,NA,NA,NA,416.414647722107,0.585352277892525,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.956924907915,0,0,0,0,0,0,0,0,,None,417.964201374795,0,3,NA,NA,NA,NA,NA,NA,NA,416.491347080643,0.508652919357303,NA,NA,NA,NA,NA,NA,NA,NA,NA
417.001420053349,29,6,2,0,0,1,0,0,CHOS,ConHC,418.008696520229,0.367472190094659,3,C29H6O2S,0.923076923076923,0.925925925925926,27,25,24,60.3,416.5357925424,0.464207457600196,0,0.0689655172413793,0.206896551724138,0,0,NA,Other,Cond Hydrocarbon,Other
417.009943076554,18,10,12,0,0,0,0,0,CHO,ConHC,418.017219543434,0.0149342311422379,3,C18H10O12,0.333333333333333,0.666666666666667,14,2,2,38.1333333333333,416.544306048721,0.455693951279045,0.777777777777778,0.666666666666667,0.555555555555556,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
417.019057806104,0,0,0,0,0,0,0,0,,None,418.026334272984,0,3,NA,NA,NA,NA,NA,NA,NA,416.553410600683,0.446589399317475,NA,NA,NA,NA,NA,NA,NA,NA,NA
417.030718988462,28,6,3,2,0,0,0,0,CHON,ConHC,418.037995455342,-0.366918902336507,6,C28H6O3N2,0.956521739130435,0.959183673469388,27,24,22,54.1928571428571,416.56505876206,0.434941237939881,0.214285714285714,0.107142857142857,0.214285714285714,0.0714285714285714,0,NA,Other,Cond Hydrocarbon,Other
417.031008632161,15,14,14,0,0,0,0,0,CHO,Tannin,418.038285099041,0.167591728817405,3,C15H14O14,0,0.25,9,-5,-5,33.7,416.56534808234,0.434651917659664,0.933333333333333,0.933333333333333,0.933333333333333,0,0,NA,Tannin,Tannin,Other
417.031274545634,15,14,14,0,0,0,0,0,CHO,Tannin,418.038551012514,-0.468506345379267,4,C15H14O14,0,0.25,9,-5,-5,33.7,416.565613698892,0.434386301107963,0.933333333333333,0.933333333333333,0.933333333333333,0,0,NA,Tannin,Tannin,Other
417.037632155597,11,19,11,2,0,1,1,0,CHONSP,Carb,418.044908622477,-0.45918290728491,3,C11H19O11N2SP,0,0,4,-7,-11,44.7545454545455,416.571964209891,0.42803579010905,0.545454545454545,1,1.72727272727273,0.181818181818182,0.0909090909090909,2,Carbohydrate,Carbohydrate,Amino Sugar
417.040820039933,0,0,0,0,0,0,0,0,,None,418.048096506813,0,4,NA,NA,NA,NA,NA,NA,NA,416.575148534607,0.424851465393203,NA,NA,NA,NA,NA,NA,NA,NA,NA
417.046327561044,19,14,11,0,0,0,0,0,CHO,ConHC,418.053604027924,0.0173771400532405,3,C19H14O11,0.25,0.555555555555556,13,2,2,48.3,416.580649905971,0.419350094029483,0.421052631578947,0.578947368421053,0.736842105263158,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
417.049704785573,16,18,11,0,0,1,0,0,CHOS,Tannin,418.056981252453,0.00205342071981934,4,C16H18O11S,0,0.157894736842105,8,-3,-4,49.6125,416.58402335946,0.415976640539554,0.375,0.6875,1.125,0,0,NA,Tannin,Tannin,Other
417.055323846527,11,19,13,2,0,0,1,0,CHONP,Other,418.062600313407,-0.299227451553399,3,C11H19O13N2P,0,0,4,-9,-12,39.5727272727273,416.589636146121,0.410363853879176,0.727272727272727,1.18181818181818,1.72727272727273,0.181818181818182,0.0909090909090909,2,Other,Carbohydrate,Amino Sugar
417.055592590055,30,10,3,0,0,0,0,0,CHO,ConHC,418.062869056935,0.299309922392965,3,C30H10O3,0.851851851851852,0.859649122807018,26,23,23,64.1,416.589904589567,0.410095410432632,-0.133333333333334,0.1,0.333333333333333,0,0,NA,Other,Cond Hydrocarbon,Other
417.059402745415,16,19,11,0,0,0,1,0,CHOP,Tannin,418.066679212295,-0.433541595586297,6,C16H19O11P,0,0.157894736842105,8,-3,-4,63.8625,416.593710490474,0.406289509526118,-0.125,0.6875,1.1875,0,0.0625,0,Tannin,Tannin,Phytochemical
417.067472004054,16,18,13,0,0,0,0,0,CHO,Tannin,418.074748470934,-0.0186709041291903,5,C16H18O13,0,0.157894736842105,8,-5,-5,46.05,416.601770738907,0.398229261093434,0.5,0.8125,1.125,0,0,NA,Tannin,Tannin,Other
417.077192743578,0,0,0,0,0,0,0,0,,None,418.084469210458,0,3,NA,NA,NA,NA,NA,NA,NA,416.611480624166,0.388519375834051,NA,NA,NA,NA,NA,NA,NA,NA,NA
417.082737511281,20,18,10,0,0,0,0,0,CHO,Lignin,418.090013978161,-0.0410901016658567,4,C20H18O10,0.2,0.466666666666667,12,2,2,57.45,416.617019200532,0.382980799468214,0.1,0.5,0.9,0,0,NA,Lignin,Lignin,Other
417.086075485079,17,22,10,0,0,1,0,0,CHOS,Lignin,418.093351951959,0.0374682842151954,4,C17H22O10S,0,0.0909090909090909,7,-3,-4,60.3,416.620353447118,0.379646552881582,0,0.588235294117647,1.29411764705882,0,0,NA,Lignin,Lignin,Other
417.091799414715,0,0,0,0,0,0,0,0,,None,418.099075881595,0,2,NA,NA,NA,NA,NA,NA,NA,416.626070985363,0.373929014636531,NA,NA,NA,NA,NA,NA,NA,NA,NA
417.094273218389,0,0,0,0,0,0,0,0,,None,418.101549685269,0,4,NA,NA,NA,NA,NA,NA,NA,416.628542026766,0.371457973233817,NA,NA,NA,NA,NA,NA,NA,NA,NA
417.095798661974,17,23,10,0,0,0,1,0,CHOP,Lignin,418.103075128854,-0.458402640387325,4,C17H23O10P,0,0.0909090909090909,7,-3,-4,73.7117647058824,416.630065767027,0.369934232972696,-0.470588235294118,0.588235294117647,1.35294117647059,0,0.0588235294117647,0,Lignin;Amino Sugar,Lignin,Lipid
417.103861167806,17,22,12,0,0,0,0,0,CHO,Tannin,418.111137634686,-0.0274168389320295,4,C17H22O12,0,0.0909090909090909,7,-5,-5,56.9470588235294,416.638119270193,0.361880729806785,0.117647058823529,0.705882352941177,1.29411764705882,0,0,NA,Tannin,Tannin,Other
417.106667205036,27,18,1,2,0,1,0,0,CHONS,ConHC,418.113943671916,0.0962139269206885,6,C27H18ON2S,0.695652173913043,0.702127659574468,20,19,16,68.7444444444445,416.640922174177,0.359077825823022,-0.296296296296297,0.037037037037037,0.666666666666667,0.0740740740740741,0,NA,Other,Cond Hydrocarbon,Other
417.106927597517,16,23,9,2,0,0,1,0,CHONP,Lignin,418.114204064397,-0.208571715780644,3,C16H23O9N2P,0,0,7,-2,-5,67.425,416.641182275901,0.358817724098628,-0.25,0.5625,1.4375,0.125,0.0625,2,Lignin;Amino Sugar,Lignin,Lipid
417.113579963515,0,0,0,0,0,0,0,0,,None,418.120856430395,0,2,NA,NA,NA,NA,NA,NA,NA,416.647827213808,0.352172786191886,NA,NA,NA,NA,NA,NA,NA,NA,NA
417.119109551464,21,22,9,0,0,0,0,0,CHO,Lignin,418.126386018344,-0.00888067461505415,2,C21H22O9,0.166666666666667,0.393939393939394,11,2,2,65.7285714285714,416.65335062737,0.346649372630168,-0.190476190476191,0.428571428571429,1.04761904761905,0,0,NA,Lignin,Lignin,Other
417.121956767404,20,23,6,2,0,0,1,0,CHONP,Lignin,418.129233234284,0.334243589389939,2,C20H23O6N2P,0.181818181818182,0.357142857142857,11,5,2,74.55,416.656194664083,0.343805335916954,-0.5,0.3,1.15,0.1,0.05,2,Lignin,Lignin,Phytochemical
417.122349790261,18,26,9,0,0,1,0,0,CHOS,Lignin,418.129626257141,0.303413944352115,4,C18H26O9S,0,0.04,6,-3,-4,69.8,416.656587248087,0.343412751912751,-0.333333333333333,0.5,1.44444444444444,0,0,NA,Lignin,Lignin,Other
417.130300316836,20,22,8,2,0,0,0,0,CHON,Lignin,418.137576783716,0.093054740147123,3,C20H22O8N2,0.1,0.357142857142857,11,3,1,60.3,416.664528897033,0.335471102966778,0,0.4,1.1,0.1,0,NA,Lignin,Lignin,Other
417.130737593922,0,0,0,0,0,0,0,0,,None,418.138014060802,0,3,NA,NA,NA,NA,NA,NA,NA,416.664965685852,0.335034314148288,NA,NA,NA,NA,NA,NA,NA,NA,NA
417.132160837,18,27,9,0,0,0,1,0,CHOP,Protein,418.13943730388,-0.402564946778441,3,C18H27O9P,0,0.04,6,-3,-4,82.4666666666667,416.666387339724,0.333612660276174,-0.777777777777778,0.5,1.5,0,0.0555555555555556,0,Protein,Protein,Lipid
417.140219792276,18,26,11,0,0,0,0,0,CHO,Lignin,418.147496259156,0.0368734578552808,4,C18H26O11,0,0.04,6,-5,-5,66.6333333333333,416.674437296298,0.325562703701678,-0.222222222222222,0.611111111111111,1.44444444444444,0,0,NA,Lignin;Amino Sugar,Lignin,Other
